Year,Country,Div,TED,VIX,SENT,FEDFUNDS,GLOBAL SUPPLY CHAIN,INTERNET,GDP PER CAPITA,1992 - ERM,2009-10 - EUROZONE
2008,Brazil,27.35064518,1.55,32.69,-0.21,1.93,59.25,23.05145671,7649.622632,0,0
2009,Brazil,25.12695953,0.54,31.48,-0.02,0.16,51,25.59586039,7401.237975,0,1
2010,Brazil,29.42529758,0.21,22.55,-0.12,0.18,55.88,29.09413276,7611.107336,0,1
2011,Brazil,30.28478162,0.28,24.2,NA,0.1,59.5,31.74885013,7734.902124,0,0
2012,Brazil,47.07951102,0.34,17.8,NA,0.14,59.74,35.28269858,7818.166301,0,0
2013,Brazil,67.00565035,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Brazil,76.83887148,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Brazil,59.29909795,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Brazil,52.07593909,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Brazil,81.00569461,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Brazil,77.97298109,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,Bulgaria,NA,0.86,NA,0.44,6.81,35.67,0,5411.270272,0,0
1987,Bulgaria,NA,1.41,NA,0.06,6.66,36.14,0,5508.598184,0,0
1988,Bulgaria,NA,1.31,NA,0.06,7.57,37.06,0,5667.18882,0,0
1989,Bulgaria,NA,1.18,NA,-0.3,9.22,38.31,0,5782.291552,0,0
1990,Bulgaria,NA,0.79,23.06,-0.59,8.1,38.71,0.049581852,5853.991405,0,0
1991,Bulgaria,NA,0.61,18.37,-0.25,5.69,38.46,0.331622974,5839.985559,0,0
1992,Bulgaria,NA,0.4,15.45,0.01,3.52,39.68,0.277904982,5861.151442,1,0
1993,Bulgaria,NA,0.31,12.69,-0.12,3.02,38.61,0.253387458,5866.55448,0,0
1994,Bulgaria,NA,0.5,13.93,-0.06,4.2,40.4,0.449635166,5959.448826,0,0
1995,Bulgaria,NA,0.55,12.39,-0.01,5.84,42.76,0.782955693,6049.133469,0,0
1996,Bulgaria,NA,0.51,16.44,0.45,5.3,43.04,1.331586128,6159.460678,0,0
1997,Bulgaria,NA,0.68,22.36,0.2,5.46,44.8,2.036134602,6297.332539,0,0
1998,Bulgaria,NA,0.79,25.6,-0.04,5.35,45.13,3.120735155,6369.292571,0,0
1999,Bulgaria,NA,0.77,24.37,0.38,4.97,45.56,4.595001294,6494.784759,0,0
2000,Bulgaria,NA,0.71,23.32,1.79,6.24,49.81,6.690907334,6682.763442,0,0
2001,Bulgaria,99.19716246,0.38,25.75,0.85,3.89,48.6,8.010814002,6717.797727,0,0
2002,Bulgaria,99.93985744,0.19,27.29,-0.58,1.67,47.95,10.45894342,6771.221639,0,0
2003,Bulgaria,90.75298564,0.21,21.98,-0.56,1.13,48.61,12.13996835,6871.235949,0,0
2004,Bulgaria,75.13138983,0.25,15.48,0.02,1.35,51.59,14.03273183,7067.254282,0,0
2005,Bulgaria,87.02191176,0.41,12.81,-0.02,3.21,53.71,15.62915896,7230.56293,0,0
2006,Bulgaria,85.78644391,0.47,12.81,0.11,4.96,56.35,17.41146247,7433.818453,0,0
2007,Bulgaria,88.07691845,0.94,17.54,0.03,5.02,57.2,20.35812142,7633.01341,0,0
2008,Bulgaria,57.09990958,1.55,32.69,-0.21,1.93,59.25,23.05145671,7649.622632,0,0
2009,Bulgaria,59.08213862,0.54,31.48,-0.02,0.16,51,25.59586039,7401.237975,0,1
2010,Bulgaria,62.68951696,0.21,22.55,-0.12,0.18,55.88,29.09413276,7611.107336,0,1
2011,Bulgaria,60.62787336,0.28,24.2,NA,0.1,59.5,31.74885013,7734.902124,0,0
2012,Bulgaria,67.36029059,0.34,17.8,NA,0.14,59.74,35.28269858,7818.166301,0,0
2013,Bulgaria,76.25479184,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Bulgaria,99.88100615,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Bulgaria,85.60667654,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Bulgaria,79.266532,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Bulgaria,82.3965007,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Bulgaria,67.70539932,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,Cambodia,NA,0.86,NA,0.44,6.81,35.67,0,5411.270272,0,0
1987,Cambodia,NA,1.41,NA,0.06,6.66,36.14,0,5508.598184,0,0
1988,Cambodia,NA,1.31,NA,0.06,7.57,37.06,0,5667.18882,0,0
1989,Cambodia,NA,1.18,NA,-0.3,9.22,38.31,0,5782.291552,0,0
1990,Cambodia,NA,0.79,23.06,-0.59,8.1,38.71,0.049581852,5853.991405,0,0
1991,Cambodia,NA,0.61,18.37,-0.25,5.69,38.46,0.331622974,5839.985559,0,0
1992,Cambodia,NA,0.4,15.45,0.01,3.52,39.68,0.277904982,5861.151442,1,0
1993,Cambodia,NA,0.31,12.69,-0.12,3.02,38.61,0.253387458,5866.55448,0,0
1994,Cambodia,NA,0.5,13.93,-0.06,4.2,40.4,0.449635166,5959.448826,0,0
1995,Cambodia,NA,0.55,12.39,-0.01,5.84,42.76,0.782955693,6049.133469,0,0
1996,Cambodia,NA,0.51,16.44,0.45,5.3,43.04,1.331586128,6159.460678,0,0
1997,Cambodia,NA,0.68,22.36,0.2,5.46,44.8,2.036134602,6297.332539,0,0
1998,Cambodia,NA,0.79,25.6,-0.04,5.35,45.13,3.120735155,6369.292571,0,0
1999,Cambodia,NA,0.77,24.37,0.38,4.97,45.56,4.595001294,6494.784759,0,0
2000,Cambodia,NA,0.71,23.32,1.79,6.24,49.81,6.690907334,6682.763442,0,0
2001,Cambodia,NA,0.38,25.75,0.85,3.89,48.6,8.010814002,6717.797727,0,0
2002,Cambodia,NA,0.19,27.29,-0.58,1.67,47.95,10.45894342,6771.221639,0,0
2003,Cambodia,NA,0.21,21.98,-0.56,1.13,48.61,12.13996835,6871.235949,0,0
2004,Cambodia,NA,0.25,15.48,0.02,1.35,51.59,14.03273183,7067.254282,0,0
2005,Cambodia,NA,0.41,12.81,-0.02,3.21,53.71,15.62915896,7230.56293,0,0
2006,Cambodia,NA,0.47,12.81,0.11,4.96,56.35,17.41146247,7433.818453,0,0
2007,Cambodia,NA,0.94,17.54,0.03,5.02,57.2,20.35812142,7633.01341,0,0
2008,Cambodia,NA,1.55,32.69,-0.21,1.93,59.25,23.05145671,7649.622632,0,0
2009,Cambodia,84.82565301,0.54,31.48,-0.02,0.16,51,25.59586039,7401.237975,0,1
2010,Cambodia,NA,0.21,22.55,-0.12,0.18,55.88,29.09413276,7611.107336,0,1
2011,Cambodia,NA,0.28,24.2,NA,0.1,59.5,31.74885013,7734.902124,0,0
2012,Cambodia,NA,0.34,17.8,NA,0.14,59.74,35.28269858,7818.166301,0,0
2013,Cambodia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Cambodia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cambodia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Cambodia,87.90995975,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Cambodia,90.30462704,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Cambodia,76.31441439,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,Canada,91.68149778,0.86,NA,0.44,6.81,35.67,0,5411.270272,0,0
1987,Canada,40.1316011,1.41,NA,0.06,6.66,36.14,0,5508.598184,0,0
1988,Canada,60.10274109,1.31,NA,0.06,7.57,37.06,0,5667.18882,0,0
1989,Canada,54.56536703,1.18,NA,-0.3,9.22,38.31,0,5782.291552,0,0
1990,Canada,80.0419522,0.79,23.06,-0.59,8.1,38.71,0.049581852,5853.991405,0,0
1991,Canada,75.25751542,0.61,18.37,-0.25,5.69,38.46,0.331622974,5839.985559,0,0
1992,Canada,92.04158599,0.4,15.45,0.01,3.52,39.68,0.277904982,5861.151442,1,0
1993,Canada,94.02985308,0.31,12.69,-0.12,3.02,38.61,0.253387458,5866.55448,0,0
1994,Canada,76.02383988,0.5,13.93,-0.06,4.2,40.4,0.449635166,5959.448826,0,0
1995,Canada,88.68792745,0.55,12.39,-0.01,5.84,42.76,0.782955693,6049.133469,0,0
1996,Canada,75.96002191,0.51,16.44,0.45,5.3,43.04,1.331586128,6159.460678,0,0
1997,Canada,43.6893177,0.68,22.36,0.2,5.46,44.8,2.036134602,6297.332539,0,0
1998,Canada,47.38987829,0.79,25.6,-0.04,5.35,45.13,3.120735155,6369.292571,0,0
1999,Canada,68.18560352,0.77,24.37,0.38,4.97,45.56,4.595001294,6494.784759,0,0
2000,Canada,51.8265174,0.71,23.32,1.79,6.24,49.81,6.690907334,6682.763442,0,0
2001,Canada,54.58750645,0.38,25.75,0.85,3.89,48.6,8.010814002,6717.797727,0,0
2002,Canada,35.84858937,0.19,27.29,-0.58,1.67,47.95,10.45894342,6771.221639,0,0
2003,Canada,66.29716346,0.21,21.98,-0.56,1.13,48.61,12.13996835,6871.235949,0,0
2004,Canada,56.91335044,0.25,15.48,0.02,1.35,51.59,14.03273183,7067.254282,0,0
2005,Canada,66.97236605,0.41,12.81,-0.02,3.21,53.71,15.62915896,7230.56293,0,0
2006,Canada,57.42462011,0.47,12.81,0.11,4.96,56.35,17.41146247,7433.818453,0,0
2007,Canada,36.13510358,0.94,17.54,0.03,5.02,57.2,20.35812142,7633.01341,0,0
2008,Canada,32.5495836,1.55,32.69,-0.21,1.93,59.25,23.05145671,7649.622632,0,0
2009,Canada,21.73040608,0.54,31.48,-0.02,0.16,51,25.59586039,7401.237975,0,1
2010,Canada,25.65242212,0.21,22.55,-0.12,0.18,55.88,29.09413276,7611.107336,0,1
2011,Canada,19.06066353,0.28,24.2,NA,0.1,59.5,31.74885013,7734.902124,0,0
2012,Canada,27.19897927,0.34,17.8,NA,0.14,59.74,35.28269858,7818.166301,0,0
2013,Canada,47.69773521,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Canada,61.11339403,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Canada,47.80168599,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Canada,26.0087945,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Canada,67.81623491,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Canada,49.95653296,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,Chad,NA,0.86,NA,0.44,6.81,35.67,0,5411.270272,0,0
1987,Chad,NA,1.41,NA,0.06,6.66,36.14,0,5508.598184,0,0
1988,Chad,NA,1.31,NA,0.06,7.57,37.06,0,5667.18882,0,0
1989,Chad,NA,1.18,NA,-0.3,9.22,38.31,0,5782.291552,0,0
1990,Chad,NA,0.79,23.06,-0.59,8.1,38.71,0.049581852,5853.991405,0,0
1991,Chad,NA,0.61,18.37,-0.25,5.69,38.46,0.331622974,5839.985559,0,0
1992,Chad,NA,0.4,15.45,0.01,3.52,39.68,0.277904982,5861.151442,1,0
1993,Chad,NA,0.31,12.69,-0.12,3.02,38.61,0.253387458,5866.55448,0,0
1994,Chad,NA,0.5,13.93,-0.06,4.2,40.4,0.449635166,5959.448826,0,0
1995,Chad,NA,0.55,12.39,-0.01,5.84,42.76,0.782955693,6049.133469,0,0
1996,Chad,NA,0.51,16.44,0.45,5.3,43.04,1.331586128,6159.460678,0,0
1997,Chad,NA,0.68,22.36,0.2,5.46,44.8,2.036134602,6297.332539,0,0
1998,Chad,NA,0.79,25.6,-0.04,5.35,45.13,3.120735155,6369.292571,0,0
1999,Chad,NA,0.77,24.37,0.38,4.97,45.56,4.595001294,6494.784759,0,0
2000,Chad,NA,0.71,23.32,1.79,6.24,49.81,6.690907334,6682.763442,0,0
2001,Chad,NA,0.38,25.75,0.85,3.89,48.6,8.010814002,6717.797727,0,0
2002,Chad,NA,0.19,27.29,-0.58,1.67,47.95,10.45894342,6771.221639,0,0
2003,Chad,NA,0.21,21.98,-0.56,1.13,48.61,12.13996835,6871.235949,0,0
2004,Chad,NA,0.25,15.48,0.02,1.35,51.59,14.03273183,7067.254282,0,0
2005,Chad,NA,0.41,12.81,-0.02,3.21,53.71,15.62915896,7230.56293,0,0
2006,Chad,NA,0.47,12.81,0.11,4.96,56.35,17.41146247,7433.818453,0,0
2007,Chad,99.40140338,0.94,17.54,0.03,5.02,57.2,20.35812142,7633.01341,0,0
2008,Chad,75.88699408,1.55,32.69,-0.21,1.93,59.25,23.05145671,7649.622632,0,0
2009,Chad,79.30656452,0.54,31.48,-0.02,0.16,51,25.59586039,7401.237975,0,1
2010,Chad,83.8644399,0.21,22.55,-0.12,0.18,55.88,29.09413276,7611.107336,0,1
2011,Chad,85.77657988,0.28,24.2,NA,0.1,59.5,31.74885013,7734.902124,0,0
2012,Chad,90.2756531,0.34,17.8,NA,0.14,59.74,35.28269858,7818.166301,0,0
2013,Chad,92.12724041,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Chad,85.88093626,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Chad,77.84484041,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Chad,75.36966228,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Chad,97.18006246,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Chad,87.31557068,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,Chile,NA,0.86,NA,0.44,6.81,35.67,0,5411.270272,0,0
1987,Chile,79.85490641,1.41,NA,0.06,6.66,36.14,0,5508.598184,0,0
1988,Chile,91.23000856,1.31,NA,0.06,7.57,37.06,0,5667.18882,0,0
1989,Chile,87.14695586,1.18,NA,-0.3,9.22,38.31,0,5782.291552,0,0
1990,Chile,90.9199023,0.79,23.06,-0.59,8.1,38.71,0.049581852,5853.991405,0,0
1991,Chile,92.54131258,0.61,18.37,-0.25,5.69,38.46,0.331622974,5839.985559,0,0
1992,Chile,98.86055381,0.4,15.45,0.01,3.52,39.68,0.277904982,5861.151442,1,0
1993,Chile,95.24555414,0.31,12.69,-0.12,3.02,38.61,0.253387458,5866.55448,0,0
1994,Chile,86.92267009,0.5,13.93,-0.06,4.2,40.4,0.449635166,5959.448826,0,0
1995,Chile,67.96442822,0.55,12.39,-0.01,5.84,42.76,0.782955693,6049.133469,0,0
1996,Chile,92.23915114,0.51,16.44,0.45,5.3,43.04,1.331586128,6159.460678,0,0
1997,Chile,60.44426669,0.68,22.36,0.2,5.46,44.8,2.036134602,6297.332539,0,0
1998,Chile,51.71723809,0.79,25.6,-0.04,5.35,45.13,3.120735155,6369.292571,0,0
1999,Chile,73.02168981,0.77,24.37,0.38,4.97,45.56,4.595001294,6494.784759,0,0
2000,Chile,75.71835881,0.71,23.32,1.79,6.24,49.81,6.690907334,6682.763442,0,0
2001,Chile,66.28273992,0.38,25.75,0.85,3.89,48.6,8.010814002,6717.797727,0,0
2002,Chile,63.40462535,0.19,27.29,-0.58,1.67,47.95,10.45894342,6771.221639,0,0
2003,Chile,73.07389326,0.21,21.98,-0.56,1.13,48.61,12.13996835,6871.235949,0,0
2004,Chile,62.22737906,0.25,15.48,0.02,1.35,51.59,14.03273183,7067.254282,0,0
2005,Chile,67.54075235,0.41,12.81,-0.02,3.21,53.71,15.62915896,7230.56293,0,0
2006,Chile,45.79896568,0.47,12.81,0.11,4.96,56.35,17.41146247,7433.818453,0,0
2007,Chile,52.96966212,0.94,17.54,0.03,5.02,57.2,20.35812142,7633.01341,0,0
2008,Chile,38.66816405,1.55,32.69,-0.21,1.93,59.25,23.05145671,7649.622632,0,0
2009,Chile,46.03738024,0.54,31.48,-0.02,0.16,51,25.59586039,7401.237975,0,1
2010,Chile,48.78720489,0.21,22.55,-0.12,0.18,55.88,29.09413276,7611.107336,0,1
2011,Chile,39.46384391,0.28,24.2,NA,0.1,59.5,31.74885013,7734.902124,0,0
2012,Chile,38.83129563,0.34,17.8,NA,0.14,59.74,35.28269858,7818.166301,0,0
2013,Chile,60.94298888,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Chile,52.69317731,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Chile,41.47582727,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Chile,38.25800151,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Chile,72.74559291,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Chile,48.77771502,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,China,NA,0.86,NA,0.44,6.81,35.67,0,5411.270272,0,0
1987,China,NA,1.41,NA,0.06,6.66,36.14,0,5508.598184,0,0
1988,China,NA,1.31,NA,0.06,7.57,37.06,0,5667.18882,0,0
1989,China,NA,1.18,NA,-0.3,9.22,38.31,0,5782.291552,0,0
1990,China,NA,0.79,23.06,-0.59,8.1,38.71,0.049581852,5853.991405,0,0
1991,China,91.69957112,0.61,18.37,-0.25,5.69,38.46,0.331622974,5839.985559,0,0
1992,China,89.09741184,0.4,15.45,0.01,3.52,39.68,0.277904982,5861.151442,1,0
1993,China,95.92464829,0.31,12.69,-0.12,3.02,38.61,0.253387458,5866.55448,0,0
1994,China,100,0.5,13.93,-0.06,4.2,40.4,0.449635166,5959.448826,0,0
1995,China,100,0.55,12.39,-0.01,5.84,42.76,0.782955693,6049.133469,0,0
1996,China,98.63853717,0.51,16.44,0.45,5.3,43.04,1.331586128,6159.460678,0,0
1997,China,98.80182079,0.68,22.36,0.2,5.46,44.8,2.036134602,6297.332539,0,0
1998,China,100,0.79,25.6,-0.04,5.35,45.13,3.120735155,6369.292571,0,0
1999,China,97.90771865,0.77,24.37,0.38,4.97,45.56,4.595001294,6494.784759,0,0
2000,China,100,0.71,23.32,1.79,6.24,49.81,6.690907334,6682.763442,0,0
2001,China,97.13531209,0.38,25.75,0.85,3.89,48.6,8.010814002,6717.797727,0,0
2002,China,100,0.19,27.29,-0.58,1.67,47.95,10.45894342,6771.221639,0,0
2003,China,100,0.21,21.98,-0.56,1.13,48.61,12.13996835,6871.235949,0,0
2004,China,98.83981467,0.25,15.48,0.02,1.35,51.59,14.03273183,7067.254282,0,0
2005,China,98.62800055,0.41,12.81,-0.02,3.21,53.71,15.62915896,7230.56293,0,0
2006,China,98.07125705,0.47,12.81,0.11,4.96,56.35,17.41146247,7433.818453,0,0
2007,China,94.8549977,0.94,17.54,0.03,5.02,57.2,20.35812142,7633.01341,0,0
2008,China,81.38363044,1.55,32.69,-0.21,1.93,59.25,23.05145671,7649.622632,0,0
2009,China,81.02461015,0.54,31.48,-0.02,0.16,51,25.59586039,7401.237975,0,1
2010,China,81.89604643,0.21,22.55,-0.12,0.18,55.88,29.09413276,7611.107336,0,1
2011,China,84.78730828,0.28,24.2,NA,0.1,59.5,31.74885013,7734.902124,0,0
2012,China,84.5199589,0.34,17.8,NA,0.14,59.74,35.28269858,7818.166301,0,0
2013,China,81.27908302,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,China,95.81186763,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,China,82.42677279,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,China,82.39634468,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,China,93.21854235,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,China,58.99468558,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,Côte d'Ivoire,NA,0.86,NA,0.44,6.81,35.67,0,5411.270272,0,0
1987,Côte d'Ivoire,NA,1.41,NA,0.06,6.66,36.14,0,5508.598184,0,0
1988,Côte d'Ivoire,NA,1.31,NA,0.06,7.57,37.06,0,5667.18882,0,0
1989,Côte d'Ivoire,NA,1.18,NA,-0.3,9.22,38.31,0,5782.291552,0,0
1990,Côte d'Ivoire,NA,0.79,23.06,-0.59,8.1,38.71,0.049581852,5853.991405,0,0
1991,Côte d'Ivoire,NA,0.61,18.37,-0.25,5.69,38.46,0.331622974,5839.985559,0,0
1992,Côte d'Ivoire,NA,0.4,15.45,0.01,3.52,39.68,0.277904982,5861.151442,1,0
1993,Côte d'Ivoire,NA,0.31,12.69,-0.12,3.02,38.61,0.253387458,5866.55448,0,0
1994,Côte d'Ivoire,NA,0.5,13.93,-0.06,4.2,40.4,0.449635166,5959.448826,0,0
1995,Côte d'Ivoire,NA,0.55,12.39,-0.01,5.84,42.76,0.782955693,6049.133469,0,0
1996,Côte d'Ivoire,100,0.51,16.44,0.45,5.3,43.04,1.331586128,6159.460678,0,0
1997,Côte d'Ivoire,96.20594853,0.68,22.36,0.2,5.46,44.8,2.036134602,6297.332539,0,0
1998,Côte d'Ivoire,100,0.79,25.6,-0.04,5.35,45.13,3.120735155,6369.292571,0,0
1999,Côte d'Ivoire,92.59271047,0.77,24.37,0.38,4.97,45.56,4.595001294,6494.784759,0,0
2000,Côte d'Ivoire,70.60141548,0.71,23.32,1.79,6.24,49.81,6.690907334,6682.763442,0,0
2001,Côte d'Ivoire,90.52841132,0.38,25.75,0.85,3.89,48.6,8.010814002,6717.797727,0,0
2002,Côte d'Ivoire,95.25246593,0.19,27.29,-0.58,1.67,47.95,10.45894342,6771.221639,0,0
2003,Côte d'Ivoire,94.11782498,0.21,21.98,-0.56,1.13,48.61,12.13996835,6871.235949,0,0
2004,Côte d'Ivoire,96.75902453,0.25,15.48,0.02,1.35,51.59,14.03273183,7067.254282,0,0
2005,Côte d'Ivoire,92.33906186,0.41,12.81,-0.02,3.21,53.71,15.62915896,7230.56293,0,0
2006,Côte d'Ivoire,96.23304506,0.47,12.81,0.11,4.96,56.35,17.41146247,7433.818453,0,0
2007,Côte d'Ivoire,95.9905626,0.94,17.54,0.03,5.02,57.2,20.35812142,7633.01341,0,0
2008,Côte d'Ivoire,79.76012839,1.55,32.69,-0.21,1.93,59.25,23.05145671,7649.622632,0,0
2009,Côte d'Ivoire,69.13376004,0.54,31.48,-0.02,0.16,51,25.59586039,7401.237975,0,1
2010,Côte d'Ivoire,63.50577189,0.21,22.55,-0.12,0.18,55.88,29.09413276,7611.107336,0,1
2011,Côte d'Ivoire,78.13012603,0.28,24.2,NA,0.1,59.5,31.74885013,7734.902124,0,0
2012,Côte d'Ivoire,76.35241448,0.34,17.8,NA,0.14,59.74,35.28269858,7818.166301,0,0
2013,Côte d'Ivoire,89.71609918,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Côte d'Ivoire,98.94353634,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Côte d'Ivoire,88.29288826,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Côte d'Ivoire,91.97966147,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Côte d'Ivoire,95.42758961,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Côte d'Ivoire,95.6817954,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,Croatia,NA,0.86,NA,0.44,6.81,35.67,0,5411.270272,0,0
1987,Croatia,NA,1.41,NA,0.06,6.66,36.14,0,5508.598184,0,0
1988,Croatia,NA,1.31,NA,0.06,7.57,37.06,0,5667.18882,0,0
1989,Croatia,NA,1.18,NA,-0.3,9.22,38.31,0,5782.291552,0,0
1990,Croatia,NA,0.79,23.06,-0.59,8.1,38.71,0.049581852,5853.991405,0,0
1991,Croatia,NA,0.61,18.37,-0.25,5.69,38.46,0.331622974,5839.985559,0,0
1992,Croatia,NA,0.4,15.45,0.01,3.52,39.68,0.277904982,5861.151442,1,0
1993,Croatia,NA,0.31,12.69,-0.12,3.02,38.61,0.253387458,5866.55448,0,0
1994,Croatia,NA,0.5,13.93,-0.06,4.2,40.4,0.449635166,5959.448826,0,0
1995,Croatia,NA,0.55,12.39,-0.01,5.84,42.76,0.782955693,6049.133469,0,0
1996,Croatia,NA,0.51,16.44,0.45,5.3,43.04,1.331586128,6159.460678,0,0
1997,Croatia,97.03418954,0.68,22.36,0.2,5.46,44.8,2.036134602,6297.332539,0,0
1998,Croatia,78.30301956,0.79,25.6,-0.04,5.35,45.13,3.120735155,6369.292571,0,0
1999,Croatia,91.45718597,0.77,24.37,0.38,4.97,45.56,4.595001294,6494.784759,0,0
2000,Croatia,89.28021522,0.71,23.32,1.79,6.24,49.81,6.690907334,6682.763442,0,0
2001,Croatia,80.57940038,0.38,25.75,0.85,3.89,48.6,8.010814002,6717.797727,0,0
2002,Croatia,97.54844645,0.19,27.29,-0.58,1.67,47.95,10.45894342,6771.221639,0,0
2003,Croatia,94.59464482,0.21,21.98,-0.56,1.13,48.61,12.13996835,6871.235949,0,0
2004,Croatia,74.15483663,0.25,15.48,0.02,1.35,51.59,14.03273183,7067.254282,0,0
2005,Croatia,89.3388653,0.41,12.81,-0.02,3.21,53.71,15.62915896,7230.56293,0,0
2006,Croatia,87.37750368,0.47,12.81,0.11,4.96,56.35,17.41146247,7433.818453,0,0
2007,Croatia,78.57601641,0.94,17.54,0.03,5.02,57.2,20.35812142,7633.01341,0,0
2008,Croatia,39.7063691,1.55,32.69,-0.21,1.93,59.25,23.05145671,7649.622632,0,0
2009,Croatia,39.86863626,0.54,31.48,-0.02,0.16,51,25.59586039,7401.237975,0,1
2010,Croatia,54.28835895,0.21,22.55,-0.12,0.18,55.88,29.09413276,7611.107336,0,1
2011,Croatia,38.33229701,0.28,24.2,NA,0.1,59.5,31.74885013,7734.902124,0,0
2012,Croatia,49.3537988,0.34,17.8,NA,0.14,59.74,35.28269858,7818.166301,0,0
2013,Croatia,74.71245057,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Croatia,94.41616474,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Croatia,80.60496242,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Croatia,69.31153489,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Croatia,84.78889646,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Croatia,69.83473431,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,Cyprus,NA,0.86,NA,0.44,6.81,35.67,0,5411.270272,0,0
1987,Cyprus,NA,1.41,NA,0.06,6.66,36.14,0,5508.598184,0,0
1988,Cyprus,NA,1.31,NA,0.06,7.57,37.06,0,5667.18882,0,0
1989,Cyprus,NA,1.18,NA,-0.3,9.22,38.31,0,5782.291552,0,0
1990,Cyprus,NA,0.79,23.06,-0.59,8.1,38.71,0.049581852,5853.991405,0,0
1991,Cyprus,NA,0.61,18.37,-0.25,5.69,38.46,0.331622974,5839.985559,0,0
1992,Cyprus,NA,0.4,15.45,0.01,3.52,39.68,0.277904982,5861.151442,1,0
1993,Cyprus,NA,0.31,12.69,-0.12,3.02,38.61,0.253387458,5866.55448,0,0
1994,Cyprus,NA,0.5,13.93,-0.06,4.2,40.4,0.449635166,5959.448826,0,0
1995,Cyprus,NA,0.55,12.39,-0.01,5.84,42.76,0.782955693,6049.133469,0,0
1996,Cyprus,NA,0.51,16.44,0.45,5.3,43.04,1.331586128,6159.460678,0,0
1997,Cyprus,NA,0.68,22.36,0.2,5.46,44.8,2.036134602,6297.332539,0,0
1998,Cyprus,NA,0.79,25.6,-0.04,5.35,45.13,3.120735155,6369.292571,0,0
1999,Cyprus,NA,0.77,24.37,0.38,4.97,45.56,4.595001294,6494.784759,0,0
2000,Cyprus,NA,0.71,23.32,1.79,6.24,49.81,6.690907334,6682.763442,0,0
2001,Cyprus,NA,0.38,25.75,0.85,3.89,48.6,8.010814002,6717.797727,0,0
2002,Cyprus,NA,0.19,27.29,-0.58,1.67,47.95,10.45894342,6771.221639,0,0
2003,Cyprus,NA,0.21,21.98,-0.56,1.13,48.61,12.13996835,6871.235949,0,0
2004,Cyprus,92.09550859,0.25,15.48,0.02,1.35,51.59,14.03273183,7067.254282,0,0
