Year,Country,Div,TED,VIX,SENT,FEDFUNDS,GLOBAL SUPPLY CHAIN,INTERNET,GDP PER CAPITA,1992 - ERM,2009-10 - EUROZONE
1998,Sweden,33.52026721195469,0.79,25.6,-0.04,5.35,45.13,3.12073515478569,6369.29257105243,0,0
1999,Sweden,53.76758010651601,0.77,24.37,0.38,4.97,45.56,4.59500129441564,6494.78475878248,0,0
2000,Sweden,50.03000764463999,0.71,23.32,1.79,6.24,49.81,6.69090733369566,6682.76344153284,0,0
2001,Sweden,38.62465004653994,0.38,25.75,0.85,3.89,48.6,8.0108140021014,6717.79772703242,0,0
2002,Sweden,27.616979707772348,0.19,27.29,-0.58,1.67,47.95,10.4589434184407,6771.22163904373,0,0
2003,Sweden,35.82488182521948,0.21,21.98,-0.56,1.13,48.61,12.1399683529482,6871.23594904106,0,0
2004,Sweden,24.007416509680766,0.25,15.48,0.02,1.35,51.59,14.0327318252414,7067.2542820758,0,0
2005,Sweden,31.984774555375537,0.41,12.81,-0.02,3.21,53.71,15.6291589559443,7230.56293045898,0,0
2006,Sweden,20.241027738703444,0.47,12.81,0.11,4.96,56.35,17.411462466032,7433.81845310028,0,0
2007,Sweden,16.679081368086635,0.94,17.54,0.03,5.02,57.2,20.3581214237469,7633.01341022813,0,0
2008,Sweden,9.842978125580526,1.55,32.69,-0.21,1.93,59.25,23.0514567079442,7649.62263215115,0,0
2009,Sweden,16.88935711883467,0.54,31.48,-0.02,0.16,51,25.5958603885016,7401.23797505688,0,1
2010,Sweden,10.675613701548148,0.21,22.55,-0.12,0.18,55.88,29.0941327557255,7611.10733571686,0,1
2011,Sweden,9.536113043343896,0.28,24.2,NA,0.1,59.5,31.7488501299365,7734.90212445132,0,0
2012,Sweden,17.38376657278139,0.34,17.8,NA,0.14,59.74,35.2826985798825,7818.16630093263,0,0
1986,Switzerland,45.836061033307054,0.86,NA,0.44,6.81,35.67,0,5411.27027157139,0,0
1987,Switzerland,17.89871276313104,1.41,NA,0.06,6.66,36.14,0,5508.59818378918,0,0
1988,Switzerland,46.69913633113521,1.31,NA,0.06,7.57,37.06,0,5667.18881968796,0,0
1989,Switzerland,29.870309400557193,1.18,NA,-0.3,9.22,38.31,0,5782.29155212196,0,0
1990,Switzerland,31.48014755959345,0.79,23.06,-0.59,8.1,38.71,0.049581852062188,5853.99140468668,0,0
1991,Switzerland,16.250195401877356,0.61,18.37,-0.25,5.69,38.46,0.331622973584281,5839.98555941898,0,0
1992,Switzerland,45.21079987758731,0.4,15.45,0.01,3.52,39.68,0.277904981759994,5861.15144217138,1,0
1993,Switzerland,44.56827748964302,0.31,12.69,-0.12,3.02,38.61,0.253387458475413,5866.55447969755,0,0
1994,Switzerland,52.95259151633198,0.5,13.93,-0.06,4.2,40.4,0.449635166367507,5959.44882588387,0,0
1995,Switzerland,30.62953620870702,0.55,12.39,-0.01,5.84,42.76,0.782955692962226,6049.1334690679,0,0
1996,Switzerland,54.45176116503172,0.51,16.44,0.45,5.3,43.04,1.33158612802636,6159.46067792603,0,0
1997,Switzerland,41.247003703637006,0.68,22.36,0.2,5.46,44.8,2.03613460163745,6297.33253861861,0,0
1998,Switzerland,27.496567462248713,0.79,25.6,-0.04,5.35,45.13,3.12073515478569,6369.29257105243,0,0
1999,Switzerland,42.747905825103885,0.77,24.37,0.38,4.97,45.56,4.59500129441564,6494.78475878248,0,0
2000,Switzerland,46.38371799930455,0.71,23.32,1.79,6.24,49.81,6.69090733369566,6682.76344153284,0,0
2001,Switzerland,30.334032771591456,0.38,25.75,0.85,3.89,48.6,8.0108140021014,6717.79772703242,0,0
2002,Switzerland,22.720919062398725,0.19,27.29,-0.58,1.67,47.95,10.4589434184407,6771.22163904373,0,0
2003,Switzerland,37.881452234485536,0.21,21.98,-0.56,1.13,48.61,12.1399683529482,6871.23594904106,0,0
2004,Switzerland,20.931675875397993,0.25,15.48,0.02,1.35,51.59,14.0327318252414,7067.2542820758,0,0
2005,Switzerland,30.00654424331727,0.41,12.81,-0.02,3.21,53.71,15.6291589559443,7230.56293045898,0,0
2006,Switzerland,17.42834071252538,0.47,12.81,0.11,4.96,56.35,17.411462466032,7433.81845310028,0,0
2007,Switzerland,21.10805411571072,0.94,17.54,0.03,5.02,57.2,20.3581214237469,7633.01341022813,0,0
2008,Switzerland,15.174194988883515,1.55,32.69,-0.21,1.93,59.25,23.0514567079442,7649.62263215115,0,0
2009,Switzerland,18.592027660851183,0.54,31.48,-0.02,0.16,51,25.5958603885016,7401.23797505688,0,1
2010,Switzerland,21.293198220888755,0.21,22.55,-0.12,0.18,55.88,29.0941327557255,7611.10733571686,0,1
2011,Switzerland,22.33614056900687,0.28,24.2,NA,0.1,59.5,31.7488501299365,7734.90212445132,0,0
2012,Switzerland,10.953479563269841,0.34,17.8,NA,0.14,59.74,35.2826985798825,7818.16630093263,0,0
1986,Taiwan,90.08717901270619,0.86,NA,0.44,6.81,35.67,0,5411.27027157139,0,0
1987,Taiwan,93.72675619936635,1.41,NA,0.06,6.66,36.14,0,5508.59818378918,0,0
1988,Taiwan,92.47191354733911,1.31,NA,0.06,7.57,37.06,0,5667.18881968796,0,0
1989,Taiwan,89.22668818644533,1.18,NA,-0.3,9.22,38.31,0,5782.29155212196,0,0
1990,Taiwan,87.8879292487993,0.79,23.06,-0.59,8.1,38.71,0.049581852062188,5853.99140468668,0,0
1991,Taiwan,89.65602479078186,0.61,18.37,-0.25,5.69,38.46,0.331622973584281,5839.98555941898,0,0
1992,Taiwan,90.65894826011038,0.4,15.45,0.01,3.52,39.68,0.277904981759994,5861.15144217138,1,0
1993,Taiwan,93.19168513177455,0.31,12.69,-0.12,3.02,38.61,0.253387458475413,5866.55447969755,0,0
1994,Taiwan,96.60867453842027,0.5,13.93,-0.06,4.2,40.4,0.449635166367507,5959.44882588387,0,0
1995,Taiwan,96.77325506956227,0.55,12.39,-0.01,5.84,42.76,0.782955692962226,6049.1334690679,0,0
1996,Taiwan,96.84557533622696,0.51,16.44,0.45,5.3,43.04,1.33158612802636,6159.46067792603,0,0
1997,Taiwan,85.46614271370586,0.68,22.36,0.2,5.46,44.8,2.03613460163745,6297.33253861861,0,0
1998,Taiwan,72.87541214685514,0.79,25.6,-0.04,5.35,45.13,3.12073515478569,6369.29257105243,0,0
1999,Taiwan,95.55423307698194,0.77,24.37,0.38,4.97,45.56,4.59500129441564,6494.78475878248,0,0
2000,Taiwan,93.93342230654235,0.71,23.32,1.79,6.24,49.81,6.69090733369566,6682.76344153284,0,0
2001,Taiwan,84.01193089240098,0.38,25.75,0.85,3.89,48.6,8.0108140021014,6717.79772703242,0,0
2002,Taiwan,70.83905376722048,0.19,27.29,-0.58,1.67,47.95,10.4589434184407,6771.22163904373,0,0
2003,Taiwan,58.71357785358302,0.21,21.98,-0.56,1.13,48.61,12.1399683529482,6871.23594904106,0,0
2004,Taiwan,70.45426857813356,0.25,15.48,0.02,1.35,51.59,14.0327318252414,7067.2542820758,0,0
2005,Taiwan,65.61644317939339,0.41,12.81,-0.02,3.21,53.71,15.6291589559443,7230.56293045898,0,0
2006,Taiwan,54.519239944755306,0.47,12.81,0.11,4.96,56.35,17.411462466032,7433.81845310028,0,0
2007,Taiwan,37.7073805085744,0.94,17.54,0.03,5.02,57.2,20.3581214237469,7633.01341022813,0,0
2008,Taiwan,48.39489044343104,1.55,32.69,-0.21,1.93,59.25,23.0514567079442,7649.62263215115,0,0
2009,Taiwan,47.44283093491213,0.54,31.48,-0.02,0.16,51,25.5958603885016,7401.23797505688,0,1
2010,Taiwan,32.96750977305744,0.21,22.55,-0.12,0.18,55.88,29.0941327557255,7611.10733571686,0,1
2011,Taiwan,31.266150071086496,0.28,24.2,NA,0.1,59.5,31.7488501299365,7734.90212445132,0,0
2012,Taiwan,48.990846973645844,0.34,17.8,NA,0.14,59.74,35.2826985798825,7818.16630093263,0,0
1986,Thailand,NA,0.86,NA,0.44,6.81,35.67,0,5411.27027157139,0,0
1987,Thailand,72.97624860974652,1.41,NA,0.06,6.66,36.14,0,5508.59818378918,0,0
1988,Thailand,77.04214558373734,1.31,NA,0.06,7.57,37.06,0,5667.18881968796,0,0
1989,Thailand,94.41530535347844,1.18,NA,-0.3,9.22,38.31,0,5782.29155212196,0,0
1990,Thailand,65.12659040580124,0.79,23.06,-0.59,8.1,38.71,0.049581852062188,5853.99140468668,0,0
1991,Thailand,76.23027451374715,0.61,18.37,-0.25,5.69,38.46,0.331622973584281,5839.98555941898,0,0
1992,Thailand,98.7582769462855,0.4,15.45,0.01,3.52,39.68,0.277904981759994,5861.15144217138,1,0
1993,Thailand,91.4586734898527,0.31,12.69,-0.12,3.02,38.61,0.253387458475413,5866.55447969755,0,0
1994,Thailand,64.62872104834014,0.5,13.93,-0.06,4.2,40.4,0.449635166367507,5959.44882588387,0,0
1995,Thailand,65.24026899210357,0.55,12.39,-0.01,5.84,42.76,0.782955692962226,6049.1334690679,0,0
1996,Thailand,87.66497721931458,0.51,16.44,0.45,5.3,43.04,1.33158612802636,6159.46067792603,0,0
1997,Thailand,88.07295122950161,0.68,22.36,0.2,5.46,44.8,2.03613460163745,6297.33253861861,0,0
1998,Thailand,52.28617768693846,0.79,25.6,-0.04,5.35,45.13,3.12073515478569,6369.29257105243,0,0
1999,Thailand,74.35834402325044,0.77,24.37,0.38,4.97,45.56,4.59500129441564,6494.78475878248,0,0
2000,Thailand,75.71582918565227,0.71,23.32,1.79,6.24,49.81,6.69090733369566,6682.76344153284,0,0
2001,Thailand,80.6442855101918,0.38,25.75,0.85,3.89,48.6,8.0108140021014,6717.79772703242,0,0
2002,Thailand,73.24562987376049,0.19,27.29,-0.58,1.67,47.95,10.4589434184407,6771.22163904373,0,0
2003,Thailand,86.70811063764636,0.21,21.98,-0.56,1.13,48.61,12.1399683529482,6871.23594904106,0,0
2004,Thailand,76.94431988190257,0.25,15.48,0.02,1.35,51.59,14.0327318252414,7067.2542820758,0,0
2005,Thailand,80.41464633452,0.41,12.81,-0.02,3.21,53.71,15.6291589559443,7230.56293045898,0,0
2006,Thailand,74.36345032540096,0.47,12.81,0.11,4.96,56.35,17.411462466032,7433.81845310028,0,0
2007,Thailand,75.19742133507334,0.94,17.54,0.03,5.02,57.2,20.3581214237469,7633.01341022813,0,0
2008,Thailand,48.09490338449744,1.55,32.69,-0.21,1.93,59.25,23.0514567079442,7649.62263215115,0,0
2009,Thailand,53.92916837938374,0.54,31.48,-0.02,0.16,51,25.5958603885016,7401.23797505688,0,1
2010,Thailand,70.74671198029002,0.21,22.55,-0.12,0.18,55.88,29.0941327557255,7611.10733571686,0,1
2011,Thailand,49.09868741558665,0.28,24.2,NA,0.1,59.5,31.7488501299365,7734.90212445132,0,0
2012,Thailand,59.03212759882733,0.34,17.8,NA,0.14,59.74,35.2826985798825,7818.16630093263,0,0
1986,Trinidad,NA,0.86,NA,0.44,6.81,35.67,0,5411.27027157139,0,0
1987,Trinidad,NA,1.41,NA,0.06,6.66,36.14,0,5508.59818378918,0,0
1988,Trinidad,NA,1.31,NA,0.06,7.57,37.06,0,5667.18881968796,0,0
1989,Trinidad,NA,1.18,NA,-0.3,9.22,38.31,0,5782.29155212196,0,0
1990,Trinidad,NA,0.79,23.06,-0.59,8.1,38.71,0.049581852062188,5853.99140468668,0,0
1991,Trinidad,NA,0.61,18.37,-0.25,5.69,38.46,0.331622973584281,5839.98555941898,0,0
1992,Trinidad,NA,0.4,15.45,0.01,3.52,39.68,0.277904981759994,5861.15144217138,1,0
1993,Trinidad,NA,0.31,12.69,-0.12,3.02,38.61,0.253387458475413,5866.55447969755,0,0
1994,Trinidad,NA,0.5,13.93,-0.06,4.2,40.4,0.449635166367507,5959.44882588387,0,0
1995,Trinidad,NA,0.55,12.39,-0.01,5.84,42.76,0.782955692962226,6049.1334690679,0,0
1996,Trinidad,95.0308892653832,0.51,16.44,0.45,5.3,43.04,1.33158612802636,6159.46067792603,0,0
1997,Trinidad,93.25977104820467,0.68,22.36,0.2,5.46,44.8,2.03613460163745,6297.33253861861,0,0
1998,Trinidad,98.4445840880667,0.79,25.6,-0.04,5.35,45.13,3.12073515478569,6369.29257105243,0,0
1999,Trinidad,96.84036433468658,0.77,24.37,0.38,4.97,45.56,4.59500129441564,6494.78475878248,0,0
2000,Trinidad,98.70147898708201,0.71,23.32,1.79,6.24,49.81,6.69090733369566,6682.76344153284,0,0
2001,Trinidad,100,0.38,25.75,0.85,3.89,48.6,8.0108140021014,6717.79772703242,0,0
2002,Trinidad,94.24742148270107,0.19,27.29,-0.58,1.67,47.95,10.4589434184407,6771.22163904373,0,0
2003,Trinidad,100,0.21,21.98,-0.56,1.13,48.61,12.1399683529482,6871.23594904106,0,0
2004,Trinidad,100,0.25,15.48,0.02,1.35,51.59,14.0327318252414,7067.2542820758,0,0
2005,Trinidad,95.60172279915666,0.41,12.81,-0.02,3.21,53.71,15.6291589559443,7230.56293045898,0,0
2006,Trinidad,97.38318561231928,0.47,12.81,0.11,4.96,56.35,17.411462466032,7433.81845310028,0,0
2007,Trinidad,98.02206374964068,0.94,17.54,0.03,5.02,57.2,20.3581214237469,7633.01341022813,0,0
2008,Trinidad,93.38591907399027,1.55,32.69,-0.21,1.93,59.25,23.0514567079442,7649.62263215115,0,0
2009,Trinidad,96.50376687556944,0.54,31.48,-0.02,0.16,51,25.5958603885016,7401.23797505688,0,1
2010,Trinidad,97.38136380906035,0.21,22.55,-0.12,0.18,55.88,29.0941327557255,7611.10733571686,0,1
2011,Trinidad,100,0.28,24.2,NA,0.1,59.5,31.7488501299365,7734.90212445132,0,0
2012,Trinidad,100,0.34,17.8,NA,0.14,59.74,35.2826985798825,7818.16630093263,0,0
1986,Tunisia,NA,0.86,NA,0.44,6.81,35.67,0,5411.27027157139,0,0
1987,Tunisia,NA,1.41,NA,0.06,6.66,36.14,0,5508.59818378918,0,0
1988,Tunisia,NA,1.31,NA,0.06,7.57,37.06,0,5667.18881968796,0,0
1989,Tunisia,NA,1.18,NA,-0.3,9.22,38.31,0,5782.29155212196,0,0
1990,Tunisia,NA,0.79,23.06,-0.59,8.1,38.71,0.049581852062188,5853.99140468668,0,0
1991,Tunisia,NA,0.61,18.37,-0.25,5.69,38.46,0.331622973584281,5839.98555941898,0,0
1992,Tunisia,NA,0.4,15.45,0.01,3.52,39.68,0.277904981759994,5861.15144217138,1,0
1993,Tunisia,NA,0.31,12.69,-0.12,3.02,38.61,0.253387458475413,5866.55447969755,0,0
1994,Tunisia,NA,0.5,13.93,-0.06,4.2,40.4,0.449635166367507,5959.44882588387,0,0
1995,Tunisia,NA,0.55,12.39,-0.01,5.84,42.76,0.782955692962226,6049.1334690679,0,0
1996,Tunisia,NA,0.51,16.44,0.45,5.3,43.04,1.33158612802636,6159.46067792603,0,0
1997,Tunisia,NA,0.68,22.36,0.2,5.46,44.8,2.03613460163745,6297.33253861861,0,0
1998,Tunisia,85.06222822700276,0.79,25.6,-0.04,5.35,45.13,3.12073515478569,6369.29257105243,0,0
1999,Tunisia,85.71198514408697,0.77,24.37,0.38,4.97,45.56,4.59500129441564,6494.78475878248,0,0
2000,Tunisia,90.21249162526146,0.71,23.32,1.79,6.24,49.81,6.69090733369566,6682.76344153284,0,0
2001,Tunisia,81.75584847753287,0.38,25.75,0.85,3.89,48.6,8.0108140021014,6717.79772703242,0,0
2002,Tunisia,87.8854215822997,0.19,27.29,-0.58,1.67,47.95,10.4589434184407,6771.22163904373,0,0
2003,Tunisia,82.05471028836233,0.21,21.98,-0.56,1.13,48.61,12.1399683529482,6871.23594904106,0,0
2004,Tunisia,59.35934400366304,0.25,15.48,0.02,1.35,51.59,14.0327318252414,7067.2542820758,0,0
2005,Tunisia,79.57260957524906,0.41,12.81,-0.02,3.21,53.71,15.6291589559443,7230.56293045898,0,0
2006,Tunisia,82.55444477941549,0.47,12.81,0.11,4.96,56.35,17.411462466032,7433.81845310028,0,0
2007,Tunisia,91.0998667716489,0.94,17.54,0.03,5.02,57.2,20.3581214237469,7633.01341022813,0,0
2008,Tunisia,69.0285813242952,1.55,32.69,-0.21,1.93,59.25,23.0514567079442,7649.62263215115,0,0
2009,Tunisia,62.83748305834188,0.54,31.48,-0.02,0.16,51,25.5958603885016,7401.23797505688,0,1
2010,Tunisia,78.29759121304104,0.21,22.55,-0.12,0.18,55.88,29.0941327557255,7611.10733571686,0,1
2011,Tunisia,92.29301362924699,0.28,24.2,NA,0.1,59.5,31.7488501299365,7734.90212445132,0,0
2012,Tunisia,74.9182523841027,0.34,17.8,NA,0.14,59.74,35.2826985798825,7818.16630093263,0,0
1986,Turkey,NA,0.86,NA,0.44,6.81,35.67,0,5411.27027157139,0,0
1987,Turkey,NA,1.41,NA,0.06,6.66,36.14,0,5508.59818378918,0,0
1988,Turkey,96.90516041899862,1.31,NA,0.06,7.57,37.06,0,5667.18881968796,0,0
1989,Turkey,96.67935852604998,1.18,NA,-0.3,9.22,38.31,0,5782.29155212196,0,0
1990,Turkey,91.84911384648038,0.79,23.06,-0.59,8.1,38.71,0.049581852062188,5853.99140468668,0,0
1991,Turkey,83.82030505291253,0.61,18.37,-0.25,5.69,38.46,0.331622973584281,5839.98555941898,0,0
1992,Turkey,98.93747157282837,0.4,15.45,0.01,3.52,39.68,0.277904981759994,5861.15144217138,1,0
1993,Turkey,99.43724131303087,0.31,12.69,-0.12,3.02,38.61,0.253387458475413,5866.55447969755,0,0
1994,Turkey,94.58677438196578,0.5,13.93,-0.06,4.2,40.4,0.449635166367507,5959.44882588387,0,0
1995,Turkey,99.50971201112854,0.55,12.39,-0.01,5.84,42.76,0.782955692962226,6049.1334690679,0,0
1996,Turkey,98.81266875625457,0.51,16.44,0.45,5.3,43.04,1.33158612802636,6159.46067792603,0,0
1997,Turkey,91.16725197668734,0.68,22.36,0.2,5.46,44.8,2.03613460163745,6297.33253861861,0,0
1998,Turkey,76.33537995235747,0.79,25.6,-0.04,5.35,45.13,3.12073515478569,6369.29257105243,0,0
1999,Turkey,98.1684920404647,0.77,24.37,0.38,4.97,45.56,4.59500129441564,6494.78475878248,0,0
2000,Turkey,93.98422514634545,0.71,23.32,1.79,6.24,49.81,6.69090733369566,6682.76344153284,0,0
2001,Turkey,83.90927819375452,0.38,25.75,0.85,3.89,48.6,8.0108140021014,6717.79772703242,0,0
2002,Turkey,92.32991936415777,0.19,27.29,-0.58,1.67,47.95,10.4589434184407,6771.22163904373,0,0
2003,Turkey,94.25559237375998,0.21,21.98,-0.56,1.13,48.61,12.1399683529482,6871.23594904106,0,0
2004,Turkey,80.31242648194701,0.25,15.48,0.02,1.35,51.59,14.0327318252414,7067.2542820758,0,0
2005,Turkey,73.13707478321152,0.41,12.81,-0.02,3.21,53.71,15.6291589559443,7230.56293045898,0,0
2006,Turkey,46.994599761944656,0.47,12.81,0.11,4.96,56.35,17.411462466032,7433.81845310028,0,0
2007,Turkey,34.48613718134885,0.94,17.54,0.03,5.02,57.2,20.3581214237469,7633.01341022813,0,0
2008,Turkey,40.54035286602933,1.55,32.69,-0.21,1.93,59.25,23.0514567079442,7649.62263215115,0,0
2009,Turkey,38.6285650672602,0.54,31.48,-0.02,0.16,51,25.5958603885016,7401.23797505688,0,1
2010,Turkey,36.362513478746784,0.21,22.55,-0.12,0.18,55.88,29.0941327557255,7611.10733571686,0,1
2011,Turkey,55.32788850020779,0.28,24.2,NA,0.1,59.5,31.7488501299365,7734.90212445132,0,0
2012,Turkey,52.21491970380189,0.34,17.8,NA,0.14,59.74,35.2826985798825,7818.16630093263,0,0
1986,UAE,NA,0.86,NA,0.44,6.81,35.67,0,5411.27027157139,0,0
1987,UAE,NA,1.41,NA,0.06,6.66,36.14,0,5508.59818378918,0,0
1988,UAE,NA,1.31,NA,0.06,7.57,37.06,0,5667.18881968796,0,0
1989,UAE,NA,1.18,NA,-0.3,9.22,38.31,0,5782.29155212196,0,0
1990,UAE,NA,0.79,23.06,-0.59,8.1,38.71,0.049581852062188,5853.99140468668,0,0
1991,UAE,NA,0.61,18.37,-0.25,5.69,38.46,0.331622973584281,5839.98555941898,0,0
1992,UAE,NA,0.4,15.45,0.01,3.52,39.68,0.277904981759994,5861.15144217138,1,0
1993,UAE,NA,0.31,12.69,-0.12,3.02,38.61,0.253387458475413,5866.55447969755,0,0
1994,UAE,NA,0.5,13.93,-0.06,4.2,40.4,0.449635166367507,5959.44882588387,0,0
1995,UAE,NA,0.55,12.39,-0.01,5.84,42.76,0.782955692962226,6049.1334690679,0,0
1996,UAE,NA,0.51,16.44,0.45,5.3,43.04,1.33158612802636,6159.46067792603,0,0
1997,UAE,NA,0.68,22.36,0.2,5.46,44.8,2.03613460163745,6297.33253861861,0,0
1998,UAE,NA,0.79,25.6,-0.04,5.35,45.13,3.12073515478569,6369.29257105243,0,0
1999,UAE,NA,0.77,24.37,0.38,4.97,45.56,4.59500129441564,6494.78475878248,0,0
2000,UAE,NA,0.71,23.32,1.79,6.24,49.81,6.69090733369566,6682.76344153284,0,0
2001,UAE,NA,0.38,25.75,0.85,3.89,48.6,8.0108140021014,6717.79772703242,0,0
2002,UAE,NA,0.19,27.29,-0.58,1.67,47.95,10.4589434184407,6771.22163904373,0,0
2003,UAE,NA,0.21,21.98,-0.56,1.13,48.61,12.1399683529482,6871.23594904106,0,0
2004,UAE,NA,0.25,15.48,0.02,1.35,51.59,14.0327318252414,7067.2542820758,0,0
2005,UAE,96.72575729275985,0.41,12.81,-0.02,3.21,53.71,15.6291589559443,7230.56293045898,0,0
2006,UAE,100,0.47,12.81,0.11,4.96,56.35,17.411462466032,7433.81845310028,0,0
2007,UAE,89.69827605182553,0.94,17.54,0.03,5.02,57.2,20.3581214237469,7633.01341022813,0,0
2008,UAE,72.98305781942398,1.55,32.69,-0.21,1.93,59.25,23.0514567079442,7649.62263215115,0,0
2009,UAE,76.2833679420649,0.54,31.48,-0.02,0.16,51,25.5958603885016,7401.23797505688,0,1
2010,UAE,77.54538492608702,0.21,22.55,-0.12,0.18,55.88,29.0941327557255,7611.10733571686,0,1
2011,UAE,81.08649513192366,0.28,24.2,NA,0.1,59.5,31.7488501299365,7734.90212445132,0,0
2012,UAE,84.1057451231214,0.34,17.8,NA,0.14,59.74,35.2826985798825,7818.16630093263,0,0
1986,UK,79.67110250284287,0.86,NA,0.44,6.81,35.67,0,5411.27027157139,0,0
1987,UK,36.8135697688736,1.41,NA,0.06,6.66,36.14,0,5508.59818378918,0,0
1988,UK,65.48598033498678,1.31,NA,0.06,7.57,37.06,0,5667.18881968796,0,0
1989,UK,53.485445940158016,1.18,NA,-0.3,9.22,38.31,0,5782.29155212196,0,0
1990,UK,63.8069428704469,0.79,23.06,-0.59,8.1,38.71,0.049581852062188,5853.99140468668,0,0
1991,UK,26.98394199151448,0.61,18.37,-0.25,5.69,38.46,0.331622973584281,5839.98555941898,0,0
1992,UK,46.143100848446664,0.4,15.45,0.01,3.52,39.68,0.277904981759994,5861.15144217138,1,0
1993,UK,51.16163511040662,0.31,12.69,-0.12,3.02,38.61,0.253387458475413,5866.55447969755,0,0
1994,UK,55.94465396292036,0.5,13.93,-0.06,4.2,40.4,0.449635166367507,5959.44882588387,0,0
1995,UK,54.708677975963504,0.55,12.39,-0.01,5.84,42.76,0.782955692962226,6049.1334690679,0,0
1996,UK,62.674609522187176,0.51,16.44,0.45,5.3,43.04,1.33158612802636,6159.46067792603,0,0
1997,UK,56.81651334995345,0.68,22.36,0.2,5.46,44.8,2.03613460163745,6297.33253861861,0,0
1998,UK,35.882417418942914,0.79,25.6,-0.04,5.35,45.13,3.12073515478569,6369.29257105243,0,0
1999,UK,48.83359456019014,0.77,24.37,0.38,4.97,45.56,4.59500129441564,6494.78475878248,0,0
2000,UK,46.01757264738533,0.71,23.32,1.79,6.24,49.81,6.69090733369566,6682.76344153284,0,0
2001,UK,28.120741876194934,0.38,25.75,0.85,3.89,48.6,8.0108140021014,6717.79772703242,0,0
2002,UK,22.591058912328354,0.19,27.29,-0.58,1.67,47.95,10.4589434184407,6771.22163904373,0,0
2003,UK,32.25504062860532,0.21,21.98,-0.56,1.13,48.61,12.1399683529482,6871.23594904106,0,0
2004,UK,27.97701558044069,0.25,15.48,0.02,1.35,51.59,14.0327318252414,7067.2542820758,0,0
2005,UK,27.472010491292863,0.41,12.81,-0.02,3.21,53.71,15.6291589559443,7230.56293045898,0,0
2006,UK,13.240519727795386,0.47,12.81,0.11,4.96,56.35,17.411462466032,7433.81845310028,0,0
2007,UK,11.183461131250061,0.94,17.54,0.03,5.02,57.2,20.3581214237469,7633.01341022813,0,0
2008,UK,10.300296991817104,1.55,32.69,-0.21,1.93,59.25,23.0514567079442,7649.62263215115,0,0
2009,UK,16.466633527887765,0.54,31.48,-0.02,0.16,51,25.5958603885016,7401.23797505688,0,1
2010,UK,12.167045785756581,0.21,22.55,-0.12,0.18,55.88,29.0941327557255,7611.10733571686,0,1
2011,UK,12.278754536529801,0.28,24.2,NA,0.1,59.5,31.7488501299365,7734.90212445132,0,0
2012,UK,13.543340384041901,0.34,17.8,NA,0.14,59.74,35.2826985798825,7818.16630093263,0,0
1986,Ukraine,NA,0.86,NA,0.44,6.81,35.67,0,5411.27027157139,0,0
1987,Ukraine,NA,1.41,NA,0.06,6.66,36.14,0,5508.59818378918,0,0
1988,Ukraine,NA,1.31,NA,0.06,7.57,37.06,0,5667.18881968796,0,0
1989,Ukraine,NA,1.18,NA,-0.3,9.22,38.31,0,5782.29155212196,0,0
1990,Ukraine,NA,0.79,23.06,-0.59,8.1,38.71,0.049581852062188,5853.99140468668,0,0
1991,Ukraine,NA,0.61,18.37,-0.25,5.69,38.46,0.331622973584281,5839.98555941898,0,0
1992,Ukraine,NA,0.4,15.45,0.01,3.52,39.68,0.277904981759994,5861.15144217138,1,0
1993,Ukraine,NA,0.31,12.69,-0.12,3.02,38.61,0.253387458475413,5866.55447969755,0,0
1994,Ukraine,NA,0.5,13.93,-0.06,4.2,40.4,0.449635166367507,5959.44882588387,0,0
1995,Ukraine,NA,0.55,12.39,-0.01,5.84,42.76,0.782955692962226,6049.1334690679,0,0
1996,Ukraine,NA,0.51,16.44,0.45,5.3,43.04,1.33158612802636,6159.46067792603,0,0
1997,Ukraine,NA,0.68,22.36,0.2,5.46,44.8,2.03613460163745,6297.33253861861,0,0
1998,Ukraine,81.63691108101197,0.79,25.6,-0.04,5.35,45.13,3.12073515478569,6369.29257105243,0,0
1999,Ukraine,86.02398079348693,0.77,24.37,0.38,4.97,45.56,4.59500129441564,6494.78475878248,0,0
2000,Ukraine,92.53220733671628,0.71,23.32,1.79,6.24,49.81,6.69090733369566,6682.76344153284,0,0
2001,Ukraine,100,0.38,25.75,0.85,3.89,48.6,8.0108140021014,6717.79772703242,0,0
2002,Ukraine,100,0.19,27.29,-0.58,1.67,47.95,10.4589434184407,6771.22163904373,0,0
2003,Ukraine,100,0.21,21.98,-0.56,1.13,48.61,12.1399683529482,6871.23594904106,0,0
