Date,Australia,Belgium,Bulgaria,Canada,France,Germany,Greece,Hong Kong,Ireland,Italy,Japan,Malaysia,Mexico,Netherlands,New Zealand,Portugal,Singapore,South Africa,Spain,Turkey,UK,US
04/05/2000,661.53,95.85,NA,83.1,223.49,89.58,NA,NA,NA,121.66,NA,NA,NA,109.16,NA,NA,NA,12.88,NA,NA,3868.96,758.14
05/05/2000,672.42,96.18,NA,84.1,223.65,89.65,NA,NA,NA,123.6,NA,NA,NA,109.46,NA,NA,NA,12.75,NA,NA,3828.34,759.76
08/05/2000,670.98,96.63,NA,83.75,223.88,89.74,NA,NA,NA,123.03,NA,NA,NA,109.16,NA,NA,NA,12.7,NA,NA,3838.27,756.74
09/05/2000,659.91,97.56,NA,84.05,226.21,90.61,NA,NA,NA,123.52,NA,NA,NA,110.53,NA,NA,NA,12.56,NA,NA,3857.42,758.93
10/05/2000,659.09,98.52,NA,84.48,223.33,91.49,NA,NA,NA,123.78,NA,NA,NA,112.37,NA,NA,NA,12.22,NA,NA,3858.27,752.62
11/05/2000,656.34,96.77,NA,84.67,221.67,90.74,NA,NA,NA,124.87,NA,NA,NA,111.4,NA,NA,NA,12.48,NA,NA,3835,755.78
12/05/2000,654.04,97.72,NA,85.49,222.38,91.03,NA,NA,NA,129.51,NA,NA,NA,113.69,NA,NA,NA,12.35,NA,NA,3919.46,756.44
15/05/2000,644.27,98.61,NA,86.19,224.77,92.01,NA,NA,NA,127.33,NA,NA,NA,116.59,NA,NA,NA,12.35,NA,NA,3923.3,757.38
16/05/2000,663.07,97.63,NA,88.24,222.19,90.88,NA,NA,NA,129.3,NA,NA,NA,116.4,NA,NA,NA,12.29,NA,NA,3895.55,758.86
17/05/2000,652.02,96.33,NA,87.75,218.71,89.46,NA,NA,NA,127.27,NA,NA,NA,115.27,NA,NA,NA,12.23,NA,NA,3898.94,754.36
18/05/2000,662.09,96.49,NA,87.19,219.39,89.74,NA,NA,NA,129.99,NA,NA,NA,113.61,NA,NA,NA,12.15,NA,NA,3907.11,752.91
19/05/2000,672.1,96.73,NA,88.78,223.79,89.63,NA,NA,NA,127.06,NA,NA,NA,112.57,NA,NA,NA,12.11,NA,NA,3905.56,751.82
22/05/2000,672.99,98.06,NA,88.54,231.68,90.77,NA,NA,NA,121.63,NA,NA,NA,113.15,NA,NA,NA,12.24,NA,NA,3915.62,750.03
23/05/2000,675.47,98.65,NA,87.65,222.57,91.25,NA,NA,NA,121.09,NA,NA,NA,114.89,NA,NA,NA,12.28,NA,NA,3804.19,749.12
24/05/2000,668.87,98.63,NA,86.86,227.64,91.11,NA,NA,NA,117.84,NA,NA,NA,113.52,NA,NA,NA,12.24,NA,NA,3843.53,744.98
25/05/2000,671.27,98.69,NA,86.43,227.51,91.06,NA,NA,NA,118.48,NA,NA,NA,114.59,NA,NA,NA,12.12,NA,NA,3848.68,740.11
26/05/2000,664.17,100.64,NA,87.88,228.56,92.97,NA,NA,NA,118.09,NA,NA,NA,118.29,NA,NA,NA,12.16,NA,NA,3857.19,739.77
29/05/2000,671.68,101.13,NA,87.73,230.24,93.15,NA,NA,NA,121.44,NA,NA,NA,118.31,NA,NA,NA,12.22,NA,NA,3873.18,739.77
30/05/2000,678.73,102.07,NA,87.68,234.12,91.64,NA,NA,NA,123.27,NA,NA,NA,118.83,NA,NA,NA,12.31,NA,NA,3872.09,740.1
31/05/2000,677.22,101.14,NA,88.35,232.85,91.14,NA,NA,NA,129.35,NA,NA,NA,119.5,NA,NA,NA,12.48,NA,NA,3756.83,741.56
01/06/2000,676.88,101.53,NA,88.47,233.76,91.49,NA,NA,NA,137.11,NA,NA,NA,119.96,NA,NA,NA,12.15,NA,NA,3851.68,740.62
02/06/2000,693.78,102.97,NA,88.92,237.07,92.79,NA,NA,NA,139.79,NA,NA,NA,121.84,NA,NA,NA,12.27,NA,NA,3942.48,745.45
05/06/2000,687.82,103.66,NA,89.83,225.83,92.81,NA,NA,NA,138.1,NA,NA,NA,123.72,NA,NA,NA,12.27,NA,NA,3927.22,744.08
06/06/2000,690.1,105.34,NA,89.63,231.13,94.23,NA,NA,NA,134.49,NA,NA,NA,125.43,NA,NA,NA,12.23,NA,NA,3951.73,746.41
07/06/2000,687.07,105.83,NA,88.78,230.71,94.06,NA,NA,NA,147.42,NA,NA,NA,126.16,NA,NA,NA,12.18,NA,NA,3939.66,750.98
08/06/2000,689.14,107.49,NA,88.36,245.65,93.7,NA,NA,NA,147.1,NA,NA,NA,125.94,NA,NA,NA,12.07,NA,NA,3913.74,753.17
09/06/2000,686.8,105.12,NA,89.41,245,93.45,NA,NA,NA,157.34,NA,NA,NA,126.18,NA,NA,NA,12.15,NA,NA,3861.22,754.82
12/06/2000,693.24,105.43,NA,89.66,245.72,93.73,NA,NA,NA,151.36,NA,NA,NA,126.56,NA,NA,NA,12.08,NA,NA,3888.79,757.79
13/06/2000,707.27,106.87,NA,89.99,222.31,94.41,NA,NA,NA,150.21,NA,NA,NA,126.64,NA,NA,NA,11.84,NA,NA,3873.94,762.07
14/06/2000,708.4,105.88,NA,90.48,221.9,94.24,NA,NA,NA,149.69,NA,NA,NA,126.38,NA,NA,NA,11.92,NA,NA,3874.96,777.88
15/06/2000,704.37,105.16,NA,90.79,209.42,93.62,NA,NA,NA,146.48,NA,NA,NA,125.94,NA,NA,NA,11.98,NA,NA,3869.17,773.45
16/06/2000,717.56,104.89,NA,92.24,222.54,94.43,NA,NA,NA,147.75,NA,NA,NA,126.95,NA,NA,NA,12.13,NA,NA,3912.36,769.45
19/06/2000,706.79,104.65,NA,91.49,222.41,94.37,NA,NA,NA,142.18,NA,NA,NA,126.23,NA,NA,NA,12.08,NA,NA,3936.1,769.13
20/06/2000,711.38,104.19,NA,91.67,221.25,93.88,NA,NA,NA,140.19,NA,NA,NA,123.65,NA,NA,NA,12.04,NA,NA,3893.97,776.66
21/06/2000,712.8,102.77,NA,91.95,219.13,92.98,NA,NA,NA,140.08,NA,NA,NA,123.18,NA,NA,NA,12.25,NA,NA,3839.93,776.36
22/06/2000,708.08,105.18,NA,92.4,217.57,92.32,NA,NA,NA,139.57,NA,NA,NA,122.68,NA,NA,NA,12.29,NA,NA,3907.86,774.13
23/06/2000,708.75,102.4,NA,91.94,216.9,92.03,NA,NA,NA,143.27,NA,NA,NA,122.06,NA,NA,NA,12.35,NA,NA,3924.95,772.95
26/06/2000,701.86,102.39,NA,91.87,216.84,92.09,NA,NA,NA,141.16,NA,NA,NA,121.66,NA,NA,NA,12.35,NA,NA,3883.68,772.01
27/06/2000,708.52,103.3,NA,92.32,218.29,92.7,NA,NA,NA,142.11,NA,NA,NA,125.49,NA,NA,NA,12.48,NA,NA,3846.42,777.33
28/06/2000,720.54,103.59,NA,91.77,220.9,92.96,NA,NA,NA,139.8,NA,NA,NA,126.09,NA,NA,NA,12.29,NA,NA,3893.79,775.9
29/06/2000,723.67,105.43,NA,91.41,222.61,93.6,NA,NA,NA,139.03,NA,NA,NA,127.56,NA,NA,NA,12.27,NA,NA,3894.9,781.53
30/06/2000,725.01,106.16,NA,91.93,234.75,94.2,NA,NA,NA,139.92,NA,NA,NA,128.68,NA,NA,NA,12.35,NA,NA,3940.32,751.6
03/07/2000,726.28,104.57,NA,92.09,222.41,93.52,NA,NA,NA,138.17,NA,NA,NA,130.43,NA,NA,NA,12.3,NA,NA,3924.2,773.58
04/07/2000,723.33,104.79,NA,91.64,221.81,93.34,NA,NA,NA,138.64,NA,NA,NA,131.6,NA,NA,NA,12.53,NA,NA,3933.82,773.58
05/07/2000,717.88,105.54,NA,91.23,223.56,94,NA,NA,NA,136.64,NA,NA,NA,133.58,NA,NA,NA,12.59,NA,NA,3926.07,783.46
06/07/2000,717.55,105.08,NA,90.42,223.35,93.91,NA,NA,NA,140.49,NA,NA,NA,133.68,NA,NA,NA,12.5,NA,NA,3949.94,789.1
07/07/2000,713.55,104.44,NA,91.81,221.84,93.28,NA,NA,NA,140.52,NA,NA,NA,133.11,NA,NA,NA,12.53,NA,NA,3966.61,792.03
10/07/2000,725.71,104.32,NA,91.55,220.81,88.53,NA,NA,NA,148.45,NA,NA,NA,134.85,NA,NA,NA,12.72,NA,NA,3965.03,793
11/07/2000,725.27,104.67,NA,91.58,220.6,88.37,NA,NA,NA,144.73,NA,NA,NA,133.32,NA,NA,NA,12.76,NA,NA,3988.01,791.62
12/07/2000,726.26,103.64,NA,91.2,229.25,87.75,NA,NA,NA,141.51,NA,NA,NA,130.84,NA,NA,NA,12.84,NA,NA,3990.63,789.95
13/07/2000,720.32,102.74,NA,91.68,227.03,86.9,NA,NA,NA,140.63,NA,NA,NA,130.42,NA,NA,NA,12.7,NA,NA,3924.31,789.85
14/07/2000,725.33,102.63,NA,91.15,227.53,87.09,NA,NA,NA,143.13,NA,NA,NA,130.56,NA,NA,NA,12.63,NA,NA,3920.16,786.35
17/07/2000,722.15,102.7,NA,91.38,214.53,86.88,NA,NA,NA,139.86,NA,NA,NA,130.11,NA,NA,NA,12.57,NA,NA,3902.05,787.25
18/07/2000,716.99,103.7,NA,91.72,213.92,86.63,NA,NA,NA,140.19,NA,NA,NA,129.33,NA,NA,NA,12.51,NA,NA,3884.11,786.74
19/07/2000,712.3,102.85,NA,92.09,212.09,85.89,NA,NA,NA,138.03,NA,NA,NA,127,NA,NA,NA,12.45,NA,NA,3871.49,785.93
20/07/2000,716.94,104.47,NA,92.48,210.36,85.91,NA,NA,NA,136.38,NA,NA,NA,126.04,NA,NA,NA,12.82,NA,NA,3878.04,792.98
21/07/2000,731.4,105.37,NA,92.64,212.17,86.65,NA,NA,NA,136.34,NA,NA,NA,127.12,NA,NA,NA,12.85,NA,NA,3909.01,795.37
24/07/2000,726,105.44,NA,93.13,207.99,86.71,NA,NA,NA,135.71,NA,NA,NA,127.42,NA,NA,NA,12.78,NA,NA,3901.98,798.49
25/07/2000,726.06,104.5,NA,92.91,219.45,87.47,NA,NA,NA,138.13,NA,NA,NA,128.59,NA,NA,NA,12.78,NA,NA,3890.52,802.23
26/07/2000,742.64,105.02,NA,92.9,228.74,87.56,NA,NA,NA,137.53,NA,NA,NA,129.37,NA,NA,NA,12.8,NA,NA,3883.63,814.74
27/07/2000,732.92,103.35,NA,92.4,227.64,87.27,NA,NA,NA,133.18,NA,NA,NA,128.81,NA,NA,NA,12.82,NA,NA,3880.69,824.02
28/07/2000,729.75,102.25,NA,92.25,215.61,86.16,NA,NA,NA,129.55,NA,NA,NA,127.72,NA,NA,NA,12.48,NA,NA,3861.53,823.73
31/07/2000,723.02,102.42,NA,91.03,224.24,86.11,NA,NA,NA,127.79,NA,NA,NA,127.24,NA,NA,NA,12.48,NA,NA,3891.56,823.9
01/08/2000,721.91,101.75,NA,90.74,217.03,86.01,NA,NA,NA,131.97,NA,NA,NA,127.47,NA,NA,NA,12.47,NA,NA,3923.8,840.46
02/08/2000,723.86,101.39,NA,89.99,214.31,84.93,NA,NA,NA,131.03,NA,NA,NA,126.16,NA,NA,NA,12.41,NA,NA,3887.35,837.38
03/08/2000,726.65,101.31,NA,90.62,212.05,84.04,NA,NA,NA,126.83,NA,NA,NA,124.56,NA,NA,NA,12.13,NA,NA,3891.38,829.29
04/08/2000,735.42,100.56,NA,90.33,213.06,84.44,NA,NA,NA,129.08,NA,NA,NA,124.93,NA,NA,NA,12.2,NA,NA,3896.28,820.41
07/08/2000,734.44,99.03,NA,90.05,212.99,84.41,NA,NA,NA,129.75,NA,NA,NA,124.34,NA,NA,NA,12.03,NA,NA,3914.69,815.92
08/08/2000,727.67,97.15,NA,90.84,210.99,83.62,NA,NA,NA,127.6,NA,NA,NA,122.63,NA,NA,NA,12.05,NA,NA,3913.83,819.39
09/08/2000,714.81,96.95,NA,91.57,217.59,83.42,NA,NA,NA,129.16,NA,NA,NA,123.05,NA,NA,NA,12.02,NA,NA,3914.38,821.19
10/08/2000,722.69,98.52,NA,91.14,209.6,84.46,NA,NA,NA,128.64,NA,NA,NA,125.75,NA,NA,NA,12.23,NA,NA,3922.74,821.17
11/08/2000,723.58,100.39,NA,91.58,209.35,84.08,NA,NA,NA,126.89,NA,NA,NA,124.5,NA,NA,NA,12.27,NA,NA,3939.03,823.95
14/08/2000,724.62,98.65,NA,91.25,209.21,84.02,NA,NA,NA,128.68,NA,NA,NA,124.48,NA,NA,NA,12.4,NA,NA,3958.81,823.22
15/08/2000,727.66,99.65,NA,91.02,211.32,84.87,NA,NA,NA,129.98,NA,NA,NA,125.79,NA,NA,NA,12.53,NA,NA,4018.21,819.88
16/08/2000,737.6,99.39,NA,91.64,221,84.73,NA,NA,NA,127.87,NA,NA,NA,125.13,NA,NA,NA,12.51,NA,NA,4016.01,821.71
17/08/2000,747.56,99.6,NA,91.63,210.77,85,NA,NA,NA,131.84,NA,NA,NA,125.36,NA,NA,NA,13.12,NA,NA,4021.14,822.54
18/08/2000,747.56,99.41,NA,91.59,219.77,84.46,NA,NA,NA,130.3,NA,NA,NA,124.94,NA,NA,NA,13.37,NA,NA,4019.99,815.74
21/08/2000,752.55,98.74,NA,91.91,209.46,83.98,NA,NA,NA,127.91,NA,NA,NA,124.44,NA,NA,NA,13.16,NA,NA,4009.25,811.79
22/08/2000,752.72,98.07,NA,92.15,213.88,83.46,NA,NA,NA,126.89,NA,NA,NA,124.38,NA,NA,NA,13.12,NA,NA,3987.74,810.25
23/08/2000,739.33,98.24,NA,92.05,212.71,83.07,NA,NA,NA,126.53,NA,NA,NA,123.58,NA,NA,NA,13.15,NA,NA,3964.18,801.08
24/08/2000,734.76,98.67,NA,92.4,214.46,83.89,NA,NA,NA,129.18,NA,NA,NA,124.96,NA,NA,NA,12.78,NA,NA,3972.66,793.37
25/08/2000,734.83,98.81,NA,92.56,209.74,84.09,NA,NA,NA,136.31,NA,NA,NA,125.39,NA,NA,NA,12.85,NA,NA,3959.84,794.92
28/08/2000,730.46,98.83,NA,94.01,208.26,83.57,NA,NA,NA,134.06,NA,NA,NA,124.1,NA,NA,NA,12.8,NA,NA,3954.6,791.21
29/08/2000,725.29,98.54,NA,93.44,206.54,83.29,NA,NA,NA,138.04,NA,NA,NA,124.09,NA,NA,NA,12.23,NA,NA,3930.8,783.49
30/08/2000,722.77,98.54,NA,94.27,206.05,83.03,NA,NA,NA,132.27,NA,NA,NA,123.44,NA,NA,NA,12.2,NA,NA,3908.88,790.28
31/08/2000,721.42,98.06,NA,94.3,205.05,82.62,NA,NA,NA,132.08,NA,NA,NA,122.99,NA,NA,NA,12.18,NA,NA,3915.29,785.54
01/09/2000,713.9,99.26,NA,95.07,211.54,83.63,NA,NA,NA,132.99,NA,NA,NA,124.11,NA,NA,NA,12.76,NA,NA,3899.23,785.66
04/09/2000,711.06,99.19,NA,95.03,209.05,83.61,NA,NA,NA,132.02,NA,NA,NA,124.17,NA,NA,NA,12.78,NA,NA,3895.98,785.66
05/09/2000,707.38,97.41,NA,94.73,206.07,82.35,NA,NA,NA,128.65,NA,NA,NA,122.26,NA,NA,NA,12.64,NA,NA,3847.76,788.96
06/09/2000,702.22,96.54,NA,94.16,204.22,81.61,NA,NA,NA,128.63,NA,NA,NA,120.81,NA,NA,NA,12.12,NA,NA,3835.19,792.69
07/09/2000,692.15,95.17,NA,94.48,202.38,80.94,NA,NA,NA,126.45,NA,NA,NA,120.1,NA,NA,NA,12.04,NA,NA,3805.65,798.49
08/09/2000,690.08,94.32,NA,93.55,201.32,80.51,NA,NA,NA,128.04,NA,NA,NA,118.94,NA,NA,NA,12.07,NA,NA,3758.19,812.08
11/09/2000,688.61,93.5,NA,93.17,200.42,80.09,NA,NA,NA,127.58,NA,NA,NA,118.04,NA,NA,NA,12.05,NA,NA,3732.64,818.31
12/09/2000,695.33,93.77,NA,91.91,200.31,79.98,NA,NA,NA,125.17,NA,NA,NA,116.67,NA,NA,NA,12.01,NA,NA,3702.34,821.81
13/09/2000,693.52,94.48,NA,92.11,201.23,80.35,NA,NA,NA,125.3,NA,NA,NA,116.37,NA,NA,NA,12.21,NA,NA,3717.54,818.9
14/09/2000,688.13,93.73,NA,91.55,200.5,80.05,NA,NA,NA,124.17,NA,NA,NA,115.9,NA,NA,NA,12.16,NA,NA,3678.38,815.2
15/09/2000,679.98,93.9,NA,91.75,201.04,80.2,NA,NA,NA,126.65,NA,NA,NA,115.36,NA,NA,NA,12.08,NA,NA,3610.39,811.91
18/09/2000,660.76,94.17,NA,91.17,198.69,79.4,NA,NA,NA,124.26,NA,NA,NA,113.37,NA,NA,NA,12.24,NA,NA,3616.44,795.24
19/09/2000,661.49,94.73,NA,91.02,198.68,79.33,NA,NA,NA,123.04,NA,NA,NA,112.8,NA,NA,NA,12.2,NA,NA,3590.75,805.22
20/09/2000,665.65,94.53,NA,90.99,197.77,78.77,NA,NA,NA,123.28,NA,NA,NA,111.31,NA,NA,NA,12.15,NA,NA,3625.27,802.58
21/09/2000,670.14,92.39,NA,90.92,199.02,79.27,NA,NA,NA,119.63,NA,NA,NA,109.97,NA,NA,NA,12.07,NA,NA,3664.86,798.69
22/09/2000,676.01,95.04,NA,90.66,205.74,81.94,NA,NA,NA,124.13,NA,NA,NA,113.53,NA,NA,NA,12.24,NA,NA,3760.15,804.93
25/09/2000,677.15,94.17,NA,90.87,203.61,81.16,NA,NA,NA,122.03,NA,NA,NA,112.53,NA,NA,NA,12.24,NA,NA,3729.92,800.36
26/09/2000,676.43,95.2,NA,90.61,200.27,81.79,NA,NA,NA,123.67,NA,NA,NA,112.79,NA,NA,NA,12.26,NA,NA,3789.09,803.58
27/09/2000,671.77,95.66,NA,89.59,205.64,81.9,NA,NA,NA,122.92,NA,NA,NA,113.51,NA,NA,NA,12.23,NA,NA,3775.95,806.92
28/09/2000,669.55,95.6,NA,88.82,205.85,82.05,NA,NA,NA,121.77,NA,NA,NA,114.32,NA,NA,NA,12.23,NA,NA,3754.1,811.29
29/09/2000,668.15,95.78,NA,89.17,205.91,82.01,NA,NA,NA,121.48,NA,NA,NA,114.68,NA,NA,NA,12.31,NA,NA,3833.75,807.68
02/10/2000,677.45,96.97,NA,88.54,205.7,81.93,NA,NA,NA,121.81,NA,NA,NA,115.14,NA,NA,NA,12.33,NA,NA,3825.69,790.34
03/10/2000,677.63,93.91,NA,88.27,210.74,81.44,NA,NA,NA,121.09,NA,NA,NA,115,NA,NA,NA,12.27,NA,NA,3846.45,787.05
04/10/2000,678.29,94.12,NA,88.66,209.88,81.11,NA,NA,NA,120.14,NA,NA,NA,116.27,NA,NA,NA,12.27,NA,NA,3896.74,778.84
05/10/2000,681.39,92.84,NA,89.73,209.06,68.72,NA,NA,NA,120.13,NA,NA,NA,116.15,NA,NA,NA,12.23,NA,NA,3894.97,782.29
06/10/2000,682.39,93.35,NA,89.22,209.12,68.74,NA,NA,NA,119.25,NA,NA,NA,116.32,NA,NA,NA,12.19,NA,NA,3857.32,783.58
09/10/2000,681.07,92.48,NA,89.03,198.92,68.69,NA,NA,NA,117.37,NA,NA,NA,116.97,NA,NA,NA,13.46,NA,NA,3816.7,782.02
10/10/2000,681.28,93.01,NA,89.13,205.76,68.63,NA,NA,NA,115.45,NA,NA,NA,115.33,NA,NA,NA,12.61,NA,NA,3787.76,782.1
11/10/2000,682.37,92.08,NA,89.21,206.95,69.08,NA,NA,NA,113.72,NA,NA,NA,115.7,NA,NA,NA,12.57,NA,NA,3812.73,777
12/10/2000,677.68,92.88,NA,89.13,207.05,68.17,NA,NA,NA,112,NA,NA,NA,115.02,NA,NA,NA,12.43,NA,NA,3798.33,765.96
13/10/2000,672.02,91.19,NA,88.28,206.18,67.94,NA,NA,NA,112.28,NA,NA,NA,114.74,NA,NA,NA,12.38,NA,NA,3775.93,768.37
16/10/2000,665.86,89.16,NA,88.32,193.44,67.08,NA,NA,NA,111.97,NA,NA,NA,112.96,NA,NA,NA,12.29,NA,NA,3813.55,773.48
17/10/2000,661.47,88.58,NA,88.51,203.36,67.17,NA,NA,NA,114.1,NA,NA,NA,112.18,NA,NA,NA,12.31,NA,NA,3732.53,767.63
18/10/2000,659.11,88.13,NA,88.7,197.61,67,NA,NA,NA,110.73,NA,NA,NA,112.45,NA,NA,NA,12.06,NA,NA,3736.67,762.43
19/10/2000,660.11,86.82,NA,89.01,195.72,66.36,NA,NA,NA,111.2,NA,NA,NA,111.32,NA,NA,NA,12.38,NA,NA,3692.5,767.67
20/10/2000,674.02,86.08,NA,89.55,200.92,66.21,NA,NA,NA,112.68,NA,NA,NA,111.22,NA,NA,NA,12.43,NA,NA,3724.65,771.42
23/10/2000,670.7,85.58,NA,89.94,200.37,66.08,NA,NA,NA,109.42,NA,NA,NA,111.06,NA,NA,NA,12.5,NA,NA,3748.68,765.64
24/10/2000,658.46,85.77,NA,89.22,200.66,66.17,NA,NA,NA,109.58,NA,NA,NA,110.86,NA,NA,NA,12.49,NA,NA,3761.48,759.25
25/10/2000,645.16,83.64,NA,88.68,199.74,61.96,NA,NA,NA,111.91,NA,NA,NA,110.83,NA,NA,NA,12.14,NA,NA,3630.29,753.78
26/10/2000,645.48,85.02,NA,89.49,199.65,60.21,NA,NA,NA,111.09,NA,NA,NA,111.23,NA,NA,NA,12.09,NA,NA,3586.94,757.97
27/10/2000,651.22,88.2,NA,88.23,202.97,61.21,NA,NA,NA,114.9,NA,NA,NA,113.1,NA,NA,NA,12.47,NA,NA,3633.5,766.86
30/10/2000,648.73,88.22,NA,88.31,203.48,60.46,NA,NA,NA,115.64,NA,NA,NA,113.79,NA,NA,NA,13.08,NA,NA,3637.46,767.24
31/10/2000,634.12,88.04,NA,88.55,209.88,59.76,NA,NA,NA,113.6,NA,NA,NA,114.39,NA,NA,NA,13.06,NA,NA,3604.23,771.67
01/11/2000,644.37,88.85,NA,88.72,212.33,60.46,NA,NA,NA,118.04,NA,NA,NA,116.02,NA,NA,NA,13.16,NA,NA,3608.21,766.62
02/11/2000,643.63,89.78,NA,88.46,212.96,60.64,NA,NA,NA,117.28,NA,NA,NA,116.57,NA,NA,NA,13.13,NA,NA,3692.17,767.66
03/11/2000,653.27,91.01,NA,88.74,203.85,59.97,NA,NA,NA,117.54,NA,NA,NA,117.24,NA,NA,NA,12.58,NA,NA,3679.77,764.05
06/11/2000,657.25,90.43,NA,88.56,203.77,59.79,NA,NA,NA,114.07,NA,NA,NA,117.1,NA,NA,NA,12.58,NA,NA,3658.79,766.42
07/11/2000,664.78,90.69,NA,88.57,205.13,59.76,NA,NA,NA,116.01,NA,NA,NA,116.79,NA,NA,NA,12.46,NA,NA,3663.9,766.74
08/11/2000,666.69,90.35,NA,87.78,204.09,59.45,NA,NA,NA,115.2,NA,NA,NA,116.44,NA,NA,NA,12.37,NA,NA,3636.63,769.64
09/11/2000,672.06,90.57,NA,87.75,204.7,59.63,NA,NA,NA,115.32,NA,NA,NA,116.39,NA,NA,NA,12.28,NA,NA,3653.42,768.73
10/11/2000,664.09,91.14,NA,87.85,205.78,59.95,NA,NA,NA,115.04,NA,NA,NA,117.13,NA,NA,NA,12.48,NA,NA,3691.32,763.51
13/11/2000,660.85,90.98,NA,87.21,212.41,59.71,NA,NA,NA,111.91,NA,NA,NA,115.58,NA,NA,NA,12.4,NA,NA,3709.88,764.44
14/11/2000,660.91,91.31,NA,87.26,211.93,59.58,NA,NA,NA,114.78,NA,NA,NA,118.47,NA,NA,NA,12.39,NA,NA,3709.63,769.08
15/11/2000,662.99,90.7,NA,87.43,203.41,57.83,NA,NA,NA,113.61,NA,NA,NA,117.28,NA,NA,NA,12.34,NA,NA,3722.33,771.15
16/11/2000,659.06,90.47,NA,87.31,216.27,56.12,NA,NA,NA,120.04,NA,NA,NA,115.86,NA,NA,NA,12.34,NA,NA,3785.93,772.06
17/11/2000,657.6,89.99,NA,87.02,215.33,54.65,NA,NA,NA,117.15,NA,NA,NA,116.66,NA,NA,NA,12.32,NA,NA,3767.49,772.77
20/11/2000,650.42,90.42,NA,87.02,207.01,54.4,NA,NA,NA,117.5,NA,NA,NA,115.82,NA,NA,NA,12.2,NA,NA,3777.52,771.9
21/11/2000,645.33,90.16,NA,87.16,206.22,53.29,NA,NA,NA,116.61,NA,NA,NA,114.16,NA,NA,NA,12.12,NA,NA,3749.83,773.52
22/11/2000,652.85,90.02,NA,87.4,205.67,53.15,NA,NA,NA,117.83,NA,NA,NA,113.08,NA,NA,NA,12.12,NA,NA,3755.85,770.41
23/11/2000,663.92,88.84,NA,87.21,205.53,53.07,NA,NA,NA,116.12,NA,NA,NA,113.24,NA,NA,NA,12.11,NA,NA,3728.96,770.41
24/11/2000,663.93,88.31,NA,87.65,209.13,52.92,NA,NA,NA,119.3,NA,NA,NA,112,NA,NA,NA,12.11,NA,NA,3720.46,772.78
27/11/2000,666.5,90.47,NA,88.78,208.79,53.5,NA,NA,NA,121.26,NA,NA,NA,112.97,NA,NA,NA,12.72,NA,NA,3800.6,774
28/11/2000,663.67,90.03,NA,87.98,210.26,53.88,NA,NA,NA,123.45,NA,NA,NA,114.89,NA,NA,NA,12.71,NA,NA,3809.08,773.93
29/11/2000,667.56,93.43,NA,88.1,211.54,54.2,NA,NA,NA,123.08,NA,NA,NA,116.95,NA,NA,NA,12.72,NA,NA,3863.63,777.55
30/11/2000,669.71,93.68,NA,86.79,218.39,54.86,NA,NA,NA,123.21,NA,NA,NA,118.36,NA,NA,NA,13.01,NA,NA,3864.9,786.65
01/12/2000,694.17,93.33,NA,87.04,224.41,55.02,NA,NA,NA,121.76,NA,NA,NA,118.67,NA,NA,NA,13.09,NA,NA,3880,787.2
04/12/2000,707.7,94.86,NA,86.34,217.08,57.11,NA,NA,NA,123.11,NA,NA,NA,120.44,NA,NA,NA,13.19,NA,NA,3995.79,791.53
05/12/2000,705.39,95.21,NA,87.11,222.57,56.72,NA,NA,NA,126.41,NA,NA,NA,119.49,NA,NA,NA,13.19,NA,NA,3987.72,808.37
06/12/2000,702.68,95.16,NA,88.22,222.47,56.69,NA,NA,NA,125.66,NA,NA,NA,120.01,NA,NA,NA,13.29,NA,NA,3950.31,807.65
07/12/2000,720.96,95.76,NA,88.72,217.19,57.03,NA,NA,NA,125.25,NA,NA,NA,121.16,NA,NA,NA,13.22,NA,NA,3943.9,804.74
08/12/2000,725.38,96.22,NA,87.96,223.17,56.92,NA,NA,NA,126.86,NA,NA,NA,120.49,NA,NA,NA,13.17,NA,NA,3978.61,811.51
11/12/2000,725.05,95.04,NA,89.5,219.37,56.27,NA,NA,NA,123.82,NA,NA,NA,118.47,NA,NA,NA,12.91,NA,NA,3989.36,819.44
12/12/2000,725.35,95.23,NA,88.59,219.17,56.22,NA,NA,NA,122.34,NA,NA,NA,117.28,NA,NA,NA,13.01,NA,NA,3987.46,819.08
13/12/2000,725.61,96.44,NA,89.38,218.75,57.05,NA,NA,NA,122.56,NA,NA,NA,116.51,NA,NA,NA,12.72,NA,NA,3986.43,819.87
14/12/2000,730.48,98.11,NA,89.24,216.6,57.82,NA,NA,NA,122.15,NA,NA,NA,117.22,NA,NA,NA,12.27,NA,NA,3998.35,819.5
15/12/2000,729.55,100.46,NA,89.55,219.06,58.47,NA,NA,NA,122.36,NA,NA,NA,118.17,NA,NA,NA,12.32,NA,NA,4011.84,823.23
18/12/2000,722.53,101.25,NA,90.22,225.11,58.37,NA,NA,NA,122.14,NA,NA,NA,117.29,NA,NA,NA,12.36,NA,NA,4024.59,833.35
19/12/2000,731.44,101.18,NA,90.6,217.48,58.05,NA,NA,NA,120.33,NA,NA,NA,116.59,NA,NA,NA,12.27,NA,NA,4013.33,834.78
20/12/2000,733.38,101.44,NA,90.95,221.15,59.08,NA,NA,NA,116.58,NA,NA,NA,118.18,NA,NA,NA,12.41,NA,NA,4109.64,830.98
