Country,Year,LHS_div_eq,TED,VIX,SENT,FEDFUNDS,INTERNET,ERM,Euro,US_bond_spread,Credit_to_GDP,Market_cap_to_GDP,Num_public_firms,Trade_to_GDP,Turnover_Domest_Total,Agg_Fin_Risk,Agg_Econ_Risk,Agg_Pol_Risk,Life_Exp,Internet_Usage,Equity_Liq,Dev_PC1
Malta,2001,99.8468865892,0.38,25.75,0.85,3.89,8.0108140021,0,0,0.78,101.3784995917,31.3229574552,12,218.6606769285,3.6009345037,37.21,33.25,86.13,78.84390244,17.87784832,NA,NA
Malta,2002,100,0.19,27.29,-0.58,1.67,10.4589434184,0,0,1.32,99.102515619,29.2914500549,13,218.8529088913,3.9928078502,37.5,34,85.88,78.73902439,28.92,NA,NA
Malta,2003,99.1283843438,0.21,21.98,-0.56,1.13,12.1399683529,0,0,1.18,92.6369360462,33.9109622291,14,214.5723402924,2.7621353452,37,35.46,86.54,78.54634146,31.64,NA,NA
Malta,2004,91.295677205,0.25,15.48,0.02,1.35,14.0327318252,0,0,0.9,98.7801342583,46.8402263314,13,208.2573142669,3.5445908543,37.62,35.58,86.75,79.25365854,34.62,NA,NA
Malta,2005,82.3677345322,0.41,12.81,-0.02,3.21,15.6291589559,0,0,0.66,97.7233037086,63.6840444565,14,211.1880360164,3.4249232658,37.79,36.46,86.5,79.3,41.24,0.5724358974,NA
Malta,2006,97.6860235991,0.47,12.81,0.11,4.96,17.411462466,0,0,0.95,106.7813445721,66.6491092999,15,250.284992852,6.0068035066,37.71,36.5,84.83,79.43902439,40.41,0.5147435897,NA
Malta,2007,86.7261673203,0.94,17.54,0.03,5.02,20.3581214237,0,0,0.94,109.030829353,71.4852286583,16,258.5097698654,1.6790925551,37,34.68,84.42,79.79268293,46.9,0.6411238825,NA
Malta,2008,75.3466697222,1.55,32.69,-0.21,1.93,23.0514567079,0,0,1.21,116.4346435623,39.8374782417,19,297.2016904074,1.9039390203,37.96,35.96,86.25,79.63658537,50.08,0.6800254453,NA
Malta,2009,81.8989690354,0.54,31.48,-0.02,0.16,25.5958603885,0,1,3.09,124.5187827843,47.8447844785,20,296.9748802659,0.8938068279,37.63,34.92,85.83,80.24146341,58.86,0.7164750958,NA
Malta,2010,76.8979461931,0.21,22.55,-0.12,0.18,29.0941327557,0,1,0.99,119.5795135995,47.9749617395,21,307.4217743768,1.1579770694,36.92,31,85.33,81.39756098,63,0.6781609195,NA
Malta,2011,66.9170960122,0.28,24.2,NA,0.1,31.7488501299,0,0,1.05,120.3413412188,36.0937819381,21,319.0369156674,1.4223178794,38.18,32.13,84.58,80.74634146,68.01982379,0.7024038462,NA
Malta,2012,68.8347644094,0.34,17.8,NA,0.14,35.2826985799,0,0,1.38,113.4583223714,39.4771719243,22,327.0551193244,1.2140988572,34.63,36.5,79.38,80.74634146,68.19987429,0.7556406982,NA
Mauritius,1986,NA,0.86,NA,0.44,6.81,0,0,0,1.39,27.7985947221,NA,NA,113.866806449,NA,NA,NA,NA,68.49936585,NA,NA,-0.8667777048678693
Mauritius,1987,NA,1.41,NA,0.06,6.66,0,0,0,1.36,29.2944016115,NA,NA,126.5429347556,NA,NA,NA,NA,68.6555122,NA,NA,-1.5315281501712583
Mauritius,1988,NA,1.31,NA,0.06,7.57,0,0,0,1.19,31.5051973803,NA,NA,133.8483100744,NA,NA,NA,NA,68.86302439,NA,NA,-1.4420719505359743
Mauritius,1989,NA,1.18,NA,-0.3,9.22,0,0,0,1.03,32.9106646149,NA,NA,135.1657548779,NA,NA,NA,NA,69.12402439,NA,NA,-1.373685742026975
Mauritius,1990,NA,0.79,23.06,-0.59,8.1,0.0495818521,0,0,0.95,33.0595841785,NA,NA,137.1120689655,NA,NA,NA,NA,69.40487805,0,NA,-2.0059146741254557
Mauritius,1991,NA,0.61,18.37,-0.25,5.69,0.3316229736,0,0,1.41,34.2353709145,NA,NA,128.3541282258,NA,NA,NA,NA,69.95609756,NA,NA,-1.7002335238566983
Mauritius,1992,NA,0.4,15.45,0.01,3.52,0.2779049818,1,0,0.93,37.7218611268,NA,NA,121.8515277566,NA,NA,NA,NA,70.05853659,NA,NA,-1.5299721217962245
Mauritius,1993,NA,0.31,12.69,-0.12,3.02,0.2533874585,0,0,0.76,42.0222100682,21.4621799319,23,122.5241197309,5.3570153771,NA,NA,NA,70.10731707,NA,NA,-1.4545909254434508
Mauritius,1994,NA,0.5,13.93,-0.06,4.2,0.4496351664,0,0,0.73,45.3822765309,37.1438757137,26,122.1834133082,6.3141726504,NA,NA,NA,70.15853659,NA,NA,-1.221709671553377
Mauritius,1995,NA,0.55,12.39,-0.01,5.84,0.782955693,0,0,0.62,47.0156117657,33.0974134908,28,119.7394897023,4.0037390166,NA,NA,NA,70.32585366,NA,NA,-1.1286950507174964
Mauritius,1996,100,0.51,16.44,0.45,5.3,1.331586128,0,0,0.66,43.4037506087,33.5834200989,30,127.857836047,6.6792813662,NA,NA,NA,70.32292683,0.183769158,NA,-1.2315997973465809
Mauritius,1997,100,0.68,22.36,0.2,5.46,2.0361346016,0,0,0.67,49.0983487344,36.3999568456,30,127.8054322725,8.0146962341,NA,NA,NA,70.40487805,0.475629193,NA,-1.2254063432112978
Mauritius,1998,99.2725118007,0.79,25.6,-0.04,5.35,3.1207351548,0,0,0.58,56.4087879274,40.8227109786,30,132.1991316758,5.5499744444,NA,NA,NA,70.60731707,2.565279962,NA,-0.7944213961169884
Mauritius,1999,99.9243988924,0.77,24.37,0.38,4.97,4.5950012944,0,0,1.05,57.1280817522,35.4639644075,31,131.3512576596,4.6529812987,NA,NA,NA,70.96097561,4.652213227,NA,-0.7791570653386781
Mauritius,2000,100,0.71,23.32,1.79,6.24,6.6909073337,0,0,0.55,57.4974333537,27.1176225097,31,123.3300401041,5.2644284933,NA,NA,NA,71.66341463,7.281535115,NA,-0.6394290863305415
Mauritius,2001,100,0.38,25.75,0.85,3.89,8.0108140021,0,0,0.78,57.8188476992,21.5607133585,31,130.9905414786,10.7707722035,NA,NA,NA,71.76585366,8.780904019,NA,-0.413390730213678
Mauritius,2002,100,0.19,27.29,-0.58,1.67,10.4589434184,0,0,1.32,58.5911570127,24.9719802065,30,120.6017137306,4.6224663794,NA,NA,NA,71.96585366,10.25262467,NA,-0.21948902190989508
Mauritius,2003,100,0.21,21.98,-0.56,1.13,12.1399683529,0,0,1.18,73.2476548791,33.7887164364,28,112.0655279638,5.4160138012,NA,NA,NA,72.12130081,12.1871062,NA,0.08179207236361052
Mauritius,2004,100,0.25,15.48,0.02,1.35,14.0327318252,0,0,0.9,73.0525847498,33.182761437,29,110.413592959,5.3847424432,NA,NA,NA,72.27674797,13.68908859,NA,0.40339295553573024
Mauritius,2005,100,0.41,12.81,-0.02,3.21,15.6291589559,0,0,0.66,75.2763982482,37.020891731,30,125.7130374945,6.0094913855,NA,NA,NA,72.43219512,15.17222875,NA,0.7233845574289871
Mauritius,2006,NA,0.47,12.81,0.11,4.96,17.411462466,0,0,0.95,68.6878766044,70.5455785575,62,127.062861758,3.1636519842,NA,NA,NA,72.43219512,16.7,NA,0.904702485456977
Mauritius,2007,100,0.94,17.54,0.03,5.02,20.3581214237,0,0,0.94,71.7467361526,97.1649714926,67,120.8764512501,5.1998464468,NA,NA,NA,72.57073171,20.22,NA,0.8961698111878349
Mauritius,2008,95.5703108631,1.55,32.69,-0.21,1.93,23.0514567079,0,0,1.21,81.7980555909,46.6648381631,65,115.4893158935,7.4792095221,NA,NA,NA,72.57073171,21.81,NA,1.6694590684350494
Mauritius,2009,99.6750312662,0.54,31.48,-0.02,0.16,25.5958603885,0,1,3.09,80.0770126358,72.1016882566,64,104.4297289516,5.1695140572,NA,NA,NA,72.88243902,22.51,0.6121753938,1.7342219483219343
Mauritius,2010,95.0214862592,0.21,22.55,-0.12,0.18,29.0941327557,0,1,0.99,85.3551207722,77.4992524242,62,113.4570735525,4.7079946909,NA,NA,NA,72.967317070000007,28.33,0.6209025117,2.366586307102149
Mauritius,2011,97.1206200578,0.28,24.2,NA,0.1,31.7488501299,0,0,1.05,89.3054368604,68.1097593204,63,117.5389463688,6.5012141259,NA,NA,NA,73.26682927,34.95,0.6465587045,2.811166555062459
Mauritius,2012,99.9911595723,0.34,17.8,NA,0.14,35.2826985799,0,0,1.38,98.8475449589,61.5330663009,60,119.5001197796,4.1202768764,NA,NA,NA,73.86341463,35.42,0.7293216137,3.3490012004767418
Mexico,1986,NA,0.86,NA,0.44,6.81,0,0,0,1.39,13.0316998245,4.2645176956,235,30.7749854653,72.5987318841,24.75,16.72,61.5,69.20343902,NA,NA,NA
Mexico,1987,NA,1.41,NA,0.06,6.66,0,0,0,1.36,12.9262938514,6.4521336075,260,32.8842499788,115.1369060773,26.54,16.72,62.34,69.60741463,NA,NA,NA
Mexico,1988,100,1.31,NA,0.06,7.57,0,0,0,1.19,11.1139606229,8.2994680374,309,38.4657040441,50.4741447368,27.66,20.64,66.09,70.0064878,NA,NA,NA
Mexico,1989,99.6271756717,1.18,NA,-0.3,9.22,0,0,0,1.03,15.5586698281,12.1447483972,354,38.0586734447,50.0275110783,25.59,27.61,67.25,70.40158537,NA,0.67218934910000006,NA
Mexico,1990,100,0.79,23.06,-0.59,8.1,0.0495818521,0,0,0.95,17.4524879577,15.625608085,390,38.3061827751,45.1586114495,28.63,31.59,69.75,70.79573171,0,0.4622331691,NA
Mexico,1991,96.4725559655,0.61,18.37,-0.25,5.69,0.3316229736,0,0,1.41,20.9248798583,32.6788769373,207,35.6373224193,30.7984624367,29.63,32.34,72.08,71.19097561,0.005880695,0.470545977,NA
Mexico,1992,92.1256435487,0.4,15.45,0.01,3.52,0.2779049818,1,0,0.93,28.0370023063,38.1574444643,199,35.5093330592,31.8251023468,31.96,31.05,71.33,71.58582927,0.01730781,0.3889312977,NA
Mexico,1993,98.769024402,0.31,12.69,-0.12,3.02,0.2533874585,0,0,0.76,25.3810058246,39.8571535769,190,25.9656455009,31.162947855,30.66,30.16,71.67,71.97782927,0.028305042,0.3538739889,NA
Mexico,1994,86.6084671002,0.5,13.93,-0.06,4.2,0.4496351664,0,0,0.73,30.914617798,24.6996430775,206,29.2971480419,43.8926537775,32.38,30.87,73.58,72.36385366,0.043339167,0.389608637,NA
Mexico,1995,79.4753982215,0.55,12.39,-0.01,5.84,0.782955693,0,0,0.62,24.3599807689,26.3804134548,185,46.1115949754,37.70019525,31.32,19.74,66.66,72.73978049,0.10256419,0.4270351818,NA
Mexico,1996,95.9693755578,0.51,16.44,0.45,5.3,1.331586128,0,0,0.66,15.7202585558,26.8669722154,193,50.7241257734,40.3884182947,35.7,23,66.5,73.09890244,0.20040628,0.3837136447,NA
Mexico,1997,76.4564179662,0.68,22.36,0.2,5.46,2.0361346016,0,0,0.67,22.1259520345,32.586306655,194,49.3201583135,33.0183190384,36.51,31.07,67.75,73.43714634,0.62731154,0.3434052574,NA
Mexico,1998,76.8456018022,0.79,25.6,-0.04,5.35,3.1207351548,0,0,0.58,19.9125704687,18.2756825941,194,51.7760980309,30.4756839005,32.21,35.55,69.51,73.75141463,1.265783278,0.4166210546,NA
Mexico,1999,82.4534206303,0.77,24.37,0.38,4.97,4.5950012944,0,0,1.05,16.9273005732,26.5840548726,186,51.268901099,22.6758115934,33.88,33.16,68.08,74.0392439,1.857436221,0.4718741443,NA
Mexico,2000,67.9889329524,0.71,23.32,1.79,6.24,6.6909073337,0,0,0.55,15.5736382787,18.3140792291,175,53.1310512627,35.7020388274,36.04,36.46,69.67,74.29973171,5.081384153,0.5042759495,NA
Mexico,2001,78.5694446221,0.38,25.75,0.85,3.89,8.0108140021,0,0,0.78,13.4463969694,17.4220715048,167,48.5280469404,42.0476011176,36.5,36.51,73.13,74.5334878,7.038023117,0.5478655586,NA
Mexico,2002,80.2619390949,0.19,27.29,-0.58,1.67,10.4589434184,0,0,1.32,15.4994803312,14.0165622111,163,48.371083585,24.4720979131,36.21,36.05,68.59,74.74470732,11.9,0.5106032255,NA
Mexico,2003,71.3641044576,0.21,21.98,-0.56,1.13,12.1399683529,0,0,1.18,15.7141391885,17.1787002386,158,51.235270430999996,18.837625403,36.21,36.96,69.17,74.9375122,12.9,0.5249492901,NA
Mexico,2004,60.3610674599,0.25,15.48,0.02,1.35,14.0327318252,0,0,0.9,15.0062692822,22.2522657226,151,54.2264128628,25.8056513813,38.59,38.05,72,75.1154878,14.1,0.4784933447,NA
Mexico,2005,76.8467015294,0.41,12.81,-0.02,3.21,15.6291589559,0,0,0.66,16.2190539248,27.6019049374,150,54.5764462368,22.7856509454,41.04,37.71,72.96,75.28209756,17.21,0.4292004049,NA
Mexico,2006,59.0298490252,0.47,12.81,0.11,4.96,17.411462466,0,0,0.95,19.3973177341,36.0874254169,132,56.4550956276,23.4941852065,41.46,37.09,73.12,75.43878049,19.52,0.4105894106,NA
Mexico,2007,60.5300023005,0.94,17.54,0.03,5.02,20.3581214237,0,0,0.94,21.5928757492,38.1155314891,125,57.0647518554,29.6487740865,41.67,39.05,75.51,75.58792683,20.81,0.3515857812,NA
Mexico,2008,45.7171963208,1.55,32.69,-0.21,1.93,23.0514567079,0,0,1.21,20.8367154408,21.2530803636,125,58.0710870036,36.2566913782,40.67,38.21,74.01,75.73246341,21.71,0.3348176421,NA
Mexico,2009,44.6304036745,0.54,31.48,-0.02,0.16,25.5958603885,0,1,3.09,22.7828226737,39.3369386364,125,56.0347938199,22.0302867721,38.5,29.8,70.88,75.87741463,26.34,0.3857823341,NA
Mexico,2010,32.0212736078,0.21,22.55,-0.12,0.18,29.0941327557,0,1,0.99,23.4769157213,43.2245130121,130,60.9465347831,24.4572089919,41.58,35.12,68.88,76.02678049,31.05,0.3284522123,NA
Mexico,2011,32.3694076728,0.28,24.2,NA,0.1,31.7488501299,0,0,1.05,24.7493595988,34.8953368388,128,63.7765201015,24.4168689003,41.21,37.54,69.16,76.18565854,37.17629541,0.3350890037,NA
Mexico,2012,39.2827843335,0.34,17.8,NA,0.14,35.2826985799,0,0,1.38,26.3662166896,44.2488978095,131,66.4083190298,22.7949847243,40.76,37.24,67.76,76.35409756,39.75,0.301278938,NA
Montenegro,1986,NA,0.86,NA,0.44,6.81,0,0,0,1.39,NA,NA,NA,NA,NA,NA,NA,NA,73.85514634,NA,NA,NA
Montenegro,1987,NA,1.41,NA,0.06,6.66,0,0,0,1.36,NA,NA,NA,NA,NA,NA,NA,NA,74.00687805,NA,NA,NA
Montenegro,1988,NA,1.31,NA,0.06,7.57,0,0,0,1.19,NA,NA,NA,NA,NA,NA,NA,NA,74.16390244,NA,NA,NA
Montenegro,1989,NA,1.18,NA,-0.3,9.22,0,0,0,1.03,NA,NA,NA,NA,NA,NA,NA,NA,74.31797561,NA,NA,NA
Montenegro,1990,NA,0.79,23.06,-0.59,8.1,0.0495818521,0,0,0.95,NA,NA,NA,NA,NA,NA,NA,NA,74.44336585,NA,NA,NA
Montenegro,1991,NA,0.61,18.37,-0.25,5.69,0.3316229736,0,0,1.41,NA,NA,NA,NA,NA,NA,NA,NA,74.51041463,NA,NA,NA
Montenegro,1992,NA,0.4,15.45,0.01,3.52,0.2779049818,1,0,0.93,NA,NA,NA,NA,NA,NA,NA,NA,74.50065854,NA,NA,NA
Montenegro,1993,NA,0.31,12.69,-0.12,3.02,0.2533874585,0,0,0.76,NA,NA,NA,NA,NA,NA,NA,NA,74.40860976,NA,NA,NA
Montenegro,1994,NA,0.5,13.93,-0.06,4.2,0.4496351664,0,0,0.73,NA,NA,NA,NA,NA,NA,NA,NA,74.24221951,NA,NA,NA
Montenegro,1995,NA,0.55,12.39,-0.01,5.84,0.782955693,0,0,0.62,NA,NA,NA,NA,NA,NA,NA,NA,74.02221951,NA,NA,NA
Montenegro,1996,NA,0.51,16.44,0.45,5.3,1.331586128,0,0,0.66,NA,NA,NA,NA,NA,NA,NA,NA,73.77878049,NA,NA,NA
Montenegro,1997,NA,0.68,22.36,0.2,5.46,2.0361346016,0,0,0.67,NA,NA,NA,NA,NA,NA,NA,NA,73.54904878,NA,NA,NA
Montenegro,1998,NA,0.79,25.6,-0.04,5.35,3.1207351548,0,0,0.58,NA,NA,NA,NA,NA,NA,NA,NA,73.36385366,NA,NA,NA
Montenegro,1999,NA,0.77,24.37,0.38,4.97,4.5950012944,0,0,1.05,NA,NA,NA,NA,NA,NA,NA,NA,73.23863415,NA,NA,NA
Montenegro,2000,NA,0.71,23.32,1.79,6.24,6.6909073337,0,0,0.55,NA,NA,NA,87.9252021443,NA,NA,NA,NA,73.18204878,NA,NA,NA
Montenegro,2001,NA,0.38,25.75,0.85,3.89,8.0108140021,0,0,0.78,NA,NA,NA,100.4101613775,NA,NA,NA,NA,73.18792683,NA,NA,NA
Montenegro,2002,NA,0.19,27.29,-0.58,1.67,10.4589434184,0,0,1.32,8.0561796927,NA,NA,95.247099478,NA,NA,NA,NA,73.23904878,NA,NA,NA
Montenegro,2003,100,0.21,21.98,-0.56,1.13,12.1399683529,0,0,1.18,11.2940401298,NA,NA,77.599827826,NA,NA,NA,NA,73.32117073,NA,NA,NA
Montenegro,2004,100,0.25,15.48,0.02,1.35,14.0327318252,0,0,0.9,14.6278775901,NA,NA,100.1086357648,NA,NA,NA,NA,73.43378049,25.3500686,NA,NA
Montenegro,2005,100,0.41,12.81,-0.02,3.21,15.6291589559,0,0,0.66,17.9524670605,NA,NA,104.6251392567,NA,NA,NA,NA,73.58429268,27.1,NA,NA
Montenegro,2006,99.1915636703,0.47,12.81,0.11,4.96,17.411462466,0,0,0.95,36.3025605422,NA,NA,128.4706174692,NA,NA,NA,NA,73.7855122,28.9,NA,NA
Montenegro,2007,100,0.94,17.54,0.03,5.02,20.3581214237,0,0,0.94,80.2603903387,NA,331,131.092455158,NA,NA,NA,NA,74.04063415,30.8,NA,NA
Montenegro,2008,95.6571743245,1.55,32.69,-0.21,1.93,23.0514567079,0,0,1.21,87.0192326634,76.7366304222,420,133.4789010057,2.4008949655,NA,NA,NA,74.34543902,32.9,NA,NA
Montenegro,2009,100,0.54,31.48,-0.02,0.16,25.5958603885,0,1,3.09,76.5375393723,NA,NA,97.5399258026,NA,NA,NA,NA,74.68782927,35.1,NA,NA
Montenegro,2010,100,0.21,22.55,-0.12,0.18,29.0941327557,0,1,0.99,66.4715057102,77.8593976493,361,99.7803263266,1.3777053758,NA,NA,NA,75.04529268,37.5,NA,NA
Montenegro,2011,100,0.28,24.2,NA,0.1,31.7488501299,0,0,1.05,55.2941185838,77.3238544098,146,106.6588866631,2.182604706,NA,NA,NA,75.39131707,35.61154125,NA,NA
Montenegro,2012,100,0.34,17.8,NA,0.14,35.2826985799,0,0,1.38,55.0600978885,92.6491003547,112,111.7660796435,1.1488577434,NA,NA,NA,75.70507317,56.83878255,0.8146183319,NA
Morocco,1986,NA,0.86,NA,0.44,6.81,0,0,0,1.39,NA,NA,NA,50.2806035838,NA,22.67,17,40,62.1387561,NA,NA,-0.34487731433953817
Morocco,1987,NA,1.41,NA,0.06,6.66,0,0,0,1.36,NA,NA,NA,49.6575055142,NA,25.26,17.4,40.16,62.82668293,NA,NA,-0.21262892861024463
Morocco,1988,98.3862233988,1.31,NA,0.06,7.57,0,0,0,1.19,NA,NA,NA,50.1376031659,NA,26.09,25.46,47.5,63.48336585,NA,NA,-0.07576747692273325
Morocco,1989,87.17999459,1.18,NA,-0.3,9.22,0,0,0,1.03,NA,NA,NA,50.3508447455,NA,28.5,32.95,56.75,64.10478049,NA,NA,0.05852171033216866
Morocco,1990,100,0.79,23.06,-0.59,8.1,0.0495818521,0,0,0.95,16.7860948782,NA,NA,54.6266874206,NA,28.04,31.83,53.25,64.6804878,0,NA,0.37714702671154876
Morocco,1991,100,0.61,18.37,-0.25,5.69,0.3316229736,0,0,1.41,19.9344735799,NA,NA,49.7792954766,NA,26.67,30.08,50.84,65.20309756,NA,NA,0.016914339460272876
Morocco,1992,93.3655798186,0.4,15.45,0.01,3.52,0.2779049818,1,0,0.93,22.302432133700002,NA,NA,50.2633161846,NA,32.26,32.12,65.91,65.67231707,NA,NA,0.008410993959656887
Morocco,1993,94.2132793908,0.31,12.69,-0.12,3.02,0.2533874585,0,0,0.76,24.1720929415,NA,60,49.6684566141,NA,32.25,31.5,66.17,66.09380488,NA,NA,-0.4904901066606463
Morocco,1994,96.502427552,0.5,13.93,-0.06,4.2,0.4496351664,0,0,0.73,24.0562860426,NA,56,47.3135537325,NA,35.79,28.42,70.16,66.47258537,NA,NA,-0.6355147818824272
Morocco,1995,100,0.55,12.39,-0.01,5.84,0.782955693,0,0,0.62,27.2730023658,NA,44,51.7150253841,NA,35.29,26.88,69.17,66.82068293,0.003710492,NA,-0.8272653715280971
Morocco,1996,98.0812153549,0.51,16.44,0.45,5.3,1.331586128,0,0,0.66,26.4812356094,NA,47,47.095543448,NA,34.18,25.09,65.75,67.14909756,0.005675444,NA,-1.0394452607452047
Morocco,1997,99.1094740048,0.68,22.36,0.2,5.46,2.0361346016,0,0,0.67,40.773375795,NA,49,51.1501546486,NA,33.33,29.58,68.75,67.47119512,0.021635203,0.4396551724,-1.239677946439784
Morocco,1998,98.6833594795,0.79,25.6,-0.04,5.35,3.1207351548,0,0,0.58,41.9922957396,NA,53,50.7976821472,NA,36.67,34.42,71.17,67.79892683,0.142300767,0.3609195402,-1.8197647998707094
Morocco,1999,99.9809531332,0.77,24.37,0.38,4.97,4.5950012944,0,0,1.05,45.5241173806,NA,54,53.9866926482,NA,37.5,36.74,69.83,68.1392439,0.175595345,0.282247765,-1.5102333479722607
Morocco,2000,100,0.71,23.32,1.79,6.24,6.6909073337,0,0,0.55,48.5920037685,NA,53,59.1618267897,NA,37,36.96,68.75,68.49760976,0.693791245,0.3102564103,-1.1408808196427833
Morocco,2001,100,0.38,25.75,0.85,3.89,8.0108140021,0,0,0.78,42.5951428699,NA,55,59.4180038973,NA,36.71,37.17,70.14,68.872,1.371438101,0.3162661094,-1.1357575489452136
Morocco,2002,100,0.19,27.29,-0.58,1.67,10.4589434184,0,0,1.32,41.5147121928,NA,55,60.5340864045,NA,37.25,36.42,69.91,69.25641463,2.373253192,0.3991060026,-1.0911999850527667
Morocco,2003,100,0.21,21.98,-0.56,1.13,12.1399683529,0,0,1.18,40.5810611288,NA,52,58.3277426765,NA,38.68,36.97,73,69.64536585,3.353366681,0.4846743295,-1.0196230198920733
Morocco,2004,92.5001678309,0.25,15.48,0.02,1.35,14.0327318252,0,0,0.9,40.6913982727,NA,53,61.5965334734,NA,41.05,38.13,73.84,70.03882927,11.60793477,0.4098649442,-0.5028011009140761
Morocco,2005,73.4377981297,0.41,12.81,-0.02,3.21,15.6291589559,0,0,0.66,44.0348960228,NA,54,67.9148544916,NA,41.87,35.13,72.25,70.43982927,15.08444452,0.4113782051,0.04705633307075846
Morocco,2006,91.8827519913,0.47,12.81,0.11,4.96,17.411462466,0,0,0.95,46.4947439821,NA,63,71.4962867805,NA,42.25,36.47,72.63,70.85243902,19.77119157,0.3155270655,0.6411099508140321
Morocco,2007,99.7564760584,0.94,17.54,0.03,5.02,20.3581214237,0,0,0.94,55.5544935435,NA,73,78.4871743394,NA,41.62,33.8,70.72,71.27763415,21.5,0.335967433,0.8634726069233684
Morocco,2008,69.5039829647,1.55,32.69,-0.21,1.93,23.0514567079,0,0,1.21,60.693953503,NA,77,85.6728209005,NA,41.03,34.92,70.25,71.71141463,33.1,0.3383536208,1.1291385776023306
Morocco,2009,83.483170255,0.54,31.48,-0.02,0.16,25.5958603885,0,1,3.09,63.2984786349,NA,76,67.9151029482,NA,41.21,35.66,69.67,72.14821951,41.3,0.3877591119,1.4275637245406376
Morocco,2010,73.1286020667,0.21,22.55,-0.12,0.18,29.0941327557,0,1,0.99,66.8629474262,74.1842131125,73,75.2476345358,8.8186752364,40.76,34.88,69.53999999999999,72.57692683,52,0.3795119984,1.7391265411054277
Morocco,2011,71.7422347136,0.28,24.2,NA,0.1,31.7488501299,0,0,1.05,70.4520564973,59.2755340427,75,83.4268001663,6.8108898482,40.38,32.12,68.21,72.98543902,46.1074826,0.383234714,2.4593911552399064
Morocco,2012,77.2126026807,0.34,17.8,NA,0.14,35.2826985799,0,0,1.38,71.6380251691,53.4057316364,76,85.1249172938,6.6558701398,40.29,32.96,67.08,73.36465854,55.41605319,0.4214559387,2.314186986533656
Namibia,1986,NA,0.86,NA,0.44,6.81,0,0,0,1.39,NA,NA,NA,102.2804516098,NA,0,0,NA,60.2045122,NA,NA,NA
Namibia,1987,NA,1.41,NA,0.06,6.66,0,0,0,1.36,NA,NA,NA,97.4083383632,NA,0,0,NA,60.5415122,NA,NA,NA
Namibia,1988,NA,1.31,NA,0.06,7.57,0,0,0,1.19,NA,NA,NA,90.5943860161,NA,0,0,NA,60.83687805,NA,NA,NA
Namibia,1989,NA,1.18,NA,-0.3,9.22,0,0,0,1.03,NA,NA,NA,95.9175254417,NA,0,0,NA,61.07253659,NA,NA,NA
Namibia,1990,NA,0.79,23.06,-0.59,8.1,0.0495818521,0,0,0.95,18.9174231851,NA,NA,93.2766322644,NA,23,29.33,39.18,61.22495122,0,NA,NA
Namibia,1991,NA,0.61,18.37,-0.25,5.69,0.3316229736,0,0,1.41,19.2313344279,NA,NA,93.3707009859,NA,31.67,29.33,46,61.26912195,NA,NA,NA
Namibia,1992,NA,0.4,15.45,0.01,3.52,0.2779049818,1,0,0.93,31.3478957954,NA,NA,91.4723395441,NA,33.25,27.95,63.84,61.19,NA,NA,NA
Namibia,1993,NA,0.31,12.69,-0.12,3.02,0.2533874585,0,0,0.76,36.6470664577,0.863762876,4,97.0735514018,NA,33.5,25.5,74.17,60.97704878,NA,NA,NA
Namibia,1994,NA,0.5,13.93,-0.06,4.2,0.4496351664,0,0,0.73,38.0775653216,5.3978308655,8,90.2283896388,6.2149770759,34.21,27.33,76.5,60.62619512,NA,NA,NA
Namibia,1995,NA,0.55,12.39,-0.01,5.84,0.782955693,0,0,0.62,43.7934120403,4.7967291164,10,94.4156443939,1.5810903707,34.38,21.38,77.43,60.09497561,0.006172051,NA,NA
Namibia,1996,NA,0.51,16.44,0.45,5.3,1.331586128,0,0,0.66,41.3631280785,12.0042862414,12,97.6176904279,7.9622474188,35.88,24.18,79.09,59.33639024,0.009032145,NA,NA
Namibia,1997,NA,0.68,22.36,0.2,5.46,2.0361346016,0,0,0.67,42.0844050226,16.8003659856,13,94.0247734287,3.3514203639,37.88,31.99,80.88,58.37492683,0.058750679,NA,NA
Namibia,1998,NA,0.79,25.6,-0.04,5.35,3.1207351548,0,0,0.58,41.37627053,11.1725313725,15,93.2517817142,3.0361152695,40.13,37.63,79.83,57.27746341,0.286745093,NA,NA
Namibia,1999,NA,0.77,24.37,0.38,4.97,4.5950012944,0,0,1.05,39.5756502014,17.4652515259,14,92.2830942605,3.3553726443,41.63,37.16,76.74,56.13934146,0.336217708,NA,NA
Namibia,2000,NA,0.71,23.32,1.79,6.24,6.6909073337,0,0,0.55,39.7845346703,7.7594337251,12,85.4281632092,6.1063668436,42.09,37,75.08,55.12070732,1.644739547,NA,NA
Namibia,2001,NA,0.38,25.75,0.85,3.89,8.0108140021,0,0,0.78,41.3107786779,4.2432810226,13,88.8475889561,3.4551495017,40.67,36.63,76.42,54.40468293,2.416979442,NA,NA
Namibia,2002,NA,0.19,27.29,-0.58,1.67,10.4589434184,0,0,1.32,40.8687716817,2.4678310284,12,94.0762849997,1.9529837251,39.91,35.84,76.5,54.10509756,2.633699769,NA,NA
Namibia,2003,NA,0.21,21.98,-0.56,1.13,12.1399683529,0,0,1.18,44.3218179597,1.3984320591,11,95.8582820449,3.9732573677,42.21,35.5,75.8,54.27897561,3.359839886,NA,NA
