,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Australia,Austria,Belgium,Canada,China,Czech Rep.,Denmark,Finland,France,Germany,India,Ireland,Italy,Japan,Mexico,Netherlands,New Zealand,Norway,Poland,Portugal,South Africa,Spain,Sweden,Switzerland,UK,US
6/8/1984,30841,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.55824,NA,NA,NA,0.293125,NA,48.54636,NA,NA,NA,NA,NA,NA,NA,34.986125,84.770124,60.00026
6/11/1984,30844,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.307553,NA,NA,NA,0.29203,NA,48.368688,NA,NA,NA,NA,NA,NA,NA,34.908377,84.895873,59.76529
6/12/1984,30845,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.004273,NA,NA,NA,0.292314,NA,48.054073,NA,NA,NA,NA,NA,NA,NA,34.67938,84.058981,59.78534
6/13/1984,30846,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.275647,NA,NA,NA,0.29209,NA,48.345424,NA,NA,NA,NA,NA,NA,NA,34.67265,84.520264,60.04156
6/14/1984,30847,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.183861,NA,NA,NA,0.293755,NA,48.243092,NA,NA,NA,NA,NA,NA,NA,34.883355,84.845298,60.15929
6/15/1984,30848,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.877521,NA,NA,NA,0.291767,NA,48.012182,NA,NA,NA,NA,NA,NA,NA,34.711618,84.608381,60.59433
6/18/1984,30851,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.662167,NA,NA,NA,0.290915,NA,47.739389,NA,NA,NA,NA,NA,NA,NA,34.558084,84.339063,60.51678
6/19/1984,30852,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.653049,NA,NA,NA,0.291761,NA,47.738755,NA,NA,NA,NA,NA,NA,NA,34.640321,84.487138,60.36053
6/20/1984,30853,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.685709,NA,NA,NA,0.292619,NA,47.69745,NA,NA,NA,NA,NA,NA,NA,34.653864,84.457249,59.76973
6/21/1984,30854,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.28072,NA,NA,NA,0.289718,NA,47.261169,NA,NA,NA,NA,NA,NA,NA,34.441488,83.55828,59.61348
6/22/1984,30855,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.216525,NA,NA,NA,0.28757,NA,47.202142,NA,NA,NA,NA,NA,NA,NA,34.401886,83.401273,59.55414
6/25/1984,30858,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.892993,NA,NA,NA,0.284056,NA,46.957598,NA,NA,NA,NA,NA,NA,NA,34.051462,82.577144,59.61513
6/26/1984,30859,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.162208,NA,NA,NA,0.285384,NA,47.237748,NA,NA,NA,NA,NA,NA,NA,34.149574,82.524003,59.53447
6/27/1984,30860,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.145516,NA,NA,NA,0.285521,NA,47.263526,NA,NA,NA,NA,NA,NA,NA,34.193683,82.616723,59.61441
6/28/1984,30861,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.175264,NA,NA,NA,0.285357,NA,47.318194,NA,NA,NA,NA,NA,NA,NA,34.116666,82.664476,59.6156
6/29/1984,30862,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.338844,NA,NA,NA,0.286122,NA,47.465449,NA,NA,NA,NA,NA,NA,NA,34.162494,83.227411,59.63498
7/2/1984,30865,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.184648,NA,NA,NA,0.284799,NA,47.278482,NA,NA,NA,NA,NA,NA,NA,34.001497,82.751976,59.63953
7/3/1984,30866,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.022436,NA,NA,NA,0.281102,NA,46.141612,NA,NA,NA,NA,NA,NA,NA,32.895146,81.283655,59.80196
7/4/1984,30867,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.786364,NA,NA,NA,0.283624,NA,46.940918,NA,NA,NA,NA,NA,NA,NA,33.590875,81.882505,59.82346
7/5/1984,30868,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.481425,NA,NA,NA,0.286369,NA,47.295726,NA,NA,NA,NA,NA,NA,NA,33.885197,81.688087,59.89568
7/6/1984,30869,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.422704,NA,NA,NA,0.281992,NA,46.448583,NA,NA,NA,NA,NA,NA,NA,33.266077,80.369341,59.94319
7/9/1984,30872,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.417322,NA,NA,NA,0.280691,NA,46.5254,NA,NA,NA,NA,NA,NA,NA,33.230514,79.039513,60.47792
7/10/1984,30873,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.750334,NA,NA,NA,0.281678,NA,46.77347,NA,NA,NA,NA,NA,NA,NA,33.190778,78.40278,60.37531
7/11/1984,30874,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.328342,NA,NA,NA,0.28053,NA,46.232468,NA,NA,NA,NA,NA,NA,NA,32.938215,78.854951,60.4137
7/12/1984,30875,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.326655,NA,NA,NA,0.280521,NA,46.170011,NA,NA,NA,NA,NA,NA,NA,32.816539,78.244674,60.55922
7/13/1984,30876,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.626481,NA,NA,NA,0.282345,NA,46.432219,NA,NA,NA,NA,NA,NA,NA,32.89572,79.523073,60.93958
7/16/1984,30879,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.898014,NA,NA,NA,0.284014,NA,46.75597,NA,NA,NA,NA,NA,NA,NA,33.170922,79.697666,60.96107
7/17/1984,30880,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.410588,NA,NA,NA,0.281148,NA,46.064113,NA,NA,NA,NA,NA,NA,NA,33.049318,79.15819,60.89511
7/18/1984,30881,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.148133,NA,NA,NA,0.280791,NA,45.908022,NA,NA,NA,NA,NA,NA,NA,32.830187,78.783734,61.0576
7/19/1984,30882,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.423398,NA,NA,NA,0.280554,NA,46.017651,NA,NA,NA,NA,NA,NA,NA,32.978155,79.210482,61.18343
7/20/1984,30883,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.281084,NA,NA,NA,0.278791,NA,45.860999,NA,NA,NA,NA,NA,NA,NA,32.869021,79.325136,61.10689
7/23/1984,30886,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.888778,NA,NA,NA,0.275688,NA,45.506972,NA,NA,NA,NA,NA,NA,NA,32.698265,78.333922,61.11142
7/24/1984,30887,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.991736,NA,NA,NA,0.276894,NA,45.723377,NA,NA,NA,NA,NA,NA,NA,32.395989,78.844788,61.14983
7/25/1984,30888,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.260428,NA,NA,NA,0.277747,NA,45.956834,NA,NA,NA,NA,NA,NA,NA,32.399273,79.185007,61.75223
7/26/1984,30889,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.467165,NA,NA,NA,0.280603,NA,46.214961,NA,NA,NA,NA,NA,NA,NA,32.462972,79.490761,62.11211
7/27/1984,30890,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.830432,NA,NA,NA,0.278921,NA,45.872335,NA,NA,NA,NA,NA,NA,NA,32.066212,78.086837,61.9792
7/30/1984,30893,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.681143,NA,NA,NA,0.278342,NA,45.594763,NA,NA,NA,NA,NA,NA,NA,31.984998,77.481873,61.77509
7/31/1984,30894,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.489359,NA,NA,NA,0.278726,NA,45.24084,NA,NA,NA,NA,NA,NA,NA,32.130901,77.581592,62.11241
8/1/1984,30895,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.388071,NA,NA,NA,0.278696,NA,45.274478,NA,NA,NA,NA,NA,NA,NA,32.108679,77.170707,62.36232
8/2/1984,30896,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.762996,NA,NA,NA,0.279368,NA,45.813847,NA,NA,NA,NA,NA,NA,NA,32.205255,78.265868,62.45432
8/3/1984,30897,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.843039,NA,NA,NA,0.280921,NA,45.933524,NA,NA,NA,NA,NA,NA,NA,32.386233,78.289753,62.87129
8/6/1984,30900,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.031745,NA,NA,NA,0.284313,NA,46.176631,NA,NA,NA,NA,NA,NA,NA,32.576701,79.139574,62.66432
8/7/1984,30901,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.692861,NA,NA,NA,0.281789,NA,45.784228,NA,NA,NA,NA,NA,NA,NA,32.09558,79.177869,62.71965
8/8/1984,30902,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.735335,NA,NA,NA,0.28323,NA,46.164761,NA,NA,NA,NA,NA,NA,NA,32.241851,80.433382,62.77779
8/9/1984,30903,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.88469,NA,NA,NA,0.283529,NA,46.177914,NA,NA,NA,NA,NA,NA,NA,32.642664,80.859806,62.86974
8/10/1984,30904,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.033758,NA,NA,NA,0.284662,NA,46.187519,NA,NA,NA,NA,NA,NA,NA,32.340033,80.976137,62.86372
8/13/1984,30907,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.713684,NA,NA,NA,0.282984,NA,45.900701,NA,NA,NA,NA,NA,NA,NA,32.209896,81.567577,62.70753
8/14/1984,30908,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.266913,NA,NA,NA,0.284852,NA,46.332924,NA,NA,NA,NA,NA,NA,NA,32.611563,82.896777,62.9236
8/15/1984,30909,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.486845,NA,NA,NA,0.286117,NA,46.532047,NA,NA,NA,NA,NA,NA,NA,32.764668,82.68613,62.79588
8/16/1984,30910,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.882442,NA,NA,NA,0.287575,NA,46.761305,NA,NA,NA,NA,NA,NA,NA,33.350858,83.173218,62.87564
8/17/1984,30911,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.885715,NA,NA,NA,0.287757,NA,46.677851,NA,NA,NA,NA,NA,NA,NA,33.28256,82.883974,62.90454
8/20/1984,30914,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.739505,NA,NA,NA,0.288178,NA,46.551416,NA,NA,NA,NA,NA,NA,NA,33.068769,82.461769,62.94821
8/21/1984,30915,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.505937,NA,NA,NA,0.286255,NA,46.331288,NA,NA,NA,NA,NA,NA,NA,32.976488,82.390933,63.02498
8/22/1984,30916,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.644859,NA,NA,NA,0.287466,NA,46.40824,NA,NA,NA,NA,NA,NA,NA,33.097681,82.008793,63.01157
8/23/1984,30917,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.014498,NA,NA,NA,0.288402,NA,46.744491,NA,NA,NA,NA,NA,NA,NA,33.310417,82.213846,62.9771
8/24/1984,30918,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.812625,NA,NA,NA,0.28814,NA,46.67798,NA,NA,NA,NA,NA,NA,NA,33.229533,81.830475,63.0631
8/27/1984,30921,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.846459,NA,NA,NA,0.288198,NA,46.756009,NA,NA,NA,NA,NA,NA,NA,33.234063,81.854198,62.80609
8/28/1984,30922,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.68547,NA,NA,NA,0.287894,NA,46.634314,NA,NA,NA,NA,NA,NA,NA,33.202995,81.802017,62.77162
8/29/1984,30923,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.919239,NA,NA,NA,0.288594,NA,46.695035,NA,NA,NA,NA,NA,NA,NA,33.237331,82.247331,62.7191
8/30/1984,30924,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.771904,NA,NA,NA,0.288001,NA,46.65514,NA,NA,NA,NA,NA,NA,NA,33.128159,81.92877,62.74176
8/31/1984,30925,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.870619,NA,NA,NA,0.287516,NA,46.722367,NA,NA,NA,NA,NA,NA,NA,33.01697,81.796203,62.79172
9/3/1984,30928,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.535438,NA,NA,NA,0.286882,NA,46.362065,NA,NA,NA,NA,NA,NA,NA,32.753288,81.530239,62.81435
9/4/1984,30929,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.242018,NA,NA,NA,0.285458,NA,46.040484,NA,NA,NA,NA,NA,NA,NA,32.494268,80.682079,62.76184
9/5/1984,30930,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.698714,NA,NA,NA,0.284518,NA,45.650318,NA,NA,NA,NA,NA,NA,NA,32.168382,79.561765,62.57701
9/6/1984,30931,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.866647,NA,NA,NA,0.285022,NA,45.634021,NA,NA,NA,NA,NA,NA,NA,32.209757,79.911542,62.78612
9/7/1984,30932,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.23818,NA,NA,NA,0.282971,NA,45.297715,NA,NA,NA,NA,NA,NA,NA,31.913892,79.188675,63.17586
9/10/1984,30935,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.216805,NA,NA,NA,0.283353,NA,45.084364,NA,NA,NA,NA,NA,NA,NA,31.830315,79.853853,63.2737
9/11/1984,30936,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.117762,NA,NA,NA,0.284293,NA,45.068525,NA,NA,NA,NA,NA,NA,NA,31.93631,80.185547,63.46474
9/12/1984,30937,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.29114,NA,NA,NA,0.284786,NA,45.299294,NA,NA,NA,NA,NA,NA,NA,32.153143,80.460257,63.41222
9/13/1984,30938,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.206204,NA,NA,NA,0.286322,NA,45.152927,NA,NA,NA,NA,NA,NA,NA,32.001116,80.742776,63.6965
9/14/1984,30939,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.896906,NA,NA,NA,0.284482,NA,44.927726,NA,NA,NA,NA,NA,NA,NA,31.97399,79.851011,63.97197
9/17/1984,30942,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.42875,NA,NA,NA,0.283322,NA,44.572726,NA,NA,NA,NA,NA,NA,NA,31.636637,78.063085,63.97653
9/18/1984,30943,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.99568,NA,NA,NA,0.283884,NA,44.263601,NA,NA,NA,NA,NA,NA,NA,31.237635,77.025819,64.11044
9/19/1984,30944,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.944422,NA,NA,NA,0.284842,NA,44.237176,NA,NA,NA,NA,NA,NA,NA,31.626683,77.914774,64.34056
9/20/1984,30945,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.652132,NA,NA,NA,0.284211,NA,44.00233,NA,NA,NA,NA,NA,NA,NA,31.140565,77.397757,64.32715
9/21/1984,30946,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.464256,NA,NA,NA,0.288438,NA,44.982895,NA,NA,NA,NA,NA,NA,NA,31.403394,78.874167,64.01926
9/24/1984,30949,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.280943,NA,NA,NA,0.288027,NA,45.476287,NA,NA,NA,NA,NA,NA,NA,31.914023,78.833607,63.85249
9/25/1984,30950,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.386551,NA,NA,NA,0.285851,NA,44.748225,NA,NA,NA,NA,NA,NA,NA,31.509603,77.714636,63.91423
9/26/1984,30951,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.80892,NA,NA,NA,0.286129,NA,44.955389,NA,NA,NA,NA,NA,NA,NA,31.766986,78.645889,64.01205
9/27/1984,30952,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.250622,NA,NA,NA,0.286497,NA,45.443369,NA,NA,NA,NA,NA,NA,NA,31.861226,79.361223,64.38956
9/28/1984,30953,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.73019,NA,NA,NA,0.28575,NA,45.163074,NA,NA,NA,NA,NA,NA,NA,31.572106,78.651572,64.0546
10/1/1984,30956,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.735013,NA,NA,NA,0.285398,NA,45.152252,NA,NA,NA,NA,NA,NA,NA,31.564671,77.890751,63.97867
10/2/1984,30957,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.000394,NA,NA,NA,0.286258,NA,45.335346,NA,NA,NA,NA,NA,NA,NA,31.696716,78.339153,63.99959
10/3/1984,30958,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.498096,NA,NA,NA,0.286615,NA,45.798299,NA,NA,NA,NA,NA,NA,NA,31.890111,79.04551,64.07806
10/4/1984,30959,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.411309,NA,NA,NA,0.286046,NA,45.414775,NA,NA,NA,NA,NA,NA,NA,31.741983,78.828015,64.21109
10/5/1984,30960,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.186537,NA,NA,NA,0.285514,NA,45.645093,NA,NA,NA,NA,NA,NA,NA,31.556427,78.31447,64.50417
10/8/1984,30963,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.182438,NA,NA,NA,0.28618,NA,45.716931,NA,NA,NA,NA,NA,NA,NA,31.573643,78.34274,64.52513
10/9/1984,30964,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.629152,NA,NA,NA,0.285098,NA,45.131058,NA,NA,NA,NA,NA,NA,NA,31.26083,77.729348,64.60063
10/10/1984,30965,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.824069,NA,NA,NA,0.284675,NA,44.976374,NA,NA,NA,NA,NA,NA,NA,31.327117,78.168643,64.63974
10/11/1984,30966,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.506319,NA,NA,NA,0.284923,NA,44.97429,NA,NA,NA,NA,NA,NA,NA,31.191122,77.665836,64.85149
10/12/1984,30967,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.269243,NA,NA,NA,0.285538,NA,44.85353,NA,NA,NA,NA,NA,NA,NA,31.121657,77.753009,65.04759
10/15/1984,30970,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.996894,NA,NA,NA,0.284289,NA,44.463442,NA,NA,NA,NA,NA,NA,NA,30.866659,76.99918,64.89597
10/16/1984,30971,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.125422,NA,NA,NA,0.28406,NA,44.345869,NA,NA,NA,NA,NA,NA,NA,30.967472,76.09995,64.91693
10/17/1984,30972,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.507904,NA,NA,NA,0.284091,NA,44.706597,NA,NA,NA,NA,NA,NA,NA,31.105639,75.355141,65.03474
10/18/1984,30973,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.653508,NA,NA,NA,0.284374,NA,44.835264,NA,NA,NA,NA,NA,NA,NA,31.179726,74.465107,65.58568
10/19/1984,30974,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.378292,NA,NA,NA,0.287295,NA,45.547977,NA,NA,NA,NA,NA,NA,NA,31.419409,74.801623,66.00899
10/22/1984,30977,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.387995,NA,NA,NA,0.288081,NA,45.662399,NA,NA,NA,NA,NA,NA,NA,31.47835,75.889875,66.04814
10/23/1984,30978,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.826895,NA,NA,NA,0.291593,NA,46.162561,NA,NA,NA,NA,NA,NA,NA,31.784822,76.838965,66.52332
10/24/1984,30979,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.122444,NA,NA,NA,0.292283,NA,46.560085,NA,NA,NA,NA,NA,NA,NA,32.167816,77.753123,66.67747
10/25/1984,30980,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.319244,NA,NA,NA,0.291239,NA,46.910742,NA,NA,NA,NA,NA,NA,NA,32.10814,78.568632,66.4895
10/26/1984,30981,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.841066,NA,NA,NA,0.289179,NA,46.440755,NA,NA,NA,NA,NA,NA,NA,32.050436,78.208129,66.13756
10/29/1984,30984,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.152074,NA,NA,NA,0.289462,NA,46.078292,NA,NA,NA,NA,NA,NA,NA,31.600222,77.285656,66.23116
10/30/1984,30985,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.615278,NA,NA,NA,0.29,NA,46.284743,NA,NA,NA,NA,NA,NA,NA,31.876309,77.669768,66.65181
10/31/1984,30986,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.86185,NA,NA,NA,0.289957,NA,46.553118,NA,NA,NA,NA,NA,NA,NA,32.008958,78.247011,66.76666
11/1/1984,30987,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.555595,NA,NA,NA,0.29188,NA,47.324056,NA,NA,NA,NA,NA,NA,NA,32.614348,79.265491,67.09044
11/2/1984,30988,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.529923,NA,NA,NA,0.296996,NA,48.129497,NA,NA,NA,NA,NA,NA,NA,33.140714,80.348607,67.13214
11/5/1984,30991,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.716126,NA,NA,NA,0.29615,NA,48.10067,NA,NA,NA,NA,NA,NA,NA,33.252977,82.756035,67.28636
11/6/1984,30992,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.600061,NA,NA,NA,0.296286,NA,48.019709,NA,NA,NA,NA,NA,NA,NA,33.07438,82.576623,67.30734
11/7/1984,30993,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.711324,NA,NA,NA,0.297919,NA,48.605768,NA,NA,NA,NA,NA,NA,NA,33.219323,83.591501,67.21625
11/8/1984,30994,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.638504,NA,NA,NA,0.296957,NA,48.27835,NA,NA,NA,NA,NA,NA,NA,33.211111,83.180556,66.99193
11/9/1984,30995,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.653426,NA,NA,NA,0.297893,NA,48.321745,NA,NA,NA,NA,NA,NA,NA,33.181838,82.713393,67.24261
11/12/1984,30998,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.63838,NA,NA,NA,0.297441,NA,48.342926,NA,NA,NA,NA,NA,NA,NA,33.25844,83.726845,67.26352
11/13/1984,30999,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.741995,NA,NA,NA,0.298597,NA,48.630949,NA,NA,NA,NA,NA,NA,NA,33.575492,84.28614,67.1331
11/14/1984,31000,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.244954,NA,NA,NA,0.296197,NA,47.954466,NA,NA,NA,NA,NA,NA,NA,32.892932,83.498005,67.06021
11/15/1984,31001,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.305903,NA,NA,NA,0.295937,NA,47.794445,NA,NA,NA,NA,NA,NA,NA,32.97679,83.70378,67.26274
11/16/1984,31002,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.362756,NA,NA,NA,0.295747,NA,47.819792,NA,NA,NA,NA,NA,NA,NA,32.892548,83.230705,67.47198
11/19/1984,31005,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.921997,NA,NA,NA,0.294657,NA,47.408944,NA,NA,NA,NA,NA,NA,NA,32.528338,82.806905,67.61354
11/20/1984,31006,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.727328,NA,NA,NA,0.293662,NA,47.282295,NA,NA,NA,NA,NA,NA,NA,32.35137,82.051913,67.91891
11/21/1984,31007,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.651538,NA,NA,NA,0.292678,NA,46.960271,NA,NA,NA,NA,NA,NA,NA,32.195927,81.034814,68.32069
11/22/1984,31008,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.845901,NA,NA,NA,0.294517,NA,47.244112,NA,NA,NA,NA,NA,NA,NA,32.292744,81.336298,68.34329
11/23/1984,31009,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.568978,NA,NA,NA,0.293513,NA,46.851727,NA,NA,NA,NA,NA,NA,NA,32.192289,80.763763,68.77431
11/26/1984,31012,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.237055,NA,NA,NA,0.292996,NA,46.428044,NA,NA,NA,NA,NA,NA,NA,31.930975,79.763067,68.65874
11/27/1984,31013,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.289376,NA,NA,NA,0.293833,NA,46.403116,NA,NA,NA,NA,NA,NA,NA,31.911034,80.015414,68.68132
11/28/1984,31014,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.201326,NA,NA,NA,0.29427,NA,46.093856,NA,NA,NA,NA,NA,NA,NA,31.964346,79.842518,68.5015
11/29/1984,31015,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.093212,NA,NA,NA,0.294158,NA,46.101082,NA,NA,NA,NA,NA,NA,NA,31.889303,79.792074,68.44379
11/30/1984,31016,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.806942,NA,NA,NA,0.292598,NA,45.754817,NA,NA,NA,NA,NA,NA,NA,31.567331,79.582781,68.02966
12/3/1984,31019,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.61995,NA,NA,NA,0.29239,NA,45.637506,NA,NA,NA,NA,NA,NA,NA,31.494225,79.395339,68.07156
12/4/1984,31020,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.434157,NA,NA,NA,0.294126,NA,46.234285,NA,NA,NA,NA,NA,NA,NA,31.555112,80.441961,68.21626
12/5/1984,31021,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.19324,NA,NA,NA,0.293684,NA,46.12223,NA,NA,NA,NA,NA,NA,NA,31.647742,80.365543,68.21638
12/6/1984,31022,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.545335,NA,NA,NA,0.293883,NA,46.434024,NA,NA,NA,NA,NA,NA,NA,31.976527,80.142066,68.23895
12/7/1984,31023,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.118672,NA,NA,NA,0.293193,NA,46.130773,NA,NA,NA,NA,NA,NA,NA,31.732189,79.932818,67.92769
12/10/1984,31026,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.916724,NA,NA,NA,0.293485,NA,46.105848,NA,NA,NA,NA,NA,NA,NA,31.63352,79.811226,67.96953
12/11/1984,31027,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.003031,NA,NA,NA,0.293199,NA,46.191132,NA,NA,NA,NA,NA,NA,NA,31.648803,79.487854,68.2524
12/12/1984,31028,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.113249,NA,NA,NA,0.292763,NA,46.163224,NA,NA,NA,NA,NA,NA,NA,31.676736,79.514251,68.37463
12/13/1984,31029,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.810976,NA,NA,NA,0.292835,NA,46.008303,NA,NA,NA,NA,NA,NA,NA,31.546281,78.825143,68.15627
12/14/1984,31030,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.779787,NA,NA,NA,0.291896,NA,45.774793,NA,NA,NA,NA,NA,NA,NA,31.527069,79.046943,68.48763
12/17/1984,31033,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.963695,NA,NA,NA,0.293413,NA,46.02994,NA,NA,NA,NA,NA,NA,NA,31.68618,78.794037,68.72876
12/18/1984,31034,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.148117,NA,NA,NA,0.294349,NA,46.236405,NA,NA,NA,NA,NA,NA,NA,31.819755,78.390979,69.21405
