Country,Year,Government Stability,Socioeconomic Conditions,Investment Profile,Internal Conflict,External Conflict,Corruption,Military in Politics,Religious Tensions,Law and Order,Ethnic Tensions,Democratic Accountability,Bureaucracy Quality         
Germany,1992,5.58,6.58,6.33,11,12,5.67,6,6,5.67,5,6,4
Germany,1993,4.17,5,4.58,11.33,12,6,6,6,5,4.42,6,4
Germany,1994,5.17,5.75,4.75,12,12,6,6,6,5.75,4.75,6,4
Germany,1995,6.33,7,6.25,12,12,6,6,6,6,5,5.67,4
Germany,1996,7.92,5.75,6.58,12,12,5.58,6,6,6,5,5,4
Germany,1997,9.17,6.08,7.83,12,11.5,5,6,6,6,5,5,4
Germany,1998,9.42,6.58,9,12,12,5,6,6,6,4.67,5,4
Germany,1999,9.25,7.67,9,12,11,4.92,6,6,6,4.83,5,4
Germany,2000,10,9.33,9.58,12,11,4,6,6,5.67,5,5,4
Germany,2001,10.71,9.33,11.04,10.96,11.71,4,6,6,5,4.33,5,4
Germany,2002,9.58,8.42,12,11.38,11.67,4,6,6,5,4,5,4
Germany,2003,7.83,7.71,12,11.08,10.04,4.21,6,6,5,4,5,4
Germany,2004,6.79,7,12,10.96,9.96,4.5,6,6,5,4,5.38,4
Germany,2005,6.79,7,12,11,10.08,4.54,6,6,5,4,5.58,4
Germany,2006,9.13,7,12,10.92,10.5,5,6,6,5,4,6,4
Germany,2007,9.63,7.71,12,11,10.5,5,6,6,5,4,6,4
Germany,2008,10,8,11.88,11.08,10.5,5,6,5,5,4,6,4
Germany,2009,9.67,8.21,11.5,11,10.5,5,6,5,5,4,6,4
Germany,2010,6.92,8.75,11.5,10.92,10.5,5,6,5,5,4,6,4
Germany,2011,5.88,8.79,11.25,10,10.5,5,6,5,5,4,6,4
Germany,2012,8.25,8.58,10.92,10.46,10.5,5,6,5,5,4,6,4
Germany,2013,8.38,9,11,10.5,10.5,5,6,5,5,4,6,4
Ghana,1984,5,3.67,2.25,6.25,6.67,1.58,1,6,1,3.92,1,0
Ghana,1985,6.67,3.92,4.08,6,6,2,1,6,1,4,1,0.75
Ghana,1986,5.92,4.42,5.33,6,6,2,1,6,1,4,1,1
Ghana,1987,5,5.33,5,6,6,2,1,6,1,4,1,1
Ghana,1988,6.17,6.33,6.17,6,6,2.08,1,6,1.17,4,1.17,1.08
Ghana,1989,7,7.75,7,6,6,3.92,1,6,2.75,4,2,2
Ghana,1990,5.83,7.75,7,6.25,6,4,1,6,3,4,2,2.75
Ghana,1991,5.33,7,7,6,6,3.5,1,6,3,4,2,3
Ghana,1992,6.25,7.25,7,6.25,10,3,1.5,6,3,4,2.17,3
Ghana,1993,6.75,7,7,8.25,11,3,3,6,3,4,3,3
Ghana,1994,7,7,6.75,8.5,12,3,3,6,3,3.25,3,3
Ghana,1995,7.33,7,5.5,9.92,12,3,3,6,3,3,3,3
Ghana,1996,8,6.5,5,10,12,3,3,6,3,3,3,3
Ghana,1997,9.83,4,6.67,10,12,3,3,6,3,3,2.58,2.58
Ghana,1998,11,4,9,9,12,2.08,3,6,3,2,2,2
Ghana,1999,10.92,4,9,8.92,11.58,2,3,6,2.75,2,2,2
Ghana,2000,10,4,9,8,11,2,3,6,2,2,2,2
Ghana,2001,10.42,5,7.71,9.46,11.75,2.92,2.96,6,2,2,3,2
Ghana,2002,9.13,5.5,6.83,9.67,12,2.5,2.5,6,2,1.63,3,2
Ghana,2003,9.75,5.33,7,9,11.54,2.5,2.5,6,2,1.5,3,2
Ghana,2004,9.67,5,7.42,8.38,11.5,2.5,2.5,6,2,2.33,4.25,2
Ghana,2005,9.5,5.17,8.33,9.17,11.5,1.96,2.67,6,2.17,3.08,5,2
Ghana,2006,9.5,5.5,8.5,9.5,11.5,1.5,3,6,2.5,3.5,5,2.33
Ghana,2007,9.17,5.5,8.5,9.5,11.5,1.5,3,6,2.5,3.5,5,2.5
Ghana,2008,8.5,5.21,8.5,9.33,11.5,1.5,3,6,2.5,3.5,5,2.5
Ghana,2009,8.46,4.71,8.33,9.63,11.5,1.5,3,6,2.5,3.5,5,2.5
Ghana,2010,7.42,4.5,7.38,9.38,11.5,2.25,3,6,2.5,3.5,5,2.5
Ghana,2011,7.75,4.5,7.33,9.25,11.5,2.5,3,6,2.5,3.5,5,2.5
Ghana,2012,7.5,4.96,7.5,9.46,11.38,2.5,3,6,2.5,3.5,5,2.5
Ghana,2013,7.17,4.58,7.5,9,11,2.5,3,6,2.5,3.5,5,2.5
Greece,1984,6.83,6,5,10,8.25,3,3,5,3,6,5,2
Greece,1985,6.08,6,4.58,8.33,9,3.42,2.83,5,3,6,3.92,2
Greece,1986,6.42,6,4,8,9,4,2,5,3,6,3,2
Greece,1987,7.42,6,5.33,8,8.33,4.08,2.08,4.25,3,6,3,2
Greece,1988,7.5,6,6,8,9.92,5,3.58,4,3,6,3,2
Greece,1989,5.08,6.33,5.67,7.42,10,5,4,4,3,6,3,2
Greece,1990,5.33,4.08,3.92,7.92,10.17,5,4.58,4.58,3.17,6,3.58,2.17
Greece,1991,5.5,3.92,3,8.75,12,5,5,5,4,6,4,3
Greece,1992,5,4.5,3.5,8.67,11.75,5,5,5,4.67,6,4,3
Greece,1993,4.25,5,4.5,9.17,9.5,5,5,5,5,6,4,3
Greece,1994,5.58,5,5.17,10.75,9.92,5,5,5.67,5.67,6,4,3
Greece,1995,5.42,5.92,6.17,12,10,5,5,6,6,6,4,3
Greece,1996,8.5,6,6,11.42,9.5,5,5,6,6,6,5.58,3
Greece,1997,10,6,7.67,11.5,9.42,5,5,6,5.17,6,6,3
Greece,1998,10.17,6,10,11.83,10,5,5,6,4.17,6,6,3
Greece,1999,10,6,10,8,9.67,5,5,6,3.08,6,6,3
Greece,2000,10.67,6,10,8.83,9.83,5,5,6,3,6,6,3
Greece,2001,10.04,7,10.71,9,9.75,4.58,4.67,5.33,3,5.33,6,3
Greece,2002,8.79,7.5,10.96,9.92,10.46,2.5,4.5,5,3,5,6,3
Greece,2003,9.04,7.58,11,10.83,10.5,2.5,4.5,5,3,5,6,3
Greece,2004,8.67,7.92,10.83,9.79,10.5,2.5,4.5,5,3.25,5,6,3
Greece,2005,9,7.17,10.33,9.5,10.5,2.67,4.58,5,4.5,5,6,3
Greece,2006,9,7.38,10.5,9.08,10.5,2,5,5,4.5,5,6,3
Greece,2007,8.63,7.96,10.5,8.71,10.5,2,5,5,4.5,5,6,3
Greece,2008,6.92,7.67,10.5,8.83,10.17,2,5,5,4.5,5,6,3
Greece,2009,6.5,7.58,10.5,7.92,10,2,5,5,4.5,5,6,3
Greece,2010,6.92,6.75,7.46,8.04,10,2,5,5,4.5,5,6,3
Greece,2011,6,5.79,7,8.08,10.08,2,5,5,4.5,5,6,3
Greece,2012,6,5.21,6.54,8.04,10.5,2,5,5,4.5,5,6,3
Greece,2013,4.92,4.08,7.21,8,10.5,2,5,5,4.5,5,6,3
Guatemala,1984,4,4.92,5.5,2,4.33,2,1,5,1,2,1,0
Guatemala,1985,4,3.33,3.5,2.92,4.58,2,0.58,5,1,1.42,1.83,0
Guatemala,1986,5.42,3,3,4,5.58,2,1.92,5,1,1,2.67,0
Guatemala,1987,5.42,3.08,3.25,4,6,2,2,5,1,1,3,0
Guatemala,1988,4.83,4,4.5,4,6,2,2,5,1,1,3,0
Guatemala,1989,4,4.17,5,4,6,2,2,5,1,1,3,0
Guatemala,1990,4.5,5,4.83,4,6.67,2,2,5,1,1,3,0
Guatemala,1991,4.25,5.25,4.92,4,9,2,2,5,1,1,3,0
Guatemala,1992,5.5,5.92,5.83,5.08,9.08,2,2,5,1.83,2,3,0
Guatemala,1993,4.75,5.75,5.42,6.5,10.33,2,2.42,5,2.5,2,3,0
Guatemala,1994,4.58,6,5,8,12,2,3,5.67,3,2.67,3,0.5
Guatemala,1995,5,6,6.33,9,12,2,3,6,3,3.17,3,1
Guatemala,1996,8.67,6,7,10,12,3,3.17,6,3,4,3.75,1
Guatemala,1997,9.25,5.42,7.42,10.42,12,4,2.92,6,2.92,4,4,1.42
Guatemala,1998,10,4.75,8,9.67,12,4,2,6,2,4,4,2
Guatemala,1999,10,3,8,9,12,4,2,6,2,3.42,4,2
Guatemala,2000,10.92,3,8,9,10.33,4,2.58,6,2,3,4,2
Guatemala,2001,9.92,4.17,10.04,10.17,10.5,3.83,2,6,2,3,4,2
Guatemala,2002,8.08,4.5,11,8.96,10.5,1.83,2,6,1.58,3,4,2
Guatemala,2003,7.46,4.71,11,8.5,10.08,1.5,2,6,1.5,3,3.79,2
Guatemala,2004,9,4.54,10.29,9.25,9.5,1.5,4.25,6,1.5,3,4.88,2
Guatemala,2005,7.92,4.5,10,9.5,9.5,1.5,5,6,2.33,3,5,2
Guatemala,2006,6.63,4.58,10,9.5,9.5,1.5,5,6,2,3,5,2
Guatemala,2007,7.67,4.54,9.54,9.08,9.5,1.5,5,6,1.5,3,4.33,2
Guatemala,2008,7.96,4.5,9.5,9,9.5,1.71,4.83,6,1,3,3,2
Guatemala,2009,6.92,4.5,9.5,8.96,9.5,2,4,6,1.13,3,3,2
Guatemala,2010,6.5,4.5,9.5,9,9.5,2,4,6,1.5,3,3,2
Guatemala,2011,6.67,4.5,9.5,9,9.5,2,4,6,1.5,3,3.42,2
Guatemala,2012,7.88,4.5,9.21,8.67,9.5,1.75,4,6,1.75,3,3.5,2
Guatemala,2013,6.5,4.5,9.5,8.63,9.5,2,4,6,2.42,3,3.5,2
Guinea,1984,3.88,3,3.13,5,9,3,1,3,3,3,1,0
Guinea,1985,6.25,3.58,4,6,9,3,1,3,3,3,1,0.17
Guinea,1986,6.67,4,4.58,7,9,3,1.92,3,3,3,1,1
Guinea,1987,6,4,5,6.92,9,2.92,2,3.17,2.83,3,1,1
Guinea,1988,6,4,5,7,9,3,2,3,3,3,1,1
Guinea,1989,6,4,5,7,9,3,2,3,3,3,1,1
Guinea,1990,5.33,4.17,5,7,8.83,4,1.92,3,3,3,1,1
Guinea,1991,5.92,5,5,7,8,4,1,3,3,3,1.92,1
Guinea,1992,5.58,5,5,7,8,4,1,3,3,2.17,2,1
Guinea,1993,5,5,5,7,8,4,1,3,3,3,3,1
Guinea,1994,5,5,5,7,8,4,1,3,3,3,3,1
Guinea,1995,6,5,5,7,8,4,1,3,3,3,3,1
Guinea,1996,7.08,4.83,5.33,6.33,8,4,1,3,3,3,2.33,1
Guinea,1997,7.58,4,6.83,6,8.42,3.42,1,3,3,3,2,1.42
Guinea,1998,10,4,8,6,9,3,2,3,3,3,2,2
Guinea,1999,11,4,8,6.83,9.75,3,2,3,3,2,2,2
Guinea,2000,10.75,4,8,7,7.25,3,2,3,3,2,2,2
Guinea,2001,10.5,4.33,7.33,7.46,5.96,3,2,3,3,2,2,2
Guinea,2002,9.5,4.5,6.21,6.58,7.21,3,2,3,2.54,2,2,2
Guinea,2003,8.83,4.5,6.33,8.71,8.96,3,1.54,3,2.5,2,2,2
Guinea,2004,9.5,4.5,6,8.54,8.92,2.54,1.5,3,2.5,2,2,2
Guinea,2005,9.04,3.92,5.29,7.13,8.21,2.5,1.5,3,2.5,2,2,2
Guinea,2006,8.58,3.5,5,7.5,8,2.5,1,3,2.5,2,2,2
Guinea,2007,7.71,3.5,4.63,7.04,7.54,2,0.5,3,2.5,2,2,2
Guinea,2008,6.46,3.5,4.33,7.75,7.58,2,0.5,3,2.5,2,2,2
Guinea,2009,6.75,3.5,4,8.25,8,2,0.5,3,2.5,2,1.88,2
Guinea,2010,6.42,3.5,4,8.08,8.08,1.63,0.63,3,2.5,2,1.58,2
Guinea,2011,7.46,3.5,5,8.13,9,1.5,0.5,3,2.5,2,2.5,2
Guinea,2012,6.42,3.5,5,8,9,1.5,0.5,3,2.5,2,2.17,2
Guinea,2013,4.92,3.5,5,8,8.54,1.5,0.5,3,2.5,2,2,2
Guinea-Bissau,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea-Bissau,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea-Bissau,1986,4,4,4.58,6,9,2,2,5,1,3,1,1
Guinea-Bissau,1987,4,4.5,4,6,9,2,2,5,1,3,1,1
Guinea-Bissau,1988,3.5,5,4.58,6,9,2,2,5,1,3,1,1
Guinea-Bissau,1989,3.67,5,5.33,6,9,2,2,5,1,3,1,1
Guinea-Bissau,1990,5,5,6,6,9,2,2,5,1,3,1,1
Guinea-Bissau,1991,5,5,6,6,9,2,2,5,1,3,1,1
Guinea-Bissau,1992,4.25,4.17,6,6,9,2,2,5,1,3,1,1
Guinea-Bissau,1993,4,4,6,6,9,2,2,5,1,3,1,1
Guinea-Bissau,1994,4,4,6,6,9,2,2,5,1,3,1,1
Guinea-Bissau,1995,4,4,6,6,9,2,2,5,1,3,1,1
Guinea-Bissau,1996,4,3.83,6,6,9,2,2,5,1,3,1,1
Guinea-Bissau,1997,5.92,3,6.42,6,9.83,2,2,5,1,3,1,1
Guinea-Bissau,1998,7.67,3,6,5.42,9.58,2,2,5,1,3,1,1
Guinea-Bissau,1999,9.58,3,5,8.83,9.42,2,0.83,5,1,3,0.42,1
Guinea-Bissau,2000,9,3,5,9,9.33,2,0.92,5,1,3,2,1
Guinea-Bissau,2001,8.42,3.33,6.63,9.58,8.75,2,2,5,1,3,2,1
Guinea-Bissau,2002,6,3.5,7,8.67,8,2,1,5,1,3,2,1
Guinea-Bissau,2003,6.92,3.5,7,7.21,8,2,1,5,1,3,2.33,1
Guinea-Bissau,2004,8.58,3.5,7.67,9.63,9,2,1.58,5,2.33,3,3.67,1
Guinea-Bissau,2005,7.21,2.92,7.71,8.29,9.5,2,1.5,5,3,3,4.5,1
Guinea-Bissau,2006,6.79,2.38,7.5,9,9.5,2,1.5,5,3,3,5,1.46
Guinea-Bissau,2007,6.88,2,7.5,8.75,9.75,2,1.5,5,3,3,5,1.5
Guinea-Bissau,2008,6.71,2.08,7.5,8.54,10,2,1.46,5,2.58,3,5,1.5
Guinea-Bissau,2009,7.79,3,7.13,8.5,10,2,0.83,5,2.5,3,5,1.5
Guinea-Bissau,2010,7,3,7,8.5,9.54,2,0.67,5,2.5,3,5,1.5
Guinea-Bissau,2011,6.08,3,7,8.29,9,2,0.5,5,2.5,3,5,1.5
Guinea-Bissau,2012,5.58,3,6,8,8.71,1.67,0.5,5,2.5,3,4.42,1.5
Guinea-Bissau,2013,6.58,3,5.5,8,8.5,1.5,0.75,5,2.5,3,4,1.5
Guyana,1984,3,4,4,5,4,1,6,5,1,1,2,0
Guyana,1985,3,4,4,5,4,1,6,5,1,1,2,0
Guyana,1986,3.75,4,4,5,4,1,6,5,1,1,2,0
Guyana,1987,4,4,4,4.83,4,1,6,5,1,1,2,0
Guyana,1988,4,3.75,4.33,5.67,4,1,6,5,1,1.33,2,0
Guyana,1989,4,5,5,7,4,1,6,5,1,2,2,0
Guyana,1990,5,5.33,5,7,6.42,1,6,5,1,2,2,0
Guyana,1991,5.92,6,6,7,9,1,6,5,1,2,2,0
Guyana,1992,5.67,6,6,7,9,1,6,5,1.17,2,2.25,0.25
Guyana,1993,5.17,6,6,7.17,9,1.08,6,5,2,2,3,1
Guyana,1994,6.67,6.08,6,10.08,9.67,2.67,6,5.67,3.33,2.67,3.08,1.08
Guyana,1995,7,7,6,12,10,3,6,6,4,3,4,2
Guyana,1996,7,6.83,6,12,10,3,6,6,4,3,4,2
Guyana,1997,7.42,6,7.25,12,10.42,3,6,6,4,3,4.42,2.42
Guyana,1998,9.58,6,9,9.67,10,3,6,6,4,3,5,3
Guyana,1999,9.42,6,8.17,7.42,10,3,6,6,4,3,5,3
Guyana,2000,10,6,8,7,9,3,6,6,4,3,5,3
Guyana,2001,9.17,5.33,8.13,7.83,10.5,3,6,6,4,3,5,3
Guyana,2002,8.63,5,7.67,8.58,11,3,6,6,3.13,2.58,5,3
Guyana,2003,8.54,5,7.17,8.88,10.25,3,6,6,1.88,2,5,3
Guyana,2004,8.58,4.63,6.92,9.5,9.5,3,4.83,6,2.29,2,5,3
Guyana,2005,8.92,4,6.5,9.5,9.5,3,4,6,2.5,2,5,3
Guyana,2006,8.13,4,6.5,9.33,9.5,2.58,4,6,2.08,2,5,3
Guyana,2007,7,3.5,6.5,9.5,9.5,2,4,6,2,2,5,3
Guyana,2008,7.25,3.5,6.5,9.04,9.5,2,4,6,1.54,2,5,3
Guyana,2009,7.5,3.5,6.5,9,9.5,2,4,6,1.5,2,5,3
Guyana,2010,7.5,3.5,6.5,9,9.5,2,4,6,1.5,2,5,3
Guyana,2011,7.5,3.5,6.5,9,9.5,2,4,6,1.5,2,5,3
Guyana,2012,6.75,3.5,6.5,8.83,9.5,1.67,4,6,1.5,2,5,3
Guyana,2013,6.5,3.5,6.5,8.75,9.5,1.5,4,6,1.5,2,5,3
Haiti,1984,3.25,4,4,5.17,9,0,1.75,4,1,4,1,0
Haiti,1985,4,4,4,6,9,0,2,4,1,4,1,0
Haiti,1986,2.75,3.17,3.58,5.08,9,0.83,1.17,4,1,3.17,2.5,0
Haiti,1987,1.92,2.67,2.75,5,9,1,1,4,1,3,2.92,0
Haiti,1988,1.67,1,1,2,9,1,1,4,1,3,1.5,0
Haiti,1989,1.08,1,1,2,9,1,0.25,4,1,3,1,0
Haiti,1990,1.83,1.08,1,2,7.17,1,0,4,1,3,1,0
Haiti,1991,3,1.75,1.67,2,8,1,1,4,1,3,1,0
Haiti,1992,2,1,1,2,8,1,1,4,1,3,1,0
Haiti,1993,3.92,1.5,1,3.83,9.25,1,1.17,4,1.5,3.67,1.5,0
Haiti,1994,3.33,2.25,1.17,4.92,8.67,1,0.25,5.5,1.17,4,1.83,0
Haiti,1995,5,3,2.67,10,9.92,1.92,2.83,6,2.92,4,2,0
Haiti,1996,7.17,2.67,3.25,8.92,10,2.75,3,6,3,4,2,0
Haiti,1997,5.5,1,4.58,4.58,10.42,3,3,6,3,4,2,0
Haiti,1998,5.42,1,4.25,4,11,2.08,3,6,2.75,4,2,0
Haiti,1999,6.83,1,4,4,11,2,3,6,2,4,1.08,0
Haiti,2000,8.92,1,4,5.17,10.17,2,3,6,2,4,1.83,0
Haiti,2001,11,1,6.17,7,9,1.17,2.83,6,2,4,2,0
Haiti,2002,10.29,0.83,5.46,5.58,8.67,1,1.5,6,2,4,2,0
Haiti,2003,9.88,0.5,5,5,8,1,1.5,6,2,4,2,0
Haiti,2004,6.96,0.08,4.5,6.5,7,1.5,0.25,6,2.17,4.33,0.33,0
Haiti,2005,7.5,0,4.75,4.63,7,1.92,0,6,2.25,5,0,0
Haiti,2006,7.92,0,4.5,6.17,7,1.42,0,6,1.88,5,0,0
Haiti,2007,9.13,0,4.5,8,7,1,0,6,1.63,5,0.21,0
Haiti,2008,6.54,0,4.5,9,7,1,0,6,1.71,5,2.5,0
Haiti,2009,6.17,0,4.5,9,7,1,0,6,1.5,5,2.5,0
Haiti,2010,6.42,0,4,8.96,7,1,0,6,1.5,5,2.5,0
Haiti,2011,6.63,0,4,9,7.75,1,0,6,1.5,5,2.5,0
Haiti,2012,6.96,0,4,9.5,9,1,0,6,1.5,5,2.92,0
Haiti,2013,6.17,0,4,9.5,9,1,0,6,1.5,5,3.33,0
Honduras,1984,4,4,5.42,3,2.5,2,1,5,1,5,2,0
Honduras,1985,3.25,4,5,5,2.42,2,1,5,2,5,2,0
Honduras,1986,4,4,5,5,2,2,1,5,2,5,2,0
Honduras,1987,4,4.17,5,5,2,2,1,5,2,5,2,0
Honduras,1988,4.92,4.67,4.75,5,2,2,1,5,2,5,2,1
Honduras,1989,4.92,6,5,5,2.83,2,1,5,2,5,2,1
Honduras,1990,4.75,6,5.5,5,5.17,2,1,5,2,5,2,1
Honduras,1991,5.67,6,6,5,8,2,1,5,2,5,2,1
Honduras,1992,6,6,6,6,8,2,1,5,2.83,5,2,1
Honduras,1993,6,6,6,6,8.17,2,1.75,5,3,5,2.17,1
Honduras,1994,6,6,5.75,6,10,2,2,5,3,5,4,1
Honduras,1995,6,6,5,6,10,2,2,5,3,5,4,1
Honduras,1996,6,5.83,5,6,10,2,2,5,3,5,4,1
Honduras,1997,6.5,5,7.08,5,10.42,2,2,5,2.67,5,4,1.42
Honduras,1998,11,4.5,9.83,8.08,11,2,2,5,2,5,4,2
Honduras,1999,10.67,2,8,9,11,2,2.33,5,2,5,4,2
Honduras,2000,9.5,2,8,9.08,10,2,3,4.33,2,5,4,2
Honduras,2001,9.29,2.67,8.58,10.75,10.17,1.92,3,4,1.79,5,4,2
Honduras,2002,9.21,2.38,8.08,10.38,10,2.42,3,4,1.71,5,4,2
Honduras,2003,8.63,1.5,8,10.42,9.96,2.5,3,4,1.5,5,4,2
Honduras,2004,7.92,1.5,8.08,10.5,10,2.42,3,4,1.5,5,4,2
Honduras,2005,7.5,1.92,7.5,10.38,10,2,3.33,4.33,1.5,5,4,2
Honduras,2006,7.58,2,7.25,10,10.33,2,4,5,1.5,5,4,2
Honduras,2007,7.38,2,6.5,10,10.5,2,4,5,1.5,5,4,2
Honduras,2008,6.42,2,6.5,10,10.5,2,3.88,5,1.5,5,4,2
Honduras,2009,5.96,2,6.5,10,10.13,2,3.25,5,1.5,5,4,2
Honduras,2010,7.46,2,6.5,10,10.5,2,3.5,5,1.5,5,4,2
Honduras,2011,7.67,2,6.5,10,10.5,2,3.33,5,1.92,5,4.5,2
Honduras,2012,7.5,2,6.5,10,10.5,1.67,3,5,1.5,5,4.5,2
Honduras,2013,6.92,2,6.83,10,10.5,1.5,3.25,5,1.5,5,4.5,2
Hong Kong,1984,7.58,3.75,6.25,11.5,7,5,6,6,5,4.67,1,3.5
Hong Kong,1985,7,6.58,7,11,7.58,5,6,6,5,3.17,2.33,3.5
Hong Kong,1986,7,7.25,7.5,11,8,5,6,6,5,3,3,3
Hong Kong,1987,7,9.08,7.83,11,8,5,6,6,5,3,3,3
Hong Kong,1988,5.92,9.17,7,11,8,5,6,6,5,3,3,2
Hong Kong,1989,3.08,7.42,6,11,8,5,6,6,5,3,3,2
Hong Kong,1990,1.25,4.08,3,11,6.17,5,6,6,4,3,2.67,2
Hong Kong,1991,2.08,4.58,4.58,11,6,5,6,6,4,3,2,2
Hong Kong,1992,6.08,7,6.83,11,6,5,6,6,4.17,3.67,2,2.67
Hong Kong,1993,5,7,7,11.33,6,5,6,6,4.33,4.33,2,3
Hong Kong,1994,5.25,7,7,12,6,5,6,6,5.75,5,2.75,3.25
Hong Kong,1995,5.75,7,6.25,12,6,5,6,6,6,5,4,3.5
Hong Kong,1996,7.42,7.92,6.67,12,9.08,5,6,6,6,5,3.17,3.5
Hong Kong,1997,9.33,9,8.08,12,10.67,4.5,4.75,6,5.08,5.17,1.92,3.29
Hong Kong,1998,9.92,8.58,7.08,12,10.92,2.83,3.92,6,5,5,1,3
Hong Kong,1999,10,6.08,7.25,11.17,10.25,2.25,3,6,5,5,1,3
Hong Kong,2000,11,5,8,9.5,10.5,3.25,3,6,5,5,1.25,3
Hong Kong,2001,10.58,7.5,10.63,10.5,11.5,3.17,3,5.33,4.75,5,2,3
Hong Kong,2002,10.21,7.63,11.5,11.46,12,4,3,5,4.75,5,2,3
Hong Kong,2003,9.21,7,11.63,10.83,11.08,4,3,5,4.5,5,2.38,3
Hong Kong,2004,8,7.75,12,10.67,10.63,4,5,5,4.5,5,2.71,3
Hong Kong,2005,8.83,8.92,12,10.58,10.5,4,5,5,4.63,5,2.5,3
Hong Kong,2006,9.58,9.46,12,10.5,10.5,4,5,5,5,5,2.5,3
Hong Kong,2007,9.96,9.5,12,10.75,10.5,4,5,5,5,5,2.5,3
Hong Kong,2008,10.38,9.71,12,11,10.5,4,5,5,5,5,2.5,3
Hong Kong,2009,9.96,8.67,12,11,10.5,4,5,5,5,5,2.5,3
Hong Kong,2010,9.5,9.25,12,10.54,10.5,4.38,5,5,5,5,2.5,3
Hong Kong,2011,8.5,8.83,12,10.54,10.5,4.5,5,5,5,5,2.5,3
Hong Kong,2012,7.38,8.5,11.88,10.67,10.5,4.5,5,5,5,5,2.5,3
Hong Kong,2013,5.38,8.5,12,10.17,10.5,4.04,5,5,5,5,2.5,3
Hungary,1984,8.57,8,9,12,10,4,5,4,5,5,4,3
Hungary,1985,9.83,7.5,7.92,12,10,4,5,4,5,5,4.67,3
Hungary,1986,9.25,7.08,6,12,9.58,4,5,4,5,5,5,3
Hungary,1987,7.33,6.33,5.92,12,9.67,4,5,4,5,5,5,3
Hungary,1988,6.58,5.92,5.67,12,10.17,4,5,4,5,5,5,3
Hungary,1989,6.83,6,6.67,11.92,10,4,5,4.5,5,5.08,4.75,3
Hungary,1990,5.5,5.33,5.67,12,12,4.75,5,5,5,5,3.75,3
Hungary,1991,5.17,4.42,4.42,12,12,5,5,5,5,5,4,3
Hungary,1992,6,5.58,4.58,12,12,5,5,5,5,5,4,3
Hungary,1993,5.67,6,5,12,12,5,5.33,5.33,5,5,4.5,3
Hungary,1994,5.42,6,5,12,12,5,6,6,5,5,5,3
Hungary,1995,6,6,5.58,12,12,5,6,6,5.92,5,5,3.46
Hungary,1996,7.58,5.25,6.92,12,12,5,6,6,6,5,5,3.5
Hungary,1997,9.83,4,8.25,12,12,5,6,6,6,5,5.42,3.71
Hungary,1998,10.17,4,10,12,12,5,6,6,6,5,6,4
Hungary,1999,10.25,4,10,11.42,10.83,5,6,5,6,4.67,6,4
Hungary,2000,9.67,4.92,9.17,11,10,4.92,6,5,4.33,3.67,6,4
Hungary,2001,6.96,6.92,10.75,10.63,10.75,3.17,6,4.67,4,3.83,6,4
Hungary,2002,8.25,7.5,11.75,10.54,11,3,6,4,4,4,6,4
Hungary,2003,9.92,7.5,12,11.29,11.29,3,6,4.58,4,4,6,4
Hungary,2004,8.13,7.5,12,10.92,10.79,3,6,5.29,4,4,6,3.42
Hungary,2005,7.71,7.5,11.58,11.21,10.5,3,6,5.5,4,4,6,3
Hungary,2006,7.83,7.38,11.5,10.83,10.29,3,6,5.5,4,4,6,3
Hungary,2007,7.08,7,11.42,10.5,10,3,6,5.5,4,4,6,3
Hungary,2008,4.88,7,11,10.88,10.38,3,6,5.5,4,4,6,3
Hungary,2009,4.04,6.92,10.83,11,10.5,3,6,5.5,4,4,6,3
Hungary,2010,7.25,6.5,9.38,11,10.5,3,6,5.5,4,4,5.92,3
Hungary,2011,8.33,6.5,9.42,10.58,10.5,3,6,5.5,4,4,5.5,3
Hungary,2012,6.63,6.5,7.5,10.5,10.04,3,6,5.5,4,4,5.5,3
Hungary,2013,6.92,6.54,7.5,10.79,10,3,6,5.5,4,4,5.5,3
Iceland,1984,9.75,8.75,8.25,12,12,6,6,6,6,6,6,4
Iceland,1985,9,7.25,7,12,12,6,6,6,6,6,6,4
Iceland,1986,9,8.92,7,12,12,6,6,6,6,6,6,4
Iceland,1987,9,8.5,7,12,12,6,6,6,6,6,6,4
Iceland,1988,9,7.33,7,12,12,6,6,6,6,6,6,4
Iceland,1989,7.17,6,6.08,12,12,6,6,6,6,6,6,4
Iceland,1990,7,5.58,5.75,12,12,6,6,6,6,6,6,4
Iceland,1991,6.92,5.75,5,12,12,6,6,6,6,6,6,4
Iceland,1992,6.5,5.5,5,12,12,6,6,6,6,6,6,4
Iceland,1993,6.5,5,4.42,12,12,6,6,6,6,6,6,4
Iceland,1994,7,5,4,12,11.17,6,6,6,6,6,6,4
Iceland,1995,7,5.83,5.08,12,10,6,6,6,6,6,6,4
Iceland,1996,9,7.17,6.67,12,10,6,6,6,6,6,6,4
Iceland,1997,10,8,7.42,12,10.42,6,6,6,6,6,6,4
Iceland,1998,10,8,8,12,11,6,6,6,6,6,6,4
Iceland,1999,10.33,7.33,8,12,10.17,6,6,6,6,6,6,4
Iceland,2000,11,7,8.08,12,10.25,6,6,6,6,6,6,4
Iceland,2001,10.63,8,10.25,12,10.79,5.83,6,6,6,6,6,4
