Date,Australia,Austria,Belgium,Canada,China,Czech Rep.,Denmark,Finland,France,Germany,Greece,Hungary,India,Italy,Ireland,Japan,Mexico,Netherlands,New Zealand,Norway,Poland,Portugal,South Africa,South Korea,Spain,Sweden,Switzerland,UK,US
17/11/1992,86.797,115.17,125.097,86.508,NA,NA,16.526,107.122,125.411,113.526,NA,NA,NA,145.097,120.008,0.808,NA,112.146,63.972,NA,NA,NA,NA,NA,157.87,15.887,61.455,170.816,111.835
18/11/1992,86.802,115.584,125.335,86.408,NA,NA,16.445,106.938,125.422,113.601,NA,NA,NA,144.606,120.613,0.807,NA,112.327,63.472,NA,NA,NA,NA,NA,157.872,15.596,61.167,171.026,112.485
19/11/1992,86.583,116.556,127.261,87.216,NA,NA,16.516,111.972,126.653,115.21,NA,NA,NA,145.859,121.279,0.814,NA,113.859,63.31,NA,NA,NA,NA,NA,159.447,15.466,62.374,171.827,112.268
20/11/1992,86.016,115.294,126.035,85.569,NA,NA,16.119,111.515,125.182,114.466,NA,NA,NA,143.017,118.304,0.809,NA,113.19,62.55,NA,NA,NA,NA,NA,157.852,14.916,62.689,171.019,112.015
23/11/1992,87.275,115.123,125.515,84.762,NA,NA,16.004,112.982,123.145,113.914,NA,NA,NA,141.542,116.651,0.809,NA,112.493,63.355,NA,NA,NA,NA,NA,155.564,14.749,62.544,170.062,111.871
24/11/1992,87.169,115.027,125.538,85.2,NA,NA,15.784,113.573,122.838,114.077,NA,NA,NA,140.737,115.233,0.809,NA,113.035,63.18,NA,NA,NA,NA,NA,153.604,14.812,62.657,170.452,112.232
25/11/1992,87.562,115.868,126.81,86.056,NA,NA,16.213,115.521,124.043,114.608,NA,NA,NA,142.443,116.804,0.811,NA,113.316,63.386,NA,NA,NA,NA,NA,155.291,15.16,63.057,171.322,112.015
26/11/1992,87.437,115.678,125.954,86.472,NA,NA,16.165,115.258,123.938,114.259,NA,NA,NA,141.786,116.493,0.81,NA,113.148,63.231,NA,NA,NA,NA,NA,155.711,14.938,62.851,170.454,112.015
27/11/1992,87.905,115.286,125.155,85.752,NA,NA,16.209,115.282,123.513,113.935,NA,NA,NA,140.91,115.94,0.808,NA,112.699,63.401,NA,NA,NA,NA,NA,154.54,14.904,62.591,168.695,111.328
30/11/1992,85.159,115.506,125.573,84.706,NA,NA,16.131,113.14,123.008,114.067,NA,NA,NA,140.878,116.688,0.806,NA,112.522,63.11,15.342,NA,NA,NA,NA,154.759,14.852,62.685,167.556,111.184
01/12/1992,86.096,116.643,125.853,85.375,NA,NA,16.155,113.554,124.082,114.922,NA,NA,NA,139.413,117.556,0.807,NA,113.699,62.979,15.352,NA,NA,NA,NA,155.223,14.926,63.618,170.695,111.292
02/12/1992,85.925,117.466,127.475,86.104,NA,NA,16.355,113.718,124.788,115.465,NA,NA,NA,139.585,118.23,0.809,NA,114.144,62.486,15.55,NA,NA,NA,NA,155.618,14.999,64.686,171.629,111.328
03/12/1992,87.631,116.716,127.11,86.459,NA,NA,16.227,114.037,124.316,114.952,NA,NA,NA,139.448,117.552,0.807,NA,113.858,63.057,15.466,NA,NA,NA,NA,154.786,15.014,63.915,174.833,111.473
04/12/1992,87.621,115.887,126.156,86.307,NA,NA,16.074,113.761,123.248,113.912,NA,NA,NA,138.312,116.687,0.805,NA,112.809,63.171,15.374,NA,NA,NA,NA,154.637,14.98,62.999,174.429,112.051
07/12/1992,88.409,117.765,127.587,87.384,NA,NA,16.312,116.447,125.251,115.896,NA,NA,NA,139.503,119.689,0.809,NA,114.663,63.797,15.62,NA,NA,NA,NA,157.704,15.118,64.376,177.585,112.521
08/12/1992,88.276,118.2,129.175,87.04,NA,NA,16.451,115.515,125.852,116.601,NA,NA,NA,140.499,120.914,0.812,NA,115.868,62.956,15.772,NA,NA,NA,NA,159.723,15.366,64.814,178.853,112.919
09/12/1992,88.148,117.977,128.245,86.605,NA,NA,16.391,114.775,125.341,115.709,NA,NA,NA,138.941,119.468,0.812,NA,115.191,63.224,15.73,NA,NA,NA,NA,158.063,15.129,64.286,175.975,112.738
10/12/1992,87.552,117.377,128.083,86.813,NA,NA,16.407,116.267,124.653,115.267,NA,NA,NA,138.91,118.332,0.816,NA,114.274,63,15.116,NA,NA,NA,NA,158.746,15.183,64.469,173.972,112.629
11/12/1992,88.042,117.2,127.716,86.625,NA,NA,16.367,114.332,124.696,115.237,NA,NA,NA,139.756,118.127,0.813,NA,114.503,63.187,15.064,NA,NA,NA,NA,158.729,15.2,65.104,174.741,112.34
14/12/1992,87.176,117.961,128.16,86.05,NA,NA,16.723,115.891,125.271,115.849,NA,NA,NA,140.377,119.77,0.811,NA,114.949,62.916,15.169,NA,NA,NA,NA,161.511,15.188,65.409,175.42,112.159
15/12/1992,86.899,118.051,128.152,86.028,NA,NA,16.579,115.541,125.001,115.893,NA,NA,NA,138.886,119.804,0.809,NA,115.229,61.641,15.158,NA,NA,NA,NA,161.984,15.239,65.374,175.201,112.159
16/12/1992,87.1,119.142,129.44,86.015,NA,NA,16.705,117.206,125.696,116.796,NA,NA,NA,137.453,121.139,0.818,NA,116.206,62.761,15.355,NA,NA,NA,NA,163.068,15.106,66.004,176.359,112.593
17/12/1992,86.012,118.946,129.36,86.493,NA,NA,16.474,116.42,124.38,116.253,NA,NA,NA,137.221,120.675,0.816,NA,115.583,62.68,15.285,NA,NA,NA,NA,161.608,14.741,65.939,176.067,112.593
18/12/1992,86.954,118.518,128.575,86.622,NA,NA,16.408,115.196,124.88,116.366,NA,NA,NA,137.067,119.682,0.815,NA,115.494,62.518,15.235,NA,NA,NA,NA,160.927,14.862,65.592,175.475,112.702
21/12/1992,87.185,118.237,128.215,87.886,NA,NA,16.384,116.073,124.712,116.208,NA,NA,NA,138.05,119.864,0.818,NA,115.371,62.344,15.188,NA,NA,NA,NA,162.155,14.883,65.216,174.81,113.099
22/12/1992,86.899,117.375,127.828,88.852,NA,NA,16.142,115.252,124.231,115.497,NA,NA,NA,137.384,118.679,0.816,NA,114.791,62.159,15.161,NA,NA,NA,NA,159.596,14.793,64.268,172.554,113.605
23/12/1992,86.67,117.267,127.729,88.772,NA,NA,16.165,114.161,124.137,115.004,NA,NA,NA,137.6,118.1,0.814,NA,114.396,61.775,15.188,NA,NA,NA,NA,159.929,14.606,63.872,171.545,113.388
24/12/1992,87.276,117.484,128.289,88.654,NA,NA,16.189,114.905,124.382,115.181,NA,NA,NA,138.032,118.203,0.814,NA,114.882,62.746,15.154,NA,NA,NA,NA,159.956,14.622,63.957,172.36,113.28
25/12/1992,87.276,117.484,128.289,88.654,NA,NA,16.189,114.905,124.382,115.181,NA,NA,NA,138.032,118.203,0.816,NA,114.882,62.746,15.154,NA,NA,NA,NA,159.956,14.622,63.957,172.36,113.28
28/12/1992,87.276,117.891,128.716,88.654,NA,NA,16.276,114.453,123.983,115.434,NA,NA,NA,138.061,118.203,0.816,NA,114.807,62.746,15.142,NA,NA,NA,NA,160.08,14.594,64.109,172.36,113.027
29/12/1992,87.609,116.686,126.642,88.134,NA,NA,16.075,114.243,123.099,113.753,NA,NA,NA,133.408,116.641,0.81,NA,113.463,63.226,14.849,NA,NA,NA,NA,158.442,14.48,63.019,170.327,113.244
30/12/1992,86.802,116.384,127.195,87.184,NA,NA,16.039,114.589,122.561,113.829,NA,NA,NA,133.529,116.059,0.811,NA,113.555,62.696,14.848,NA,NA,NA,NA,157.004,14.529,63.191,170.944,113.352
31/12/1992,86.56,116.026,126.941,86.661,NA,NA,15.97,114.497,122.665,113.361,NA,NA,NA,132.935,115.613,0.81,NA,113.152,62.709,14.856,NA,NA,NA,NA,156.556,14.483,62.969,170.919,113.171
01/01/1993,86.56,116.026,126.941,86.661,NA,NA,15.97,114.497,122.665,113.361,NA,NA,NA,132.935,115.613,0.81,NA,113.152,62.709,14.856,NA,NA,NA,NA,156.556,14.483,62.969,170.919,113.171
04/01/1993,86.23,115.587,124.937,87.06,NA,NA,15.686,111.807,120.932,112.204,NA,NA,NA,128.191,114.304,0.807,NA,111.928,62.707,14.717,NA,NA,NA,NA,153.735,14.176,62.436,169.186,114.003
05/01/1993,86.113,116.789,127.087,87.084,NA,NA,15.803,113.495,121.688,113.64,NA,NA,NA,126.469,114.995,0.809,NA,112.891,62.112,14.785,NA,NA,NA,NA,154.107,14.042,63.258,173.68,113.967
06/01/1993,83.184,115.867,126.684,86.674,NA,NA,15.755,112.048,121.626,112.955,NA,NA,NA,126.935,115.094,0.81,NA,112.742,60.181,14.746,NA,NA,NA,NA,153.974,13.994,62.668,173.485,113.786
07/01/1993,84.359,116.081,126.412,85.451,NA,NA,15.843,109.333,121.696,112.84,NA,NA,NA,128.437,114.946,0.811,NA,112.454,61.269,14.651,NA,NA,NA,NA,154.242,13.71,62.969,172.81,112.701
08/01/1993,85.079,116.272,126.371,85.573,NA,NA,15.886,108.677,122.181,112.832,NA,NA,NA,130.107,115.273,0.809,NA,112.616,62.239,14.665,NA,NA,NA,NA,153.27,13.612,62.568,172.89,112.846
11/01/1993,84.63,116.547,127.696,85.458,NA,NA,15.919,107.922,122.462,113.482,NA,NA,NA,132.608,116.013,0.81,NA,112.957,61.91,14.759,NA,NA,NA,NA,155.002,13.619,63.182,173.381,113.171
12/01/1993,84.612,116.45,127.374,85.428,NA,NA,15.914,107.073,122.857,113.424,NA,NA,NA,130.858,115.43,0.811,NA,112.736,61.949,14.761,NA,NA,NA,NA,155.63,13.338,62.865,171.676,113.063
13/01/1993,84.308,116.543,127.224,85.324,NA,NA,15.901,107.17,123.08,113.265,NA,NA,NA,129.17,115.03,0.806,NA,112.416,62.489,14.777,NA,NA,NA,NA,156.042,13.36,63.118,171.818,113.171
14/01/1993,83.879,117.104,127.825,85.939,NA,NA,16.046,108.482,124.169,114.263,NA,NA,NA,130.147,115.55,0.809,NA,113.167,62.138,14.956,NA,NA,NA,NA,157.934,13.921,63.33,171.792,113.605
15/01/1993,84.565,116.201,127.2,85.851,NA,NA,15.976,108.592,124.536,113.249,NA,NA,NA,130.673,115.227,0.806,NA,112.686,62.204,14.965,NA,NA,NA,NA,158.128,13.874,62.562,171.151,114.039
18/01/1993,85.81,116.655,128.384,86.379,NA,NA,16.449,109.302,126.367,114.885,NA,NA,NA,132.168,118.166,0.813,NA,114.126,62.9,15.264,NA,NA,NA,NA,160.536,13.948,63.222,173.133,114.039
19/01/1993,85.762,117.511,128.808,86.144,NA,NA,16.588,108.534,126.844,115.144,NA,NA,NA,133.703,119.815,0.814,NA,114.592,62.62,15.353,NA,NA,NA,NA,160.954,13.95,63.585,172.822,114.111
20/01/1993,85.893,117.747,129.279,85.694,NA,NA,16.712,108.931,126.779,115.331,NA,NA,NA,134.831,119.632,0.817,NA,114.59,62.43,15.34,NA,NA,NA,NA,161.653,13.955,63.696,172.381,113.93
21/01/1993,83.893,117.133,128.53,85.053,NA,NA,16.671,106.4,126.121,114.55,NA,NA,NA,133.685,119.308,0.817,NA,113.184,61.586,15.257,NA,NA,NA,NA,162.951,13.871,63.303,171.028,114.039
22/01/1993,86.568,118.958,128.786,85.94,NA,NA,16.918,108.438,127.933,116.492,NA,NA,NA,135.51,121.953,0.82,NA,115.799,62.987,15.449,NA,NA,NA,NA,166.777,14.044,64.03,172.887,114.328
25/01/1993,85.911,120.756,131.005,86.113,NA,NA,17.108,113.128,128.626,117.566,NA,NA,NA,136.934,123.674,0.83,NA,116.838,62.758,15.69,NA,NA,NA,NA,168.535,14.31,64.784,175.253,114.979
26/01/1993,86.084,119.612,131.278,86.066,NA,NA,17.045,112.744,128.41,117.237,NA,NA,NA,137.419,121.751,0.827,NA,116.723,62.727,15.627,NA,NA,NA,NA,166.642,14.341,64.349,174.616,114.87
27/01/1993,86.589,119.676,130.425,86.522,NA,NA,16.872,111.214,127.743,116.632,NA,NA,NA,135.682,120.293,0.825,NA,116.38,62.613,15.588,NA,NA,NA,NA,166.802,14.202,63.922,172.143,115.015
28/01/1993,87.913,119.196,130.537,86.842,NA,NA,16.723,109.937,127.168,116.433,NA,NA,NA,134.823,120.193,0.824,NA,116.265,62.992,15.487,NA,NA,NA,NA,165.346,13.908,63.934,173.15,115.376
29/01/1993,87.1,117.503,128.61,86.481,NA,NA,16.551,106.64,125.411,115.025,NA,NA,NA,133.275,117.366,0.819,NA,114.49,62.344,15.296,NA,NA,NA,NA,162.73,13.782,62.832,169.782,115.738
01/02/1993,86.642,115.682,126.505,86.854,NA,NA,16.25,105.232,123.148,113.193,NA,NA,NA,131.214,111.649,0.82,NA,112.652,62.344,15.057,NA,NA,NA,NA,160.432,13.48,61.753,166.58,115.846
02/02/1993,87.042,115.153,126.073,87.159,NA,NA,16.222,105.836,123.414,112.902,NA,NA,NA,130.271,110.691,0.822,NA,112.438,62.263,15.111,NA,NA,NA,NA,161.645,13.547,61.505,165.513,115.231
03/02/1993,88.042,114.748,125.297,87.12,NA,NA,15.958,104.909,123.143,112.811,NA,NA,NA,130.374,108.557,0.823,NA,112.32,62.726,15.134,NA,NA,NA,NA,160.473,13.404,61.693,164.345,115.304
04/02/1993,87.416,114.378,124.225,87.691,NA,NA,16.121,105.486,123.268,112.383,NA,NA,NA,131.342,109.439,0.82,NA,111.649,63.436,15.183,NA,NA,NA,NA,160.513,13.566,61.953,165.399,115.737
05/02/1993,86.097,114.789,124.376,88.693,NA,NA,16.126,107.903,123.486,112.259,NA,NA,NA,132.517,110.084,0.823,NA,111.938,62.183,15.152,NA,NA,NA,NA,161.768,13.736,62.234,165.421,116.388
08/02/1993,85.66,114.262,124.326,88.178,NA,NA,16.081,106.652,123.359,112.297,NA,NA,NA,132.994,109.684,0.827,NA,112.322,61.871,15.144,NA,NA,NA,NA,163.609,13.741,62.639,164.358,115.954
09/02/1993,86.219,114.504,123.398,87.754,NA,NA,15.999,104.715,123.39,112.461,NA,NA,NA,132.566,109.512,0.848,NA,112.648,61.826,15.18,NA,NA,NA,NA,163.57,13.833,62.717,163.126,115.629
10/02/1993,86.205,114.333,122.016,87.889,NA,NA,16.018,101.814,122.935,112.314,NA,NA,NA,131.001,109.288,0.852,NA,112.484,61.787,15.131,NA,NA,NA,NA,162.592,13.81,62.514,162.988,115.123
11/02/1993,87.181,114.334,123.393,89.078,NA,NA,15.961,103.249,122.793,112.214,NA,NA,NA,129.663,108.724,0.856,NA,112.455,62.405,15.109,NA,NA,NA,NA,161.734,13.769,62.504,161.555,115.376
12/02/1993,87.465,113.925,123.376,89.308,NA,NA,15.878,104.568,122.04,111.937,NA,NA,NA,129.576,108.353,0.854,NA,112.142,62.319,15.111,NA,NA,NA,NA,161.486,13.691,62.212,163.321,115.412
15/02/1993,88.091,113.857,123.249,89.832,NA,NA,15.904,103.94,122.215,112.208,NA,NA,NA,130.533,108.351,0.852,NA,112.405,62.371,15.106,NA,NA,NA,NA,160.786,13.71,62.157,163.321,115.412
16/02/1993,89.772,115.539,124.862,89.207,NA,NA,16.125,105.532,124.401,114.159,NA,NA,NA,131.485,110.537,0.862,NA,114.603,63.06,15.339,NA,NA,NA,NA,163.084,13.885,63.624,166.719,115.52
17/02/1993,89.665,116.377,125.509,89.089,NA,NA,16.183,105.848,124.844,114.908,NA,NA,NA,129.781,111.128,0.866,NA,115.237,62.751,15.532,NA,NA,NA,NA,162.259,13.857,63.689,166.729,115.918
18/02/1993,90.07,115.657,125.201,89.857,NA,NA,16.202,105.51,124.684,114.709,NA,NA,NA,129.664,110.608,0.867,NA,114.476,63.274,15.453,NA,NA,NA,NA,161.571,13.732,63.746,166.902,116.93
19/02/1993,90.181,115.631,126.088,90.273,NA,NA,16.2,104.628,125.57,114.624,NA,NA,NA,128.248,111.279,0.873,NA,114.927,62.487,15.637,NA,NA,NA,NA,160.859,13.712,64.141,168.183,117.111
22/02/1993,91.199,116.797,126.742,90.223,NA,NA,16.439,106.228,126.09,115.757,NA,NA,NA,128.43,112.328,0.899,NA,116.096,63.058,15.794,NA,NA,NA,NA,160.088,13.692,65.163,168.622,117.653
23/02/1993,92.699,118.203,127.379,91.642,NA,NA,16.506,106.668,127.327,117.098,NA,NA,NA,127.85,113.113,0.9,NA,117.201,64.445,15.926,NA,NA,NA,NA,162.196,13.497,65.871,169.294,119.099
24/02/1993,93.224,118,127.465,90.382,NA,NA,16.361,104.485,126.917,116.332,NA,NA,NA,125.924,111.784,0.905,NA,116.597,64.732,15.864,NA,NA,NA,NA,161.119,13.174,65.111,166.125,118.304
25/02/1993,92.907,116.64,126.557,91.268,NA,NA,16.213,104.469,125.583,115.282,NA,NA,NA,127.962,111.104,0.902,NA,115.908,64.127,15.755,NA,NA,NA,NA,157.99,13.192,64.272,165.112,118.123
26/02/1993,93.629,116.585,126.036,91.609,NA,NA,16.157,104.24,125.518,115.75,NA,NA,NA,126.196,111.234,0.893,NA,116.019,64.766,15.739,NA,NA,NA,NA,158.204,13.331,64.22,165.117,118.087
01/03/1993,96.178,117.288,126.561,92.326,NA,NA,16.279,104.83,125.929,115.998,NA,NA,NA,128.74,111.604,0.888,NA,116.261,65.279,15.89,NA,NA,NA,NA,158.335,13.524,64.831,168.118,118.849
02/03/1993,96.342,117.805,126.459,92.377,NA,NA,16.312,105.702,126.319,115.934,NA,NA,NA,128.528,112.094,0.893,NA,115.944,65.682,15.995,NA,NA,NA,NA,160.492,13.585,64.963,169.317,118.777
03/03/1993,95.635,117.435,126.607,92.797,NA,NA,16.335,105.645,126.873,116.147,NA,NA,NA,128.422,112.077,0.898,NA,115.875,65.377,15.995,NA,NA,NA,NA,159.375,13.602,64.985,169.7,119.393
04/03/1993,96.436,118.182,127.607,93.037,NA,NA,16.525,105.629,127.569,116.699,NA,NA,NA,128.928,113.063,0.899,NA,116.723,65.759,16.096,NA,NA,NA,NA,160.763,13.773,65.488,170.22,119.865
05/03/1993,95.848,115.675,126.272,91.898,NA,NA,16.4,105.51,126.363,115.433,NA,NA,NA,128.698,111.45,0.893,NA,115.025,65.145,16.01,NA,NA,NA,NA,158.956,13.781,65.277,170.058,119.176
08/03/1993,95.267,116.342,127.166,92.091,NA,NA,16.548,106.949,126.738,115.765,NA,NA,NA,128.885,113.826,0.901,NA,115.59,65.032,16.113,NA,NA,NA,NA,162.142,14.26,65.621,170.619,119.611
09/03/1993,95.015,116.252,126.438,91.358,NA,NA,16.542,106.387,125.824,115.15,NA,NA,NA,125.395,113.187,0.891,NA,114.777,65.296,15.924,NA,NA,NA,NA,161.914,14.202,65.365,169.174,119.139
10/03/1993,96.708,116.719,127.359,91.317,NA,NA,16.55,105.414,126.556,115.521,NA,NA,NA,126.164,113.879,0.889,NA,115.727,65.341,15.957,NA,NA,NA,NA,161.976,14.206,65.829,169.289,118.631
11/03/1993,97.553,116.894,127.439,91.784,NA,NA,16.594,105.214,126.325,115.988,NA,NA,NA,126.07,114.419,0.892,NA,115.861,65.697,15.981,NA,NA,NA,NA,162.734,13.715,66.49,168.94,118.667
12/03/1993,97.2,116.551,126.547,90.818,NA,NA,16.403,103.687,125.462,115.388,NA,NA,NA,125.716,113.545,0.891,NA,115.24,65.605,15.925,NA,NA,NA,NA,161.625,13.386,66.527,168.851,117.397
15/03/1993,96.383,116.743,127.219,90.048,NA,NA,16.424,103.448,126.301,115.304,NA,NA,NA,126.367,114.373,0.882,NA,115.696,65.581,15.908,NA,NA,NA,NA,162.112,13.54,66.403,169.115,116.853
16/03/1993,96.502,116.531,126.827,90.012,NA,NA,16.378,103.894,126.213,114.97,NA,NA,NA,125.981,114.6,0.894,NA,115.182,65.509,15.838,NA,NA,NA,NA,162.097,13.66,66.357,168.907,117.833
17/03/1993,97.226,116.326,126.329,90.048,NA,NA,16.433,104.795,125.86,114.983,NA,NA,NA,126.281,114.496,0.89,NA,114.633,66.445,15.838,NA,NA,NA,NA,161.519,13.615,65.958,170.231,118.195
18/03/1993,98.763,117.01,127.254,91.474,NA,NA,16.555,104.938,126.18,115.397,NA,NA,NA,126.995,115.544,0.891,NA,115.181,67.028,15.964,NA,NA,NA,NA,162.279,13.593,66.129,173.468,118.958
19/03/1993,98.759,118.096,128.682,91.225,NA,NA,16.741,105.033,127.866,116.766,NA,NA,NA,128.383,117.244,0.901,NA,116.547,66.473,16.123,NA,NA,NA,NA,164.157,13.774,66.557,174.96,118.74
22/03/1993,98.794,117.908,127.538,91.583,NA,NA,16.677,104.907,127.295,115.914,NA,NA,NA,127.898,116.408,0.9,NA,115.573,66.727,16.014,NA,NA,NA,NA,163.765,13.588,66.283,173.934,118.703
23/03/1993,97.375,117.6,128.608,91.85,NA,NA,16.769,105.209,128.261,116.444,NA,NA,NA,127.732,116.702,0.898,NA,115.484,66.003,16.127,NA,NA,NA,NA,163.433,13.542,66.451,173.46,119.139
24/03/1993,96.86,117.832,126.955,91.826,NA,NA,16.784,104.754,128.018,116.425,NA,NA,NA,125.97,117.187,0.89,NA,115.646,66.148,16.179,NA,NA,NA,NA,162.862,13.417,66.245,172.867,118.74
25/03/1993,96.986,117.019,125.871,91.736,NA,NA,16.662,104.514,127.103,115.53,NA,NA,NA,124.609,116.395,0.882,NA,114.925,66.363,16.069,NA,NA,NA,NA,160.71,13.335,65.469,171.876,118.558
26/03/1993,95.823,117.99,126.55,91.161,NA,NA,16.811,105.125,128.482,116.766,NA,NA,NA,125.764,117.991,0.886,NA,115.949,66.405,16.208,NA,NA,NA,NA,161.838,13.595,66.004,173.006,117.542
29/03/1993,95.768,118.198,126.756,91.06,NA,NA,16.906,105.841,129.365,116.863,NA,NA,NA,123.778,117.776,0.878,NA,116.094,66.075,16.237,NA,NA,NA,NA,163.127,13.514,66.195,172.686,117.869
30/03/1993,97.821,118.724,128.455,91.138,NA,NA,17.078,106.298,130.348,117.544,NA,NA,NA,122.355,119.182,0.883,NA,116.694,66.456,16.34,NA,NA,NA,NA,165.484,13.543,66.67,173.523,118.195
31/03/1993,96.361,119.347,129.46,90.318,NA,NA,17.186,106.666,130.925,117.828,NA,NA,NA,123.558,119.834,0.896,NA,117.218,66.017,16.399,NA,NA,NA,NA,166.035,13.378,66.765,175.44,118.05
01/04/1993,95.014,120.179,130.056,89.515,NA,NA,17.292,107.386,131.881,118.528,NA,NA,NA,123.525,121.161,0.904,NA,117.806,65.913,16.534,NA,NA,NA,NA,166.658,13.627,67.188,177.989,117.869
02/04/1993,94.069,119.341,129.585,88.869,NA,NA,17.184,106.727,131.148,117.792,NA,NA,NA,121.945,120.657,0.902,NA,117.541,65.242,16.448,NA,NA,NA,NA,165.788,13.736,66.908,177.19,116.961
05/04/1993,94.837,120.248,130.12,89.047,NA,NA,17.32,107.667,132.008,118.856,NA,NA,NA,122.447,120.524,0.904,NA,118.186,66.055,16.561,NA,NA,NA,NA,167.028,13.652,67.286,177.138,117.251
06/04/1993,95.9,118.858,129.239,89.613,NA,NA,17.156,107.147,131.507,117.915,NA,NA,NA,122.158,120.604,0.9,NA,117.121,65.941,16.399,NA,NA,NA,NA,164.485,13.551,66.933,176.323,117.651
07/04/1993,96.933,118.867,129.041,89.651,NA,NA,17.187,107.089,131.768,117.916,NA,NA,NA,123.235,121.444,0.897,NA,117.433,66.124,16.393,NA,NA,NA,NA,162.75,13.626,67.059,176.93,117.759
08/04/1993,97.975,119.503,130.237,90.455,NA,NA,17.294,108.887,132.692,119.028,NA,NA,NA,125.38,122.075,0.894,NA,118.269,66.766,16.492,NA,NA,NA,NA,163.118,13.78,67.405,178.257,118.63
09/04/1993,97.975,119.503,130.166,90.455,NA,NA,17.294,108.887,132.692,119.028,NA,NA,NA,125.19,122.075,0.901,NA,118.269,66.766,16.492,NA,NA,NA,NA,163.118,13.78,67.405,178.257,118.63
12/04/1993,97.975,119.503,130.166,90.868,NA,NA,17.294,108.887,132.692,119.028,NA,NA,NA,125.19,122.075,0.904,NA,118.269,66.766,16.492,NA,NA,NA,NA,162.922,13.78,67.405,178.257,119.066
13/04/1993,100.068,122.168,133.296,90.832,NA,NA,17.702,111.699,135.466,121.508,NA,NA,NA,130.088,124.647,0.905,NA,121.125,67.309,16.938,NA,NA,NA,NA,164.195,14.191,69.245,182.677,118.921
14/04/1993,100.711,121.169,131.873,90.73,NA,NA,17.683,113.57,134.549,120.634,NA,NA,NA,128.664,123.625,0.903,NA,120.293,68.184,16.869,NA,NA,NA,NA,163.889,14.203,68.636,181.25,119.247
15/04/1993,99.79,120.66,131.175,91.325,NA,NA,17.513,113.459,133.414,119.735,NA,NA,NA,127.83,123.037,0.908,NA,119.352,67.693,16.788,NA,NA,NA,NA,163.468,14.116,68.371,180.107,119.428
16/04/1993,100.201,119.443,129.652,91.527,NA,NA,17.41,112.823,132.657,118.781,NA,NA,NA,128.61,122.097,0.912,NA,118.611,67.474,16.718,NA,NA,NA,NA,162.968,13.989,67.56,176.469,119.283
19/04/1993,100.442,120.391,130.768,91.828,NA,NA,17.681,114.884,133.952,119.861,NA,NA,NA,130.666,122.97,0.924,NA,119.571,67.992,16.973,NA,NA,NA,NA,165.102,14.267,67.91,178.027,119.501
20/04/1993,99.132,120.517,130.662,91.622,NA,NA,17.719,116.082,133.694,119.64,NA,NA,NA,129.837,122.577,0.93,NA,119.599,67.713,17.028,NA,NA,NA,NA,164.795,14.342,68.095,178.041,119.465
21/04/1993,98.995,120.087,129.716,91.44,NA,NA,17.645,114.122,133.146,119,NA,NA,NA,129.938,121.407,0.928,NA,118.976,67.592,16.889,NA,NA,NA,NA,163.671,14.224,68.306,177.186,119.573
22/04/1993,98.887,119.949,129.793,90.951,NA,NA,17.654,114.734,133.831,118.668,NA,NA,NA,130.622,122.431,0.938,NA,119.048,68.15,16.93,NA,NA,NA,NA,162.146,14.382,68.283,177.904,119.646
23/04/1993,99.709,121.563,131.614,91.069,NA,NA,17.985,116.386,134.884,120.55,NA,NA,NA,134.908,123.617,0.935,NA,120.497,68.014,17.213,NA,NA,NA,NA,162.514,14.723,69.676,181.682,119.319
26/04/1993,99.842,122.495,132.203,90.833,NA,NA,18.108,118.434,135.771,121.302,NA,NA,NA,138.187,124.803,0.934,NA,121.328,68.734,17.368,NA,NA,NA,NA,163.986,14.836,69.979,182.219,118.848
27/04/1993,99.464,121.501,131.491,89.17,NA,NA,17.934,118.241,134.848,120.094,NA,NA,NA,137.611,124.312,0.922,NA,120.342,68.421,17.229,NA,NA,NA,NA,163.124,14.719,69.48,181.746,118.158
28/04/1993,99.251,120.949,130.982,88.934,NA,NA,17.779,117.843,134.658,119.379,NA,NA,NA,138.591,124.171,0.902,NA,119.473,68.135,17.198,NA,NA,NA,NA,163.663,14.746,69.117,179.875,118.085
29/04/1993,98.48,120.773,130.839,89.178,NA,NA,17.79,117.815,134.733,119.176,NA,NA,NA,138.217,123.255,0.909,NA,119.171,68.159,17.217,NA,NA,NA,NA,163.545,14.61,69.031,178.134,118.448
30/04/1993,98.142,120.188,130.536,88.882,NA,NA,17.747,116.65,133.989,118.736,NA,NA,NA,134.666,123.152,0.914,NA,118.7,67.777,17.146,NA,NA,NA,NA,162.099,14.474,68.4,178.019,117.94
03/05/1993,97.97,120.188,130.465,89.336,NA,NA,17.704,116.653,134.173,118.59,NA,NA,NA,135.051,123.781,0.914,NA,118.628,67.801,17.213,NA,NA,NA,NA,162.106,14.491,68.493,178.019,118.702
04/05/1993,95.673,121.413,132.13,89.785,NA,NA,18.019,117.94,135.453,119.955,NA,NA,NA,137.658,126.101,0.922,NA,119.992,67.454,17.494,NA,NA,NA,NA,164.767,14.549,69.329,178.75,119.065
05/05/1993,95.827,121.005,132.434,89.648,NA,NA,18.047,118.517,135.531,119.647,NA,NA,NA,138.159,126.254,0.923,NA,119.856,67.599,17.4,NA,NA,NA,NA,164.447,14.594,69.397,178.635,118.993
